,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.017652765,0.02633593,0.013928088,0.005364258,0.015701352,0.022075776,0.0087855365,0.053132806,0.048181664,0.0053955773,0.017813329,0.014702509,0.0059181694,0.016427407,0.009859791,0.020644493,0.0081798425,0.10464346,0.012203748,0.01234882,0.00322885,0.019479318,0.005245671,0.010120061,0.004148595,0.010409615,0.029584773,0.02452349,0.037113223,0.016956018,0.015729895,0.008703741,0.009745797,0.026621422,0.012109395,0.024266636,0.02072532,0.022127451,0.020773299,0.031474974,0.029011816,0.029553901,0.016123513,0.0072357627,0.013600577,0.036837798,0.024289563,0.016931072,0.012516689,0.021516223
s1-1,0.036097378,0.026042668,0.023866776,0.015840776,0.0069680945,0.018259175,0.01575782,0.052754126,0.022652058,0.044662617,0.019300617,0.01852445,0.048657358,0.012850044,0.009362738,0.063467205,0.009338872,0.012185807,0.015003011,0.02096916,0.0064441212,0.0055193235,0.019495487,0.019629845,0.0070642787,0.019917741,0.032147013,0.008033127,0.010954902,0.0064621773,0.0355741,0.020063635,0.020173956,0.015096348,0.020972572,0.014207356,0.018073995,0.016177995,0.0026096355,0.014596407,0.008861974,0.019490821,0.028836979,0.016601093,0.00808721,0.012737811,0.03828014,0.014624548,0.021905009,0.024799477
s1-2,0.05185869,0.010040252,0.012419881,0.023514241,0.018087644,0.0071951537,0.06871887,0.014479007,0.009627582,0.0055176346,0.030589182,0.019543279,0.010618178,0.013584165,0.081339866,0.0077504753,0.013376864,0.006193797,0.024539353,0.014842501,0.020142153,0.019788926,0.00824797,0.011294826,0.020848222,0.013503018,0.034648277,0.08226779,0.006453828,0.047771618,0.008228312,0.013139608,0.009152591,0.0060148346,0.021972056,0.017008267,0.012996606,0.022175191,0.023030564,0.009475702,0.015088336,0.0036986293,0.010774769,0.017519934,0.010686713,0.010504751,0.03930046,0.006314587,0.017524557,0.01659018
s1-3,0.022930203,0.030478524,0.019472154,0.018179556,0.011444095,0.03202478,0.02578451,0.009267371,0.033985812,0.013180383,0.017820533,0.033649005,0.018219715,0.022056123,0.021679506,0.019269036,0.008466119,0.03439439,0.013097638,0.016415384,0.0035299864,0.018206166,0.010741762,0.030781608,2.359511e-05,0.029747188,0.0071702297,0.009079575,0.016496737,0.008266083,0.017402928,0.020985698,0.015623734,0.036503248,0.013015192,0.017930938,0.03091491,0.013664569,0.010619363,0.026278008,0.025603103,0.010471596,0.032387737,0.01083149,0.033132814,0.012001928,0.0113032,0.005852941,0.03734338,0.062275328
s1-4,0.036058486,0.061844297,0.013574013,0.04026019,0.023961157,0.02067474,0.017201206,0.039301895,0.063902944,0.013207387,0.0070015634,0.038601503,0.0075156325,0.015499857,0.027567752,0.027537357,0.015016036,0.036308642,0.009355806,0.007690491,0.003096987,0.0129152415,0.010262223,0.031093327,0.044012256,0.0044453163,0.007671614,0.010567173,0.04511691,0.0090445215,0.0039867675,0.011062159,0.01344778,0.035022397,0.020510083,0.027718516,0.010030034,0.013258819,0.010106817,0.0151619455,0.019404892,0.009830882,0.006066686,0.003930499,0.030567091,0.0081849275,0.0044049094,0.025653338,0.01962514,0.011719677
s1-5,0.07688845,0.01666467,0.008738325,0.010120295,0.0057001784,0.0077048233,0.011850095,0.031857673,0.016313849,0.037671927,0.035555042,0.010080679,0.016033815,0.00526067,0.0234535,0.031418536,0.0007320967,0.019830285,0.012902187,0.016357198,0.003504779,0.022085285,0.02192583,0.0070445808,0.004684102,0.026271366,0.003655215,0.024663245,0.01791113,0.029286114,0.011801659,0.022443729,0.008583712,0.008260366,0.02073667,0.017786613,0.0071370625,0.017493602,0.011428157,0.013012364,0.013469243,0.011617329,0.01778018,0.07953736,0.029745478,0.023812989,0.031000838,0.03174346,0.019448372,0.04699497
s1-6,0.062032666,0.004348234,0.004643899,0.0062577263,0.07688241,0.0052165394,0.0056721093,0.0066192346,0.0021584516,0.0031395208,0.02009501,0.06394587,0.002838347,0.003635858,0.04865389,0.0100923795,0.0046634795,0.006713991,0.010567951,0.0032703292,0.009201407,0.057556868,0.023264952,0.043273102,0.010499473,0.003387432,0.042580303,0.044558983,0.009515019,0.01131158,0.037314296,0.018190019,0.008352489,0.0026715426,0.04096104,0.008804008,0.0092147635,0.003586944,0.002281672,0.008862735,0.006138798,0.0313379,0.021156799,0.009005224,0.0059043285,0.00754828,0.008244196,0.038135633,0.117181145,0.008511752
s1-7,0.01325987,0.0018784393,0.0014326655,0.013468228,0.15152338,0.00305273,0.015475329,0.00892875,0.029830161,0.0060393726,0.009172844,0.037964106,0.004351208,0.00870576,0.034623776,0.008840884,0.005217009,0.010520292,0.0021999793,0.011127099,0.0039435904,0.11696843,0.0035511227,0.025245916,0.0019651118,0.026542986,0.06812749,0.025510866,0.0020894029,0.016626235,0.0035436496,0.0022661076,0.00070470566,0.0032195437,0.08500791,0.021183798,0.020815507,0.041243054,0.0062056826,-0.00064245966,0.0029577787,0.015816586,0.0037564985,0.009763708,0.0043685343,0.023923848,0.036084592,0.0037485168,0.0387963,0.009053348
s1-8,0.017858807,0.00898919,0.00997001,0.046730414,0.048403643,0.008213075,0.04020554,0.013227518,0.0027307668,0.003849523,0.0031850808,0.086063094,0.0058831,0.008619981,0.03831313,0.02061934,0.005003296,0.03473033,0.009211211,0.009334251,0.005341487,0.06527621,0.008093675,0.05619117,0.00230585,0.05058135,0.02947473,0.005671081,0.009302442,0.010777669,0.0010213122,0.016252417,0.02696828,0.018201938,0.040114958,0.007893191,0.025283815,0.0022134522,0.01148859,0.01996324,0.0120352395,0.011013573,0.019924598,0.0136968875,0.023632756,0.0046461625,0.009699011,0.0024003983,0.053506967,0.01588611
s1-9,0.0118041625,0.012058086,0.003737393,0.003768857,0.06795248,0.012410093,0.019806087,0.010384814,0.008944414,0.0051167244,0.0017863566,0.05341058,0.0055547752,0.0063383416,0.10374387,0.0083417315,0.012405227,0.016448652,0.008690271,0.0058665103,0.0250867,0.09986937,0.012751319,0.040345002,0.014110397,-0.0006731471,0.053722482,0.0063307323,0.006461998,0.015492747,0.009841915,0.025887202,0.007205948,0.0063395137,0.071972094,0.01696997,0.007913435,0.0067401645,0.0074282996,0.0023095752,0.0089989565,0.013227045,0.016150603,0.007045915,0.011653762,0.009514742,0.012483248,0.0052772122,0.09631826,0.004655209
