,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.2883916,1.5366607,-2.6957648,1.2004976,-0.41609946,0.57551664,1.087852,-0.14911772,-1.4213054,-0.38135582,0.43344337,0.19890504,-0.34593517,-0.63668644,0.6146698,-0.35719138,-0.4965942,0.61630285,0.8674638,-0.14756356,-0.19201414,-1.4182881,0.19260606,-0.47473502,0.0910323,-0.3733123,1.7946823,0.17550789,1.2265068,1.1107501,0.055023666,-0.8517749,1.6902615,0.48581496,-0.34857237,-0.73780876,-1.056183,-0.5517675,0.89307386,0.80435246,0.37098476,2.902923,0.23907538,0.8604394,-1.1054718,0.21295089,1.277496,-2.6738615,-1.1583492,0.3843702
s1-1,0.047861286,-0.0036207298,-1.6324943,1.7681118,0.69748807,0.7815913,-0.6042984,0.86609757,-1.3207396,-2.0867956,0.119049616,-0.6817102,-0.8372418,-0.49706432,1.3664403,0.8855096,0.86154526,-2.583829,0.08241963,-0.07663618,-1.5798299,-0.6316187,0.78795093,-1.3390218,1.1150819,-0.36186108,0.14129937,-1.0847208,2.5648403,0.9402239,-1.0381286,1.8843275,0.53768414,0.3239916,-0.987078,0.38290355,-0.1624897,0.9888588,-0.21210977,-1.1588811,-1.0295148,-1.3442537,0.34359622,-1.3605852,-2.501314,0.5539369,1.7770981,-0.28466457,0.62043476,1.1796168
s1-2,0.03613882,1.8678493,-1.8418125,1.1881809,-1.2202606,-0.1968702,-0.39348578,1.078493,1.1766605,-0.45005465,0.20633708,-1.8058254,1.4313087,3.005631,0.6886378,0.05848017,-1.7230078,-2.1058214,0.19519307,0.8532994,-0.18711567,-0.52626294,2.5413342,-0.48623332,0.39176956,-2.461403,-0.87536997,0.26824835,-0.37557697,-1.1209918,-2.5760245,-1.295984,0.0645895,0.08716771,1.8596673,0.9159687,1.0404345,2.4066021,-0.63782334,1.0771905,-1.1173131,-1.2510818,0.66871434,0.78659236,0.90917677,1.4438428,-0.93001705,-0.80846846,0.61342347,1.2563652
s1-3,-0.03971167,0.96985817,-1.1314617,-0.28655738,-1.49257,2.5024543,-1.6647735,0.93674344,0.21444489,0.8919111,-0.5870445,2.3888636,-2.0258026,1.5030832,-0.12764832,0.835847,0.31226966,1.5159247,-0.53196055,-1.5182787,0.5892895,-0.45896786,-0.05013773,-0.4727247,-1.0327175,-0.45289573,-1.878418,-0.10471871,1.3095331,-0.57509804,-1.8744378,1.7137377,1.2868097,0.15147287,-0.67094594,-1.1668667,-2.000788,-0.22546905,1.9294169,-1.0001608,-0.41339228,-0.0002991952,1.4845253,0.51615286,0.4887133,0.7478859,-0.90614116,-0.85236794,1.0707011,0.5699537
s1-4,-0.1531027,0.69794095,-1.4159269,1.9485621,1.7690506,0.903225,1.3789473,-0.47395965,0.33584952,1.2474658,1.091719,-0.07150728,0.6722959,-0.9694788,-0.7093199,0.91003436,-0.33255583,-1.8195629,-0.9092421,-0.18915908,-0.6715945,-1.0593522,0.5197025,1.5148906,-0.2887465,-0.59146804,1.1737646,-0.7664272,1.1972072,0.84341,1.6427053,1.3469174,1.1717862,-1.1698824,0.8802159,-0.9814447,-0.873365,-0.005986429,1.0944457,-0.2223777,-0.49702013,1.215156,0.375198,1.2242835,0.51901466,0.5011113,-0.019556727,-0.5393893,-0.6528712,1.0670921
s1-5,-1.381912,0.6968651,0.18407485,1.626397,-0.06797455,-2.3890998,2.0778654,1.6012264,-0.39815304,-2.0469174,-0.42415392,0.47970158,-0.91411805,-1.2153406,-0.5823165,-0.94385606,3.6415436,1.8571538,0.950858,-1.227474,0.25174415,-1.4370508,-1.8451419,0.4957242,-0.5985679,-0.17305039,-0.46065503,-1.4679478,-0.9564776,-0.28322586,1.8772945,-1.4238282,1.7364417,1.3297533,0.9053964,0.028360603,0.92334527,0.89127076,0.40820485,-0.54650235,-1.0450737,0.5333365,-0.4671263,2.3001676,-2.032069,-0.93371224,-1.1241183,0.6954057,1.5502352,-0.8714861
s1-6,-4.579251,-3.7873538,1.8594956,1.0633463,0.17855811,-1.1831847,0.5383452,1.4430106,0.16081792,0.2808686,-0.9799653,-0.41066992,-0.156014,-0.40735316,0.94930875,-0.13245603,0.16597937,1.0369456,-0.033543885,-0.53698826,-0.017579004,-1.2427758,1.4345019,-1.1496125,0.5423514,-0.2939313,-0.5000802,-0.15654796,-0.95291686,0.3139436,1.8022002,0.0929967,-0.8326712,-0.5293921,0.13020498,-0.5092938,-0.57472736,0.7455618,-1.485686,0.9764979,-0.59150964,0.74941504,-1.2864147,-0.4461897,0.84370804,1.1748109,0.49588203,0.70962846,0.8704171,0.09394852
s1-7,-2.8017485,-4.8258095,1.5087928,-0.23786959,-0.69175416,1.3571155,0.7286364,0.54584527,1.7131456,1.1192214,1.1624212,-0.6024248,-0.08146628,0.0050711106,0.45329103,-0.3041281,-0.59987783,-0.6885017,0.84984654,-0.059657343,0.37130743,2.1374898,-0.65214133,1.2900523,0.76459366,-0.22177956,0.89379454,-0.47465476,0.1947194,-0.29729852,0.5419572,-0.39410782,-0.15590075,0.84758466,-0.017518476,-1.1334989,1.2136192,0.09260965,-1.2007036,-1.2448786,-0.084999874,-0.3852805,-0.09354651,1.38104,-0.10242252,-0.8404697,-1.0033524,-0.507878,-0.15344521,0.45893052
s1-8,-4.80827,-3.386404,1.621632,-0.07415868,0.536758,0.6832966,-1.5444144,-0.5368959,-0.054378014,-0.5865919,-1.006004,0.19011846,0.3055043,1.717036,-0.494747,-1.1459265,-0.11280977,0.46615258,0.7162584,-2.0068998,0.45664203,-0.11714133,1.0075766,-1.2085731,-0.8258811,-0.14312771,-0.5711306,-0.3638424,0.2502042,-0.4315952,2.6924782,-0.48472652,-0.05257482,0.13065732,-1.4802759,-0.54953456,0.059088238,-1.2185452,-0.60640854,0.7833894,-0.12354307,0.21991137,1.293109,0.44688785,1.7020177,0.024138872,-1.6922914,-0.7511456,-0.00084249914,-0.69992137
s1-9,-4.6303544,-4.2680655,1.6350987,-0.60469294,0.11279862,0.81745905,0.57332104,-0.5970444,0.5789459,-1.0565329,0.31949583,1.502889,-0.193853,-1.1603736,1.8283672,0.3845286,0.50588024,-0.2307144,1.5879056,-0.7003853,-0.112140425,1.6525145,-0.55669504,0.09930208,-0.3326114,0.09455502,-0.67079294,1.0427926,1.1952645,0.53641135,-2.3984818,2.0218718,-0.9819706,0.97389877,-0.13816288,-0.106706224,-1.6405234,0.059525955,-1.6768593,0.006450809,-0.15365602,-0.5965575,1.4347777,0.88861233,-0.08018905,-0.4611581,-0.95752954,0.85038555,0.6440427,-1.2561116
