,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,-0.14292674,-0.035537694,0.016925935,-0.04231411,-0.01312777,-0.041309472,0.028122133,0.06859293,0.094169885,-0.007119903,0.029303292,-0.14394166,0.043332692,-0.03511626,0.0810751,-0.04815919,0.02689277,0.08359955,-0.00695727,-0.12440961,0.073244594,0.02627733,0.019505203,0.01904608,0.04059498,0.0022743568,0.024992183,-0.08209931,-0.041081853,-1.0113063,-0.0039673224,0.08284805,0.026031993,0.058491524,-0.03994235,-0.041694947,0.064905345,0.02465303,-0.06958379,0.08043334,-0.10253723,0.09299112,-0.0029123127,-0.09072195,-0.074699506,0.30238658,-0.025202699,0.022738412,0.012418177,-0.008922474,0.07485628,-0.031280864,0.2545662,-0.071302384,-0.20810248,-0.018918306,0.27926114,-0.4088595,-0.25946647,0.20583391,-0.011849428,0.12143889,-0.084366016,-0.015052171,-0.13426286,-0.029922582,-0.17498529,-0.45698783,-0.16030112,0.47649664,-2.346666,0.2703414,-0.20133659,-0.0869488,0.24461502,-0.05334807,0.044142038,-0.03077674,-0.042940803,0.20209369,0.37476954,-0.00052528456,0.13042459,0.03164397,-0.06483048,0.41278052,0.10896742,-0.18396263,0.001634255,0.13841224,0.11930843,-0.757196,-0.00033449754,0.23229444,-0.2714073,-0.31947076,0.19323741,0.2777468,0.31026483,-0.18625896
s1-11,-0.10452874,-0.041186325,0.038008563,-0.06797865,-0.012235697,-0.02194921,-0.047914647,-0.042470805,0.07949714,-0.111587524,-0.033636082,-0.094023824,-0.020439168,-0.04424452,-0.006207768,0.10887812,-0.08352749,0.004328657,-0.014228912,-0.08054354,0.02723639,0.03143603,-0.0093287835,0.07499822,0.062751465,0.112909764,0.03962266,0.005891882,-0.058542922,-1.0604154,-0.059134547,0.009170741,0.030125659,0.043352783,-0.04777193,-0.03154067,-0.010649571,-0.07186354,0.019134168,0.015245099,-0.09749396,0.077706456,0.0023900177,0.052362353,-0.08682785,0.20065467,0.026061073,-0.07860384,0.025244325,0.011455746,0.31457916,-0.26312408,0.08078675,-0.06601951,0.21998963,0.35446346,-0.19126648,-0.2657562,0.2732019,0.0052975714,0.20633146,-0.123028204,-0.06158296,0.16695178,0.05394698,-0.25474894,-0.42433935,0.090931274,-0.1420406,-0.5601953,-2.4459445,0.05079204,-0.27521303,-0.4376089,0.2578253,0.048748862,0.07093054,-0.39268157,-0.92535067,-0.18380664,-0.9205281,0.28855243,0.16813126,0.35621154,-0.0695509,-0.22875819,-0.58655876,0.002809296,0.36343935,0.17334276,0.31402016,0.08640841,0.12174834,0.18871376,0.30437812,-0.06529331,0.02845044,0.0019624084,-0.12971357,0.13812244
s1-12,-0.00984337,0.04532937,-0.052033026,0.036723897,-0.06197191,0.021593088,0.106360905,-0.021369526,0.0073820166,-0.05115789,0.0331283,-0.24469467,0.01173486,0.018627923,0.09519092,-0.0077033597,-0.045945168,-0.028711086,0.06536449,-0.036241777,0.031069348,-0.013700606,0.0047638156,-0.032450017,0.03878856,-0.05163926,0.030645125,-0.006641183,-0.11597064,0.3171695,0.045665745,-0.07525705,-0.055502236,-0.011368306,-0.061203666,-0.040715426,-0.041649207,0.05092932,-0.0050837584,-0.027666723,-0.015131165,0.08052052,-0.015353527,0.03753628,-0.006613455,0.08752522,-0.0270668,-0.029537298,0.00886278,0.026008727,-0.064203665,-0.8880272,0.21856698,-0.06357202,-0.076137714,0.1531834,0.3247863,0.39952987,0.015150646,0.33777612,-0.087672114,0.031846114,0.07325219,0.15817744,0.42247853,-0.045673747,0.18518125,0.39176518,-0.01708373,0.057495385,0.78876793,-0.052959695,0.40999493,0.44155914,-0.3444804,0.078773156,-0.048400816,0.32640696,-0.5462955,0.00790976,-0.34334803,-0.39022976,-0.3314877,-0.69954526,0.046727926,0.4013134,0.5780941,-0.4216948,-0.975397,-0.2398566,-0.28343058,-0.29184365,-0.000514267,0.38308132,-0.8311013,0.07414079,-0.32705462,-0.6986488,0.33117533,0.06483403
s1-13,-0.0134963,0.04209287,0.017051965,0.07909106,0.005017059,0.014835868,-0.065684125,-0.053239133,0.054692842,0.035352185,-0.07708888,-0.0953864,0.053039674,-0.05046258,-0.08263535,0.02812093,0.084441215,-0.014431098,-0.030874573,-0.044167727,0.040194348,0.044319157,-0.03936322,-0.019643862,-0.043455455,0.07485025,0.049133666,0.008481812,-0.08303235,-1.0516562,-0.08803273,-0.026474342,0.111242756,-0.029543389,0.070189916,0.10425563,0.016333248,0.10399791,0.10855297,0.028386433,-0.013787014,-0.03311484,0.08907889,-0.09182833,0.068448514,-0.042265438,0.0001565963,0.018206075,-0.021057175,-0.05514782,-0.33146292,1.3096938,-0.20076464,0.36871326,-0.15451401,0.0049535483,-0.20730725,0.007882874,-0.22549635,0.08989241,-0.18952826,0.19885333,-0.041063752,-0.47613537,-0.3144571,0.3198768,0.19949988,-0.4187947,0.23469524,0.3176061,0.14329657,0.006315685,-0.32547978,0.051615093,-0.09999206,-0.051458646,0.25947893,0.5562969,0.115935996,-0.03854067,0.51421064,0.10887918,-0.2125155,0.7182934,0.08361246,0.5553983,0.29376602,0.47070616,0.52461356,-0.57688016,-0.4015683,0.39207715,-0.060257588,0.07663384,0.020070978,0.96307975,-0.076359645,0.046125986,0.22203903,0.028968383
s1-14,-0.05735773,0.01473011,0.044366684,-0.0047377497,0.0038419403,-0.039177895,0.13277718,-0.006895233,-0.034316592,0.048986718,0.077756196,0.042924777,0.0029690373,0.045357972,-0.042862676,0.071737625,-0.009705897,-0.018579347,0.021988215,-0.10853368,-0.0025345944,0.005183199,-0.05633555,0.013087254,-0.06065187,0.056579974,0.050911378,-0.03556995,-0.063445225,-0.558493,0.105786785,-0.048706528,0.14195839,-0.048791517,-0.0014639794,0.029448736,0.04535282,-0.013114354,0.08254562,0.09351281,-0.020242993,-0.0063277762,0.09655681,-0.011412293,-0.10527605,-0.05294638,0.05940649,0.006569434,-0.011076913,-0.07887558,0.026055768,-0.40884706,0.1131866,0.08888395,-0.03148094,0.19002663,-0.17762035,-0.3557021,-0.16463855,0.2375639,0.06915519,0.14783207,-0.25242615,-0.93289185,0.018981926,-0.11969207,0.16208516,-0.21947818,-0.25216562,0.34399524,-0.060200926,0.31239185,0.18941048,0.14088497,0.023879826,-0.042430848,0.11665392,-0.17534922,0.47662163,0.2182062,-0.86978954,-0.029201567,-0.17892495,0.16071424,-0.061680675,0.40643072,0.06983647,-0.16938108,-0.3105258,0.3368002,-0.31706354,-0.16172796,-0.043676097,0.25368264,-0.42263225,0.13914227,0.2342469,0.027766198,0.10080864,-0.1078938
s1-15,-0.033683315,-0.09856973,-0.05210243,-0.011205416,-0.0054143015,-0.08902902,-0.05225996,0.011723252,-0.01554367,0.007889463,0.028401235,-0.17290103,-0.014283236,0.08877259,-0.053267367,0.099607244,-0.10381557,-0.115827695,-0.023978652,-0.06263651,0.09783976,-0.07177314,-0.018316573,-0.059009463,-0.02724066,-0.05451248,-0.001472678,0.027875932,-0.08415708,-0.30853486,-0.10514016,0.03054528,0.017154038,0.0043037906,0.041527368,0.068707265,-0.02735018,0.017348174,-0.07281543,0.007172603,-0.034890097,0.010134423,-0.022258146,0.058281377,0.020043336,0.017641976,-0.041007005,-0.035856463,-0.045933828,0.08043681,0.23964162,-0.07125762,0.17320047,-0.07553245,-0.05641904,0.253412,0.29959437,-0.7986325,-0.23585814,0.27578443,0.39210147,0.18436816,-0.29875922,0.5933194,-0.26065677,-0.58743453,-0.31368712,-0.24589759,0.19109625,0.5793869,0.47961563,0.25290504,-0.083879106,0.042890422,-0.07163832,0.05670494,0.09405245,-0.18169312,0.5355561,0.07051744,-0.7660569,0.08126531,-0.07912529,1.0136974,-0.017554272,1.5787114,-0.3064254,0.47006485,0.39666313,0.51299554,0.32272524,-0.42691973,-0.12677775,0.585958,-0.15517405,0.048112012,-0.018004462,-0.40903214,0.15113607,0.018704416
s1-16,-0.0279474,0.05270847,-0.018686188,-0.07062335,0.0024415813,0.037179105,-0.08327498,-0.062175065,-0.016978217,0.004111458,0.020514432,-0.14396052,-0.03710482,-0.030323863,0.007147209,0.2015173,0.018385999,-0.1071002,0.030316876,-0.11330558,0.07248677,0.04777285,-0.031168379,0.029582158,-0.0011466071,-0.05298745,0.020291395,0.054989282,-0.018170368,-0.42874938,-0.06690687,-0.03214074,0.060751233,0.034905404,-0.08164416,0.048020713,0.0050639054,-0.01879593,-0.07344859,0.009289012,-0.0460495,0.07307373,0.0656995,0.00091832783,-0.011037249,0.03499866,0.04991557,0.010443025,0.07233073,0.0052341716,-0.03200065,0.05334232,0.33025444,0.13015307,-0.20044413,-0.2389693,0.062873185,-0.2577293,-0.35498253,0.86175025,0.07245198,0.18667004,0.22468525,-0.19043681,-0.2971397,0.053938,0.16779499,-0.69970894,-0.06789049,0.96237004,0.23590271,0.24636677,-0.3188395,0.083699405,0.042006377,-0.2736419,0.05246636,-0.26948243,0.25522956,0.023446873,0.46031943,0.038388513,-0.1186987,0.008036589,-0.066038705,0.28954542,-0.45029992,0.14190999,-0.12140282,-0.0870634,-0.60852087,-0.053842805,0.17621207,0.29448837,-0.05958025,0.2658693,0.20094457,-0.26813224,0.09105833,0.11186619
s1-17,-0.11321993,-0.0047098845,-0.07017282,0.016803816,-0.04661595,-0.03639681,-0.0060122516,-0.13040131,-0.001091037,-0.08751163,-0.026195072,0.14580467,-0.020366464,-0.019404802,0.01877884,0.093580864,-0.052668307,-0.045493662,0.015805727,-0.096035585,-0.040341366,0.05240664,-0.0521145,0.025929375,0.013862655,-0.025185198,0.020443814,0.016386498,-0.06581382,-0.372416,0.08049537,-0.09660556,-0.027407274,-0.00918921,0.0033838153,0.0009781271,0.031523988,0.051983967,-0.03796623,-0.0058597904,-0.064925306,0.053068414,-0.06411434,0.008578392,0.0049081612,0.2893114,-0.0024027,-0.0061280373,-0.02131566,0.049903415,0.08014188,0.16463557,0.06425281,0.045243308,-0.025796875,0.031228237,0.015142128,0.10265899,0.06689242,0.41253102,-0.006698232,-0.0025451817,0.06992411,-0.1944667,0.19573799,0.34975013,-0.054417416,-0.03351572,0.0816534,-0.021029465,-0.18292856,-0.08850284,0.062248114,-0.24621645,0.11641498,-0.033368245,-0.0012593418,0.021299154,-0.90463483,-0.16643874,0.2679762,-0.18609564,-0.009328514,-0.4801702,-0.13182816,0.84124285,-0.0484728,-0.01409819,-0.3520043,-0.1902668,0.10118167,0.13976097,-0.04848157,0.2501327,0.0836045,0.20238996,0.025040371,-0.28129458,-0.11554876,0.15307635
s1-18,-0.12190983,0.034249548,0.106627285,-0.120198935,-0.050916515,0.05405154,-0.17029995,-0.14678939,-0.03210854,0.044974096,0.037381418,0.14092958,-0.06817481,-0.09433204,0.050356552,0.11903134,-0.06741503,0.07788077,-0.01392451,-0.030913023,-0.029381536,0.014025446,0.007872362,0.014447622,0.025887806,0.09802155,0.041182652,0.00877732,-0.006651804,-0.17997852,0.06398049,-0.0027724272,-0.00051906426,-0.033941712,0.087328106,0.07226487,0.036891535,0.018232727,0.0017698705,0.045094546,-0.009321159,0.09857406,0.0061335843,0.01821287,-0.05077219,0.07115866,0.03617869,-0.0063004415,-0.018916938,-0.013375411,-0.1228996,0.57682645,-0.406149,0.006492391,0.24823967,0.13752843,-0.22476555,-0.0198838,0.11237047,-0.1826437,-0.07697876,0.23383655,0.09196082,-0.9332938,0.10829024,0.29939607,-0.06451794,0.0054612267,0.20921096,-0.085499845,0.7050776,-0.2205346,-0.25176144,-0.3230828,-0.5596964,-0.32605603,0.10826692,0.08609205,0.94296587,0.29450828,0.7753256,0.3740164,0.071442686,0.7954103,0.14621252,-0.15070762,0.12002095,0.0678271,0.81889176,0.20063093,0.3596642,1.1393281,-0.10522822,-2.8688512,0.3982451,0.45622438,-0.19227286,0.15824558,-0.27631176,0.18152088
s1-19,0.01706569,-0.053982787,0.034094315,-0.038561698,0.028320218,-0.012564712,0.015840951,-0.026742946,0.031552546,0.045949787,0.07235874,0.7937997,0.027095752,0.030753925,-0.031085934,0.0109717045,-0.06676405,-0.11315763,0.009684212,-0.04103236,-0.10932248,-0.015343694,-0.0076213554,-0.05366616,-0.0636878,-0.033203416,0.0056651374,-0.05794923,-0.07737963,-0.42446402,0.031176612,-0.055065267,-0.083188266,0.006217701,-0.065559365,-0.027814146,-0.024765952,0.09257966,-0.0652049,-0.051399156,-0.059396118,0.042904418,0.08858349,-0.046451442,-0.034563377,0.06268565,-0.08367204,0.057278626,0.07910524,0.019110886,-0.07603368,0.6697508,0.059947535,0.42589217,-0.11104352,-0.10303617,-0.4718215,0.09611963,0.19608489,-0.15819556,-0.009218339,-0.19839124,-0.16722716,-0.76822186,-0.08425535,0.21890512,0.051149033,-0.03239266,-0.08067889,0.11566958,0.9097355,0.04391047,-0.12032628,0.16141123,-0.28457588,-0.06634481,-0.13189977,0.4620261,0.124019384,0.01097963,-0.24582124,0.11671911,-0.41557652,0.3086992,0.13371727,-0.08850551,0.104427904,0.13322389,-0.034125805,-0.23946778,-0.19397135,0.07679317,-0.30571875,-2.2848678,0.22579616,0.6948181,0.09780857,-0.6111365,0.07998827,-0.08362099
