,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,-1.020589,-0.61137086,-0.917317,0.5794287,-2.003065,0.38856602,-0.31573087,-0.74042416,0.13986032,-2.9603014,0.17828014,3.211052,3.120731,1.0106345,-2.870396,-0.51919204,0.63847756,1.6844382,-1.6514442,1.7337505,0.839566,0.6970323,-0.29936635,-0.28711513,0.8312745,-0.8055642,-0.4264345,0.09853603,-0.3167739,-1.4588706,-1.2749794,0.16924962,-0.1706733,-1.1783932,1.726154,-0.35327744,-0.6485846,1.7328355,2.5587604,-2.7681687,-0.7814168,1.6131488,1.4568355,-0.76462376,1.7903893,-0.62426406,1.472511,-0.5896922,-0.8114535,-0.97273713
s1-1,-0.9015001,3.6964536,1.9529753,-0.7090944,2.2797477,-0.77586234,3.0466492,3.1268766,-0.9209126,2.2448099,-0.43059924,1.5696527,-0.5339866,-1.0740024,-1.4723215,-0.14613469,0.9822086,-0.22315502,0.38235697,0.075144276,-0.33680543,1.6927329,-0.18757263,-1.5176072,2.6462343,-0.32540712,-1.7429267,-1.2348189,-1.136004,-0.70970994,-2.0640898,-1.7502128,-0.17044523,1.9103105,-0.067580424,-1.4549417,-1.3354989,1.2795647,0.35503504,0.6325843,0.9625358,1.5175623,-1.9171884,2.2046614,0.1250887,-1.2384886,-0.6104003,0.70548874,0.07730331,0.710959
s1-2,-0.17133193,0.70443094,0.07400216,-0.97925097,-0.690355,-0.71565884,-0.8700128,-0.62937725,0.8793381,0.74602157,0.56199473,-0.9273135,-0.89300096,-0.75594723,-2.2577643,1.3869063,-2.48748,-0.71941376,-0.22425349,0.06274376,-0.36831668,-3.5803225,-2.1461575,0.033220936,0.21928214,-0.011460932,0.118135855,0.89408934,-1.1819426,0.787605,0.81755716,0.79184294,0.7854194,-0.34972134,-0.9348726,-1.0815057,0.99684685,-0.2347321,1.0728856,0.518732,-0.749027,0.08084355,0.66965,-1.2330291,-0.8429639,-0.3851418,-0.15617163,1.9500196,0.041073807,-1.2369754
s1-3,-1.5474797,-0.35318816,-1.6482824,-0.9673168,-0.98173624,-0.8519907,-0.20417617,1.4101202,-0.012302661,1.6334796,1.1215347,0.4855429,2.3518226,0.45448622,-1.1811539,0.13756627,0.7766858,-0.2988975,-2.0563161,0.8985516,0.26807234,-0.02653648,0.62480265,2.079134,1.9118625,0.22911082,0.38146397,-1.0970944,-0.8334268,0.98108584,0.6920239,1.8300638,0.05843828,-1.1008548,-1.311655,0.6228529,0.6791656,-0.82507443,-0.851756,-0.20919934,-0.011043904,1.7651943,-0.112970844,-1.2535007,-1.5020044,-0.39707795,-0.5036652,1.0274568,-0.4775994,-0.30366868
s1-4,-0.8788609,-0.32816538,-1.430151,0.80962586,0.17737256,-1.8240982,-0.31336528,0.08673912,1.4754918,-1.5952027,0.3297747,1.2806573,0.22512473,-0.57301325,-0.17726874,-0.6109272,1.7085934,-0.14489871,0.8394628,-0.7193603,-0.5436125,1.719129,0.35349464,1.2700766,0.60088795,1.6234561,-0.9156007,-0.9081119,0.4433363,0.23542465,0.06071014,1.3575027,-0.20961566,0.1313013,-0.005280365,-1.3634182,1.368669,0.5830444,-1.0775937,-0.22878414,-2.5110023,-0.7045372,1.3043926,0.52982426,0.33716038,0.10632975,-0.65530986,0.9890857,0.80060863,1.8165689
s1-5,-0.31916952,-0.0770647,-0.17979254,-1.4121743,-0.7099368,-2.2747858,1.6307484,-0.828003,2.01153,-1.243505,-2.465924,2.1531324,1.3288536,1.7804102,-0.40522307,-1.3393413,-1.5283338,1.2543032,-0.60897297,-1.1120604,-0.7560302,-0.2639308,-1.3741829,-0.65442216,0.284132,2.1192236,1.3632238,0.010085745,0.06233009,0.921071,1.4150229,0.39375532,1.2072518,-1.2345749,-0.7016191,-1.1218258,1.0300812,-0.97915953,1.014396,-0.5163756,0.29702675,-1.6969249,-0.014653963,1.0230467,1.0125927,0.7479178,-0.24713835,-0.09768843,0.20328589,-2.3572438
s1-6,-1.1855141,-0.55808663,0.33127886,-2.0297947,-0.7519021,0.71743524,-1.0999175,-0.8681955,-0.5530807,0.18624692,0.4212259,-1.6395628,-2.1420038,-3.0272048,0.7358541,-0.29908937,2.0735614,-3.1942174,-1.1217024,-0.012638651,0.36946785,3.5964315,1.5873125,0.09951134,-1.5620154,-2.429086,-0.5302677,1.8949686,2.7277153,-0.812215,1.1789309,0.8730602,-0.735231,1.5194333,-0.6420026,-1.1990025,0.060695607,-0.84808433,1.1424309,1.1975812,-0.9458387,0.38093412,0.82023704,1.5142174,0.39694992,0.5861337,0.9754558,-1.0897173,0.2849592,1.3665959
s1-7,0.8547252,-0.51195633,-1.8514758,0.1323753,-2.2329297,1.3622906,1.364618,-1.5797751,-2.220646,2.3237514,-0.94391763,-0.03422655,-1.2113255,-0.30279064,0.17571272,-0.32805312,0.055926424,0.62146914,-0.6333992,-0.59494644,0.14833929,-0.6014507,-0.22394022,0.9358283,-0.39297777,1.0542488,0.03081429,1.1445743,-0.903446,0.7083626,1.8682902,-0.22966598,2.1488593,1.1663469,-0.22635646,0.7245148,0.81612605,1.3932999,0.10888698,0.82511485,0.20350322,-0.08209878,0.18674338,0.22810827,1.921331,0.8209007,-1.2431259,-0.67959106,-0.30511266,1.1311584
s1-8,-0.31233814,-0.92738897,-1.4478986,1.5532881,-0.49043822,0.5297956,-1.5573899,-1.4732159,0.06025751,2.9857388,-0.78342,-0.41701403,0.32621923,-1.1022356,0.19187719,0.8451988,-0.6039567,0.13899721,-0.4540109,-0.4920712,1.2674291,-0.108491026,-1.3037246,1.2992597,-0.33950818,-1.2907145,-0.16411535,-0.24852084,-1.5162258,-1.1390431,0.29610005,0.6549399,0.8722998,-0.58417135,-1.68449,-0.5904658,-1.1153828,1.3165463,-0.52732474,0.8711915,-0.18347527,-1.1668994,1.4639829,-0.6169409,-0.89869165,-1.6083077,-1.8090972,-1.2421137,1.056359,-1.5412223
s1-9,-0.55839413,0.30316147,-2.1511855,-0.07048345,0.04720118,0.31239545,-0.16425498,-1.5769755,0.4518404,-0.17047648,-0.11351811,1.59713,0.02814604,1.8449819,0.5546757,-0.44033292,1.2146202,0.35370678,1.3036859,1.043984,-1.3063656,-0.63650304,0.1486173,-2.1686368,-0.123731755,1.1397902,-1.6060325,-0.10661322,-0.24551728,-0.49875182,-0.7700407,1.1062059,0.5956655,0.76654786,-0.4388305,0.6791102,1.6295636,0.5997511,-0.08054321,0.16104311,-0.7851088,-0.34394294,-0.15492842,-0.13842958,2.2565825,-1.1652002,-0.6882451,1.7192867,0.2754583,0.23274413
