,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.020008817,0.012248876,0.022359584,0.0035305582,0.013234321,0.011817255,0.016152728,0.006851969,0.01908853,0.030368762,0.0118045,0.008522348,0.009369482,0.036452446,0.012356935,0.017789861,0.031439528,0.07396515,0.04746387,0.0096316,0.0035558231,0.025064612,0.004550094,0.042809714,0.0149455555,0.028263098,0.04675282,0.025337953,0.01802074,0.019297328,0.015184846,0.027347125,0.012538879,0.004578397,0.0132686775,0.025777753,0.0052482206,0.025364282,0.012284189,0.03133396,0.015255377,0.018149642,0.010157761,0.020796703,0.03821775,0.003530667,0.01921256,0.007834126,0.02820556,0.022658557
s1-1,0.010235389,0.020344272,0.027849546,0.04036866,0.0098828375,0.014909214,0.012181385,0.008920508,0.028906638,0.0027877607,0.020322204,0.0063016345,0.004354602,0.008058157,0.02494655,0.017081343,0.024894025,0.05870979,0.03679871,0.038252193,0.0076961904,0.030039728,0.0025759663,0.012985333,0.010138728,0.014090068,0.019507725,0.0042627105,0.030213263,0.046004064,0.03464741,0.0045621544,0.008629498,0.0033662461,0.010979719,0.025839029,0.03774826,0.011952897,0.014556102,0.0534092,0.011438788,0.0031480966,0.017905092,0.0536239,0.013740718,0.0066408985,0.003623833,0.006082726,0.023602702,0.060883492
s1-2,0.018966079,0.0150437625,0.011378456,0.010174088,0.011489595,0.04951514,0.022409927,0.011696469,0.0036819032,0.0022135214,0.00780522,0.008635223,0.02449184,0.024180058,0.012074683,0.019588988,0.046649892,0.06757896,0.025036788,0.021591194,0.011760234,0.036156245,0.007099198,0.04765608,0.021271534,0.009978659,0.027856352,0.005691968,0.007385825,0.0013412928,0.011609185,0.06511963,0.002554543,0.00522096,0.012922093,0.022718122,0.021332419,0.046747804,0.0085527655,0.015284037,0.014850085,0.006124909,0.0045568743,0.028688105,0.029906623,0.008372823,0.03579559,0.012217052,0.027979672,0.029047286
s1-3,0.027429732,0.021361848,0.032098673,0.008377915,0.041404102,0.02889844,0.008894927,0.014319314,0.0052744346,0.022249727,0.012749357,0.017922096,0.047353875,0.006221712,0.02584333,0.023921063,0.017065614,0.014991854,0.012658852,0.0128943315,0.015860843,0.021266341,0.018844051,0.019048708,0.0031825497,0.032967728,0.01655278,0.009727469,0.0014281331,0.00377927,0.017461335,0.04759436,0.0046591596,0.02481443,0.025777172,0.04424274,0.022426946,0.018101893,0.008113272,0.023447208,0.012671049,0.018182833,0.017620046,0.024992686,0.012000023,0.019423539,0.061170314,0.011783849,0.023524895,0.017403098
s1-4,0.014016798,0.016973509,0.019006409,0.021405684,0.03640185,0.025511786,0.031093659,0.018057354,0.003996691,0.0142408,0.008216176,0.010338561,0.020425864,0.030467372,0.030042643,0.02179322,0.0041244254,0.011444322,0.007663345,0.013729282,0.0405266,0.025408702,0.066741884,0.0068069254,0.008348928,0.008140257,0.010676495,0.023223896,0.03428667,0.013681242,0.020941822,0.0064160004,0.056573708,0.017033346,0.03417404,0.0078656655,0.010502211,0.013364571,0.02766915,0.017353212,0.011993798,0.04219862,0.004572428,0.005660178,0.017318124,0.023415005,0.02785962,0.041752063,0.008310439,0.008234826
s1-5,0.005618037,0.016898906,0.04449913,0.019704616,0.016943727,0.013941422,0.027484553,0.029198125,0.029030709,0.022284085,0.0032473905,0.015731333,0.039716233,0.016515829,0.025087858,0.02986964,0.00927496,0.004497082,0.00703907,0.0050166375,0.024725713,0.010511258,0.010632216,0.0078851,0.04942396,0.042057894,0.025895508,0.0114272125,0.027769776,0.03682058,0.013778518,0.0063746935,0.05671677,0.025849737,0.024538562,0.026714716,0.015049196,0.039980344,0.005961461,0.011805659,0.018461693,0.05478866,0.009745476,0.0031568462,0.0058693546,0.005884892,0.0050780657,0.021490408,0.016387843,0.0036186986
s1-6,0.014772763,0.0029532507,0.09146325,0.012895824,0.021184042,0.010169449,0.004774055,0.0028634963,0.015591599,0.014826927,0.014378666,0.0051294197,0.031679153,0.034559757,0.083046,0.062899984,0.0023535397,0.032861743,0.010410407,0.0074693346,0.006719879,0.0011726983,0.008244876,0.0040084305,0.009695217,0.006533643,0.015161592,0.006323225,0.003261021,0.017238889,0.010429169,0.009458222,0.02764859,0.010229793,0.019144356,0.07131512,0.0023518563,0.014844031,0.06402919,0.0155427735,0.0717886,0.05497138,0.0010641954,0.01783184,0.008958208,0.02965683,0.0020725767,0.0076594376,0.001424962,0.004937788
s1-7,0.023150068,0.015749978,0.027119847,0.0037986597,0.041195937,0.00521242,0.013284094,0.0077656684,0.0067465077,0.00593055,0.029883351,0.009705086,0.011733825,0.019905126,0.09742748,0.045682453,0.0042208605,0.043236166,0.0033911278,0.042039756,0.004586272,0.020550514,0.0038668853,0.0022894698,0.01924628,0.0079939505,0.0064458414,0.006464589,0.009407965,0.020250637,0.06170944,0.0016492654,0.018275013,0.0031596583,0.0120048495,0.08376724,0.0067778896,0.0072678737,0.055342358,0.0067188772,0.07896767,0.0129895285,0.013779928,0.0063819434,0.007888504,0.016470857,0.0066861883,0.0030107219,0.007147079,0.031724732
s1-8,0.006374815,0.006316698,0.011217843,0.0023300308,0.0308215,0.072090596,0.0009643436,0.0040236674,0.0029595997,0.0042396733,0.029881977,0.03258581,0.009756256,0.027550396,0.025525928,0.043700207,0.0038328315,0.002053517,0.0069999257,0.006492178,0.0065938593,0.033266973,0.0057949643,0.002015031,0.0055861715,0.06869015,0.0075206393,0.002672312,0.022857063,0.0013078423,0.10771533,0.0071485597,0.0027255013,0.002897441,0.0040177987,0.14122373,0.0024549451,0.009055107,0.11018809,0.008835052,0.04554077,0.0047730305,0.00032168883,0.007063999,0.0025627697,0.040094882,0.007823751,0.002895141,0.0027119908,0.0039285407
s1-9,0.0106055485,0.007722182,0.021045612,0.0039592935,0.03185679,0.013495661,0.0029216171,0.0024172917,0.027526664,0.025947984,0.033231586,0.00839456,0.028195534,0.0630488,0.09647056,0.028258557,0.04088564,0.0028502855,0.003551599,0.007097688,0.008040529,0.0027445394,0.029345553,0.02166636,0.019761236,0.004800602,0.008668961,0.016866153,0.00442011,0.00326401,0.05072775,0.024994174,0.003852617,0.016414573,0.009860794,0.061797384,0.0033927045,0.06255753,0.039311074,0.0035860194,0.07417368,0.017652277,0.0049027824,0.004053314,0.0033850493,0.0066494695,0.007424218,0.010636512,0.007976477,0.007590901
