,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.027783412,0.014207536,0.047537666,0.011832197,0.026876135,0.015387537,0.011466459,0.016635455,0.02288928,0.037762042,0.008160132,0.013188575,0.028922318,0.006268815,0.0044470676,0.040713202,0.01169901,0.03701991,0.01738321,0.0046672095,0.005768901,0.007664743,0.012880054,0.0127604185,0.01783837,0.044728287,0.01324653,0.026797377,0.01184138,0.03737033,0.050399333,0.009340703,0.007864042,0.007049163,0.018009251,0.031651128,0.021558741,0.02803048,0.010826665,0.04809916,0.008249384,0.018963791,0.023773214,0.02052074,0.018014437,0.010257416,0.012381968,0.0034949237,0.0086035775,0.04716807
s1-1,0.0393711,0.013526553,0.015026874,0.013107389,0.03806783,0.051136848,0.023686372,0.013517766,0.023348734,0.03673078,0.004815557,0.021436905,0.041468956,0.0056127384,0.011381418,0.010955596,0.009685857,0.0057861703,0.013616199,0.00545898,0.011853245,0.012755476,0.012151723,0.011159798,0.024600012,0.01060921,0.039315484,0.030755948,0.040850196,0.020789815,0.060626864,0.007893665,0.007162287,0.015487357,0.018288756,0.012827395,0.027090209,0.012434546,0.013129857,0.016156128,0.015472656,0.019642986,0.005480291,0.04866767,0.0116853155,0.008823446,0.01986158,0.020054366,0.026440421,0.020194476
s1-2,0.021799874,0.013928478,0.011266927,0.011364833,0.006150376,0.011864587,0.06674788,0.03414379,0.027342122,0.064740665,0.007563913,0.0056987954,0.010963844,0.02103641,0.008489708,0.008722762,0.0144765405,0.007260278,0.010634617,0.008520909,0.020168113,0.011903972,0.011538765,0.0063712993,0.00905769,0.016132241,0.014644962,0.06559237,0.015013623,0.015270784,0.013874742,0.025654074,0.008031277,0.021950372,0.008265532,0.019071372,0.014811424,0.010502309,0.039773837,0.009768807,0.010784106,0.016243909,0.030553775,0.12144654,0.0047557084,0.0063582584,0.021355826,0.029392254,0.009340542,0.019653743
s1-3,0.023546794,0.015649775,0.05011394,0.016617473,0.0182366,0.0058045844,0.016262397,0.011108965,0.04475675,0.017127488,0.031505562,0.013451884,0.01392965,0.016426573,0.0049833837,0.02536944,0.007527199,0.0056420416,0.02353003,0.0050480636,0.007411202,0.0097306715,0.018732531,0.011967959,0.013107955,0.03825607,0.012818625,0.07612864,0.018093703,0.018485282,0.009298967,0.006233086,0.03130324,0.021298513,0.0126554435,0.06725949,0.012452862,0.0154268155,0.021747664,0.0145645905,0.008200946,0.012956656,0.034725305,0.01714495,0.022511968,0.0070072254,0.043335274,0.01088624,0.02264406,0.016975552
s1-4,0.0172645,0.0115462085,0.005363686,0.0055185473,0.03401988,0.052966475,0.008281538,0.004283175,0.012698513,0.013023664,0.009527171,0.014258839,0.02036918,0.0075253826,0.01592593,0.015989518,0.010161017,0.01410751,0.027213728,0.060889937,0.004207994,0.010976863,0.009509401,0.013220472,0.019971188,0.006479828,0.015586641,0.014880897,0.019300705,0.018061351,0.037698373,0.019992335,0.01853288,0.00980429,0.05876299,0.020341795,0.0134771215,0.052832387,0.02699008,0.03610513,0.013329758,0.0403885,0.007047231,0.069283985,0.005985515,0.011126557,0.013397392,0.007056141,0.021968247,0.022749357
s1-5,0.06262823,0.01020504,0.053038068,0.005041784,0.026515074,0.022765933,0.023904722,0.028148249,0.010363858,0.022646056,0.010809565,0.017573554,0.015328943,0.01581333,0.008314208,0.0059055057,0.011425363,0.0149817355,0.010597105,0.011647893,0.012627977,0.00803247,0.017241387,0.0055265236,0.01789492,0.021393728,0.017023237,0.017936392,0.029416298,0.018522365,0.047004443,0.011690658,0.0038801453,0.005175254,0.014276383,0.014115919,0.032175962,0.025717864,0.017791985,0.03656519,0.0731815,0.016139034,0.0038762516,0.011891797,0.036793955,0.008474375,0.03936826,0.010487708,0.024428856,0.013694687
s1-6,0.005277995,0.0023789299,0.0017349159,0.0031458447,0.0066069732,0.009740091,0.03925164,0.019566726,0.011234884,0.03596756,0.028390273,0.017020948,0.007732815,0.03579338,0.004917473,0.004201196,0.0045824223,0.0888126,0.009887141,0.05936949,0.0054615354,0.006387478,0.08634283,0.015549394,0.011948313,0.022280134,0.027006809,0.01441775,0.022911988,0.023088265,0.009545043,0.008552973,0.008835552,0.028943582,0.096399814,0.0065810625,0.019291682,0.004346634,0.0060943803,0.006886017,0.012234163,0.004127332,0.026068313,0.015626775,0.002232804,0.005950427,0.011880006,0.040637225,0.006434737,0.048323452
s1-7,0.046128027,0.0034604976,0.012257298,0.008261853,0.017714808,0.025368778,0.007073547,0.0055414718,0.010232226,0.037137922,0.003929203,0.027246656,0.05608325,0.0023324343,0.0042876434,0.016612798,0.0061058095,0.036776874,0.011519553,0.046896342,0.0017713789,0.0077518667,0.063980676,0.054197464,0.0055556204,0.0033533783,0.051022474,0.004870808,0.0046757706,0.023003802,0.0038138917,0.02333311,0.013614513,0.006747761,0.09337831,0.007196904,0.0043800334,0.021655014,0.0043305256,0.009938262,0.07041257,0.014269802,0.009238201,0.01433485,0.014767897,0.0063576107,0.015855562,0.02352794,0.0352356,0.0024612492
s1-8,0.016874002,0.002703196,0.02463867,0.002712593,0.011569421,0.009422427,0.023350915,0.013898044,0.014538066,0.0379334,0.040147066,0.09304728,0.0471323,0.015290996,0.0031528382,0.0100672,0.019398907,0.11984812,0.013463358,0.030260976,0.0049864287,0.0027699792,0.069433875,0.040083054,0.009213619,0.0053628935,0.042745583,0.016154988,0.0054403194,0.008084448,0.004668879,0.0063125296,0.0031668516,0.010201931,0.011888767,0.005222449,0.0075347605,0.0024626786,0.013292464,0.01890955,0.052672185,0.0026382494,0.012795794,0.010878238,0.001362924,0.0027478004,0.02309254,0.038251918,0.011274151,0.006899962
s1-9,0.02248342,0.006815349,0.0045288946,0.008471758,0.006266261,0.006057082,0.008198136,0.008342834,0.015573029,0.02883496,0.010088711,0.041302666,0.02732034,0.027131638,0.0035902103,0.014065047,0.0104727065,0.043646317,0.010163196,0.070261486,0.004896564,0.0055428618,0.06706737,0.105762795,0.0043244883,0.031205475,0.024066644,0.008525521,0.006168101,0.007286454,0.0039409534,0.007246315,0.014779449,0.0030943314,0.08136979,0.016866287,0.011524648,0.017219584,0.004007509,0.004851452,0.022028798,0.0036208713,0.021795563,0.014480287,0.0043974807,0.00570478,0.034534585,0.053767793,0.004113087,0.032196205
s1-10,0.019133532,0.003432501,0.03309132,0.0029365043,0.006357469,0.007663265,0.008600443,0.011823326,0.012204989,0.07623016,0.023056617,0.017913947,0.0058329576,0.037621565,0.0019754155,0.009719606,0.001100489,0.0421665,0.008957556,0.0137026785,0.0049987384,0.003426815,0.04398428,0.105067454,0.0021809184,0.0034358029,0.060650326,0.016214078,0.0047438783,0.011171959,0.0022549557,0.015531841,0.0017379645,0.0048062424,0.06390747,0.004150963,0.005763964,0.011483611,0.060469877,0.006266926,0.106009915,0.01675729,0.004945864,0.03735122,0.0044180327,0.0034605798,0.02438273,0.017288167,0.005572963,0.004043246
s1-11,0.006941421,0.005225016,0.016487828,0.016097398,0.032197002,0.012320755,0.00784361,0.0024415196,0.004431943,0.09906694,0.0032161751,0.0073146643,0.004260203,0.0024280718,0.0025862278,0.043740455,0.026889859,0.022675699,0.01661901,0.027426105,0.0053846445,0.005365495,0.04546362,0.14880393,0.003478284,0.0075602136,0.078748554,0.0026608147,0.0031261349,0.021981461,0.0036833622,0.062062077,0.022597577,0.00073975814,0.090837836,0.007025929,0.003449345,0.01289616,0.0033946303,0.016620146,0.023112977,0.0049286215,0.007304958,0.0026416634,0.022012528,0.009196727,0.005804423,0.008886785,0.0062316917,0.00378904
s1-12,0.07416032,0.01332256,0.0075832196,0.005018728,0.008234565,0.0047576064,0.008766814,0.009218295,0.010413599,0.007065583,0.007814854,0.014406119,0.006798684,0.014716001,0.06257484,0.009420175,0.013824185,0.011206486,0.00807858,0.01821372,0.027702225,0.013470229,0.0101325475,0.010977394,0.015580886,0.043676436,0.008112058,0.012520691,0.037010126,0.015049063,0.041554093,0.015848108,0.009717932,0.0283731,0.026474182,0.0051237666,0.05213639,0.021383658,0.0065006088,0.0074152956,0.03556828,0.028416298,0.015721628,0.027915344,0.0075391456,0.011140758,0.07404454,0.016796336,0.0029009597,0.055602595
s1-13,0.06689202,0.007958062,0.005470559,0.008733188,0.00628489,0.021575136,0.0050867004,0.0064447303,0.008869805,0.028509982,0.027894137,0.008520171,0.017866407,0.005725082,0.07807433,0.016788214,0.009170373,0.007457924,0.025445892,0.008247713,0.004877498,0.005828542,0.024189057,0.015670791,0.04399016,0.018401327,0.014436919,0.01300023,0.031180253,0.009974844,0.04791363,0.01127101,0.008942529,0.029606767,0.017833415,0.028529191,0.036930032,0.026445782,0.009451732,0.016336722,0.046757605,0.046254627,0.0218502,0.020751178,0.00925869,0.008485166,0.008741648,0.008530173,0.0058476403,0.03769725
s1-14,0.02044236,0.0051265275,0.016924443,0.01326832,0.016765254,0.00752543,0.036571633,0.002242872,0.018522054,0.0075731715,0.023483278,0.034202754,0.017177591,0.03454253,0.013987637,0.01674801,0.014352779,0.05257323,0.020651098,0.04593268,0.006242196,0.00854168,0.0076729897,0.015823798,0.017203568,0.010913604,0.010166681,0.00969374,0.011360572,0.057597235,0.007055417,0.01201079,0.016870439,0.01807647,0.012805175,0.005987706,0.05771404,0.024293035,0.021960609,0.0111934785,0.012330267,0.018308748,0.0260783,0.05571544,0.012406851,0.020099021,0.04091395,0.010131963,0.018728662,0.023489712
s1-15,0.011660174,0.015704725,0.014588033,0.022937078,0.020825561,0.025227038,0.031827584,0.018499171,0.01689847,0.019206744,0.016306961,0.017320782,0.010847509,0.022352075,0.0065845484,0.011891284,0.018646067,0.053558905,0.009966048,0.017066104,0.013181367,0.01872685,0.005038639,0.018218998,0.016651478,0.008493943,0.0146905845,0.013270451,0.01331854,0.0112843225,0.016125206,0.02355663,0.009406596,0.004058633,0.026748694,0.016057065,0.01090118,0.036007795,0.016880715,0.030970614,0.017704492,0.040954325,0.026683018,0.028128795,0.022033455,0.014141503,0.03060244,0.045141656,0.030588727,0.03851835
s1-16,0.011519649,0.020914832,0.03399019,0.0050627645,0.013478001,0.029889124,0.009465562,0.0065285866,0.01643126,0.011086274,0.03840356,0.009101933,0.010980779,0.029284507,0.006374505,0.015754763,0.006769618,0.01224851,0.020732373,0.014294556,0.020597357,0.00542938,0.008435777,0.025865052,0.0056854677,0.041938495,0.024567846,0.014447448,0.035137393,0.018605204,0.054999318,0.017323384,0.0059810593,0.010049548,0.039829418,0.030110054,0.04217379,0.012063186,0.03002644,0.033849567,0.016007934,0.035679467,0.020286307,0.03284602,0.008226478,0.0060111275,0.05145745,0.013681953,0.0051919823,0.011184508
s1-17,0.011751119,0.02660198,0.0087325135,0.008099933,0.029476125,0.03446346,0.014950192,0.01878624,0.023281006,0.033017516,0.04254175,0.009171076,0.017236356,0.021769164,0.030959658,0.020011092,0.0044282447,0.0123380935,0.00823672,0.004160521,0.011397848,0.0077019823,0.0064280755,0.007595734,0.0064449473,0.052485723,0.009438192,0.06996881,0.035891846,0.013492433,0.040794037,0.025005046,0.0021770855,0.015169413,0.00875488,0.05705483,0.04707935,0.016577665,0.016207999,0.030176254,0.01304763,0.0053481436,0.014672113,0.027568772,0.007828493,0.005359137,0.0067768553,0.005048098,0.021655858,0.03283973
