,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.02015724,0.0043594693,0.04359523,0.033715755,0.006142988,0.017286418,0.013452327,0.009038525,0.031565048,0.023654016,0.012124967,0.014638013,0.037758745,0.0184434,0.027835261,0.0050701527,0.015259655,0.024235511,0.026283784,0.010110257,0.020968266,0.017102065,0.018676355,0.012530687,0.012179711,0.0071706916,0.11827553,0.0083257565,0.02615627,0.02051593,0.07560564,0.009240223,0.004626385,0.017093953,0.010390789,-0.0008035068,0.011650685,0.012882338,0.0012769114,0.011272228,0.019392844,0.0086874785,0.030878294,0.010433931,0.0074351043,0.067227244,0.014222252,0.006248831,0.010396397,0.015214152
s1-1,0.012325232,0.0049414216,0.025306983,0.018393727,0.009787524,0.045070175,0.010818197,0.01422993,0.032227423,0.010911699,0.013865679,0.047793336,0.045638718,0.011077469,0.015137168,0.014235512,0.032603398,0.010346537,0.027543793,0.036356945,0.021192718,0.010274321,0.023547074,0.0134450635,0.06812132,0.011751534,0.014939067,0.022200234,0.01993437,0.016509065,0.0057398407,0.006786235,0.023580542,0.015744565,0.008100653,0.012815516,0.021730278,0.011332467,0.011720753,0.040934816,0.03987388,0.015903477,0.0031121536,0.016340623,0.0140422,0.010637339,0.009172578,0.022358749,0.028360102,0.021187928
s1-2,0.01027964,0.011956155,0.04867142,0.03599259,0.013832089,0.007886272,0.0064536757,0.010168256,0.011674599,0.054791264,0.006737788,0.018088022,0.027407398,0.03479021,0.013368802,0.0066668713,0.0048673134,0.019024633,0.00909053,0.0090467455,0.021519683,0.011198715,0.008139425,0.014220014,0.021135373,0.0061661573,0.06337398,0.012499272,0.025894303,0.028167935,0.0026436755,0.024710035,0.016768673,0.026409267,0.016458644,0.012267679,0.014975552,0.08797596,0.008802453,0.016397001,0.006434374,0.006898284,0.042875618,0.0050382074,0.033006575,0.043001205,0.029023321,0.010018563,0.015053862,0.008132125
s1-3,0.029227264,0.0070712655,0.05294605,0.032806985,0.011454837,0.01578286,0.015551728,0.020685785,0.013482208,0.007827475,0.0020507572,0.010036776,0.0070461254,0.003931393,0.029958233,0.011262335,0.011332537,0.028246216,0.0165797,0.020701664,0.019580256,0.024327418,0.062496908,0.01023914,0.014351417,0.06033991,0.01463372,0.02133735,0.008927378,0.009776805,0.0037550528,0.038082026,0.0062980824,0.054493412,0.011038349,0.022904135,0.016086554,0.00771375,0.007868954,0.03397163,0.007141292,0.068266004,0.023292735,0.009758415,0.014615325,0.021341354,0.010644777,0.013237854,0.016101917,0.019396061
s1-4,0.006589926,0.054887246,0.024053786,0.021312028,0.014690027,0.011336083,0.019291127,0.008812428,0.024648586,0.03823807,0.0049930005,0.020250484,0.033049554,0.012008598,0.015405543,0.016085891,0.03621389,0.010950143,0.009815038,0.005811605,0.023245877,0.0132223265,0.017735807,0.023366505,0.009032532,0.013508975,0.014991776,0.044185642,0.011692201,0.016400352,0.035674434,0.021859018,0.029912805,0.01806288,0.04054196,0.004378251,0.020807974,0.087056346,0.010605788,0.01460233,0.0076373243,0.0047408734,0.005799956,0.016047448,0.023296736,0.010360029,0.03503997,0.02023921,0.004547085,0.012964666
s1-5,0.017987374,0.028058665,0.013384235,0.015397907,0.014162256,0.010404071,0.016901826,0.014813511,0.0131272515,0.012481346,0.04902807,0.027254999,0.009593267,0.020477004,0.024555625,0.0128857065,0.014672702,0.01802454,0.017756034,0.02613989,0.018281545,0.022083733,0.013708693,0.010646023,0.017883921,0.0065143066,0.010948242,0.023860542,0.009794676,0.025812399,0.01479262,0.08987891,0.017238935,0.013384602,0.017335258,0.023275472,0.012422327,0.01708616,0.012841526,0.03344473,0.020816553,0.015790753,0.0026657565,0.014233404,0.040853076,0.028588025,0.012826976,0.010128477,0.024543714,0.041212406
s1-6,0.013343673,0.008008485,0.013655286,0.0138684,0.004011038,0.061494723,0.0077710557,0.07748536,0.006159287,0.026675116,0.009141915,0.007152116,0.0074759847,0.0027424241,0.043084875,0.006616563,0.02466284,0.023831211,0.013968703,0.013886228,0.0056758467,0.08776544,0.008006299,0.005524313,0.0015965702,0.04806905,0.05568238,0.005630878,0.0024411636,0.03201472,0.009346217,0.06244131,0.007155294,0.008245332,0.019810218,0.0007669665,0.06868177,0.0077994145,0.0022925716,0.008134205,0.0084619215,0.01777429,0.025319928,0.008109942,0.056383885,0.0052984366,0.0137467375,0.0017620897,0.01960356,0.0114234695
s1-7,0.004946272,0.0056177964,0.037373055,0.019549444,0.011231626,0.07986911,0.0047953096,0.099484965,0.0031542785,0.0074669425,0.008393793,0.0045699812,0.0042563067,0.004357451,0.040666275,0.0045125033,0.027153203,0.007692147,0.009028445,0.015385226,0.0026386753,0.059666283,0.037011236,0.0075806333,0.0026069803,0.06793271,0.023421776,0.00833207,0.002175696,0.023119958,0.031193843,0.0076144733,0.0036921743,0.024383197,0.014393592,0.010374872,0.041623507,0.007735421,0.010793465,0.004383564,0.0048937434,0.0970968,0.031373445,0.015156288,0.009451022,0.006711477,0.025327526,-0.0005942675,0.016860895,0.0035442929
s1-8,0.0101838885,0.004699073,0.042295333,0.022728631,0.0030338839,0.057482164,0.0046183006,0.085018374,0.0033357039,0.011137449,0.022050498,0.0077101365,0.013895448,0.0067289453,0.10652221,0.0033547317,0.022096202,0.008955771,0.011106893,0.01221387,0.009138949,0.06980424,0.023722706,0.0038405056,0.009035607,0.022170136,0.07870054,0.008136847,0.0068459273,0.024976462,0.009465295,0.025295837,0.00908679,0.009624924,0.015774626,0.0066828975,0.028540764,0.0036538793,0.006679783,0.0054016197,0.004961619,0.06406171,0.007544184,0.0040440424,0.011344964,0.037092566,0.008490145,0.0021705097,0.012099717,0.012444444
s1-9,0.009830345,0.0059807785,0.0115574505,0.02538933,0.0052279467,0.059605148,0.0034091948,0.05954566,0.005030026,0.016956773,0.011761408,0.0040643285,0.005460884,0.009722391,0.09269308,0.009364229,0.04858977,0.01726351,0.0045552184,0.0038796042,0.0056907334,0.031277563,0.011082502,0.0028393883,0.0055726385,0.025498586,0.046392,0.020432418,0.0041418527,0.030452142,0.011467231,0.038414177,0.007668389,0.027341068,0.013573431,0.0066652307,0.0802415,0.0121647,0.009281166,0.0056174207,0.0070458283,0.05983751,0.008255451,0.0036985676,0.015070301,0.005425743,0.035647105,0.036070794,0.011039059,0.012208029
s1-10,0.014218319,0.0047833207,0.044740587,0.011663682,0.0062230173,0.088685,0.0044871406,0.082017906,0.004792173,0.014393085,0.012219056,0.005078204,0.016411329,0.037188023,0.035631318,0.008036294,0.03594579,0.01423308,0.0054791793,0.010027181,0.004966426,0.03464748,0.004012099,0.0039331457,0.01726739,0.013126981,0.052353483,0.0074329185,0.011550138,0.016873889,0.008556655,0.028376367,0.043930553,0.012559608,0.012458615,0.01758719,0.0706502,0.005697699,0.005433537,0.006801172,0.0057978467,0.015126989,0.025605913,0.006649375,0.015017779,0.02052815,0.020722238,0.031713452,0.01702629,0.0073420606
s1-11,0.035155818,0.0049964217,0.01137159,0.0051058875,0.020759488,0.040688515,0.0050257035,0.045544587,0.0061294725,0.022627259,0.008646921,0.0041654757,0.0040170033,0.020890012,0.18930796,0.0058450815,0.0646245,0.0073377257,0.009667159,0.00554045,0.005119666,0.05787006,0.05036563,0.008807677,0.004036315,0.022103587,0.0284282,0.011137725,0.016662996,0.018820519,0.010942556,0.0039766906,0.0074167787,0.004427483,0.009126993,0.0038911414,0.060840704,0.027167773,0.016201304,0.0059922966,0.008082214,0.01371298,0.0051003746,0.014036063,0.007386025,0.0063573997,0.0130588375,0.004383542,0.032443848,0.0046570655
s1-12,0.007952813,0.01245663,0.039363634,0.014360127,0.017600069,0.018177964,0.03699656,0.019978026,0.03847215,0.020252543,0.0036132236,0.00936244,0.007947663,0.015532413,0.014461416,0.01479835,0.011409546,0.0125681665,0.02030875,0.006567895,0.010584861,0.022819053,0.012547317,0.010582029,0.033382684,0.0056416015,0.030288221,0.034462538,0.024128094,0.01678315,0.008037914,0.025946954,0.013712064,0.055939864,0.022420201,0.025277782,0.013938988,0.013499993,0.029249307,0.019622365,0.01047688,0.033886053,0.0057687713,0.012947546,0.013521758,0.021417083,0.01430238,0.047903385,0.017493716,0.051237233
s1-13,0.0148518495,0.010041238,0.0036151623,0.018429007,0.029334089,0.020741787,0.015768364,0.020912645,0.03682151,0.01086599,0.06787653,0.017845605,0.0050103096,0.010909775,0.025691705,0.011747829,0.008054657,0.024832597,0.00851099,0.016092386,0.015009817,0.02748041,0.023053402,0.007993555,0.020726278,0.012996297,0.023814721,0.0042377673,0.019826224,0.014506001,0.01745597,0.024738215,0.01744283,0.010934205,0.010755145,0.01595687,0.020131702,0.02427247,0.0415311,0.046376765,0.010231755,0.019199125,0.0046197763,0.014781284,0.01959121,0.08023082,0.013059909,0.0062939855,0.018805536,0.03599302
s1-14,0.013139199,0.010866484,0.043796226,0.005508418,0.00546429,0.017090421,0.0057902765,0.018868292,0.019957881,0.015057712,0.10681908,0.012458829,0.020669293,0.027514325,0.03598756,0.005159136,0.039847177,0.015214972,0.013819889,0.0091299545,0.009002258,0.01265209,0.0069704354,0.0045368834,0.030807853,0.0032117027,0.030180478,0.012422144,0.016873598,0.02372501,0.025212282,0.012511574,0.008177177,0.03026995,0.027145708,0.0167334,0.019655148,0.02019495,0.018974504,0.014699386,0.008273267,0.01113818,0.03121894,0.024109274,0.019588094,0.02974222,0.01062426,0.034953415,0.02756109,0.016675327
s1-15,0.004515675,0.0089933295,0.09825165,0.026721284,0.025173452,0.026770683,0.010494754,0.01994189,0.030178042,0.026615648,0.0037874568,0.03165527,0.025987085,0.013277481,0.01781578,0.026537169,0.008514129,0.01732659,0.011498375,0.023694668,0.015602774,0.03877321,0.010484892,0.010507095,0.033167664,0.013304949,0.018979738,0.018220091,0.010454328,0.019825423,0.010053091,0.017365301,0.022843115,0.03127173,0.015397113,0.011624123,0.024002198,0.006232571,0.0045294077,0.023738759,0.024284758,0.011132172,0.009424479,0.03137441,0.01273946,0.046967756,0.009436361,0.008868753,0.0111388825,0.0205049
s1-16,0.012602534,0.011523119,0.006636681,0.06288968,0.019715827,0.020390483,0.015200894,0.022011755,0.018273074,0.054980457,0.004942472,0.017696263,0.019971503,0.032226425,0.01524291,0.01979914,0.012262349,0.010397601,0.020066574,0.0090011,0.015065863,0.010303108,0.016357051,0.018723343,0.025384456,0.007354606,0.022930814,0.095439665,0.018925034,0.01804842,0.016776765,0.010668386,0.023742886,0.044679902,0.009268178,0.023916367,0.026919596,0.009284879,0.010782918,0.011796449,0.024792569,0.01928502,0.003293667,0.016388012,0.010482951,0.001919266,0.030568289,0.033873845,0.008103175,0.009093884
s1-17,0.015180661,0.015721416,0.007543091,0.008381082,0.017514983,0.017696602,0.00906569,0.01831849,0.011344595,0.010209322,0.039136253,0.022585647,0.009323393,0.005022715,0.03463419,0.012491198,0.031310923,0.015445516,0.025245836,0.01692526,0.008114256,0.019854816,0.023026891,0.026671704,0.012001031,0.031941377,0.011805477,0.0038097866,0.0026207264,0.012038162,0.023327805,0.02292598,0.012757639,0.011919419,0.013863892,0.008664657,0.020643441,0.013559617,0.11466193,0.04621592,0.0113763455,0.03583615,0.0072145485,0.043710437,0.03464738,0.01977507,0.024021612,0.004326421,0.014518113,0.021052552
s1-18,0.019927911,0.0086037675,0.0067740427,0.0007216991,0.027046883,0.018779624,0.056986313,0.006388097,0.013292384,0.028055321,0.016462179,0.015852546,0.007567875,0.0049646827,0.005358417,0.060553666,0.056386825,0.0066074315,0.12971136,0.015178589,0.08679105,0.0066755926,0.024865763,0.07226012,0.0017488056,0.010942538,0.0012626951,0.03194781,0.0055578714,0.010176513,0.0025882386,0.0057409075,0.007088721,0.024195006,0.0107413335,0.0127711855,0.010398729,0.034187898,0.025498671,0.0043131057,0.028268388,0.004735569,-0.0011807992,0.021063657,0.011623636,-0.00040346495,0.009067288,0.008644138,0.0211006,0.00210879
s1-19,0.010349444,0.0030052501,0.019161334,0.038481835,0.021904415,0.034853812,0.007049527,0.013339435,0.023649406,0.014458988,0.0040382966,0.01713453,0.0372069,0.008642328,0.028890474,0.012175161,0.005146272,0.016378969,0.012150164,0.014177626,0.014933153,0.021655828,0.00925635,0.02035804,0.016820882,0.004346596,0.021560354,0.030787257,0.011300991,0.014673527,0.011147517,0.026198156,0.035965398,0.029372709,0.004718754,0.10434477,0.012911483,0.01358207,0.003917297,0.032548815,0.037462384,0.03083658,0.07527194,0.011232228,0.009526571,0.017791273,0.012726947,0.0054944325,0.013631511,0.0034324527
s1-20,0.0037009101,0.040248778,0.00093042525,0.0064992835,0.037257373,0.002978173,0.037925825,0.0027772884,0.027453423,0.01440463,0.009263057,0.0037089805,0.009619061,0.0044792867,0.0031550697,0.08178937,0.022699866,0.0031590797,0.09329581,0.004215236,0.04795574,0.0033147193,0.053746477,0.05595524,0.0023443182,0.0032982556,0.0019455618,0.013237172,0.0053998665,0.014832485,0.019494511,0.0037292822,0.0033286714,0.019233415,0.002774225,0.01350006,0.0029364233,0.02036829,0.07486925,0.017060354,0.062536456,0.049104586,0.0046063554,0.035637937,0.010217738,0.0016181361,0.012394686,0.004968469,0.0037496402,0.026280448
