,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.10832523,0.34957245,-0.5471372,-0.90058255,0.011221197,2.2157235,0.6648178,-1.0706046,-0.5276209,-0.8146595,0.1366019,-1.8761798,0.36500278,-0.5149155,-0.89401585,0.3301834,-0.09777383,0.37980822,0.8630512,0.72973555,0.58731383,0.20361583,-0.62320495,0.81846493,-3.1353662,-2.1732209,1.7441134,1.9500078,-0.4825773,1.6668584,0.5830436,1.011167,-0.7867888,0.5098188,-1.6133412,0.3352343,0.46072567,0.32996085,-0.12521245,1.8899939,-0.22502424,0.55853724,-0.027239678,-1.3233737,-1.2655408,0.42580506,0.28661448,-1.4769865,-2.2347937,2.1067433
s1-1,1.144085,-0.57601017,-0.36537775,-0.7459027,-3.00383,0.11316591,-0.21193284,-1.4469796,-0.4528919,-0.25833362,-0.2944955,-0.6656816,1.5151902,0.3045405,-0.5617383,-1.4375246,-1.6100076,0.37263846,-0.66507775,0.810136,0.39708677,-0.2009651,1.373162,0.8074862,-0.87651527,-0.4674031,0.30239707,0.53930116,-0.070474796,0.85566694,0.042731166,1.8557504,0.8501645,-0.089875735,0.71128964,0.5520383,0.17624086,-0.6515491,0.06646764,0.07767145,0.81280965,0.44089213,1.1237766,0.26376852,-1.2619921,-1.2479298,-0.29267818,-1.1974636,0.52873033,-0.18049088
s1-2,-0.252711,0.03592331,0.9900056,-0.1798639,-0.9318907,-1.1632472,1.1823083,2.2065537,0.6283433,-0.9407087,0.43822542,-1.8582275,0.14134815,-0.99378526,-1.1917456,2.7390254,-0.07019348,-1.1406523,0.9900019,-0.62652194,0.30547613,0.7506401,0.8269057,0.6239533,0.6719196,1.5571649,0.17102654,0.2757929,-1.4964824,0.44759765,1.5986738,0.8736764,-0.6918309,-0.63422686,0.8933975,-2.3766236,1.9946498,-0.6546781,0.8914822,0.9755155,1.7818555,1.4831384,1.2556226,0.33203238,0.37897554,-0.0533838,-0.5254815,2.4733222,0.25002357,-1.1788691
s1-3,0.7743322,1.2481276,0.127274,-0.74568516,0.23392735,-0.3368049,-1.8477696,-1.2606078,-1.1588331,-0.6808937,-0.43962294,1.7935541,-1.4044319,-0.77240485,-1.0401245,-0.1260366,0.2756217,0.2213326,0.8717402,-1.3924062,-0.28262955,-1.9057945,-1.7326435,0.85649735,-0.8928156,-2.144686,0.67242366,2.948762,0.06026885,0.11499022,0.98734325,1.3621972,-2.4786313,-0.6421261,1.1609207,0.4430595,-0.4608957,3.1610894,-1.2831031,-0.55991143,-1.1150653,-0.58300805,-0.27998927,-0.625079,1.630792,-2.6580951,-0.11725584,0.20453253,-0.302199,-1.6254548
s1-4,-0.6140813,0.27591774,-1.5229405,0.8195022,1.0639547,-1.2728418,-0.09523169,-2.966074,-0.343396,0.89899886,-0.4837056,-1.3303995,0.8880055,-1.1672194,1.9005122,1.6488909,0.73939157,-0.26690835,-0.060264792,0.20206688,0.22215071,-0.08367863,-0.91649795,0.6200404,-0.05757053,0.9345949,0.6767809,1.2128597,-1.3973533,0.22725865,-0.3426543,-0.745287,0.1575785,0.25192624,0.18872587,-0.9512956,-0.5803939,-0.42338645,0.5435872,-1.4828815,-1.5203471,-0.72170687,-0.8157104,-1.9160864,-1.6384199,-0.8147,-0.25846004,-1.6455859,-1.2355843,0.13211568
s1-5,-1.1933299,-0.15441215,-0.2862474,0.94688994,2.5650704,-0.6796249,0.85174924,0.2933365,-0.24836029,1.7942836,0.639974,-1.4122388,-1.5236554,-1.0614558,0.37916782,-3.4022217,-1.3641206,2.1079068,1.1263229,1.2702346,1.3156239,-0.0961268,-0.6983597,-2.516909,1.265161,0.07340088,0.20817058,-0.74964255,-0.8882597,1.4558942,-1.9420795,-1.4274745,0.7572187,-0.9811293,-1.241851,0.65085346,0.80768085,1.1313983,0.21989012,0.0781947,-0.23197095,-0.123581,-2.230854,-2.4094603,0.6755084,-2.102787,0.2894507,0.5629716,2.380415,-1.0878066
s1-6,-0.022274641,0.35437524,-0.16107817,0.8872985,0.68290013,-1.2089541,0.7766356,-0.7312571,-1.7465953,-0.25331643,-0.69907355,-0.4096842,0.82230896,0.16002184,2.5761938,-1.938737,-2.3794942,-0.79776853,0.9805192,0.42448738,-1.3321553,-1.1840761,-0.3696954,0.4457041,-2.3556082,0.7879589,0.19516622,0.021674175,-0.2478442,0.28141353,-0.6096289,1.820226,0.8745637,0.5197882,1.2509918,2.1675875,-0.82506406,0.5855892,0.8459792,-1.9805843,-1.4447087,1.1735624,-1.310824,-0.12011609,0.9768259,-0.53325945,0.82145023,-0.9334323,2.218719,0.31885883
s1-7,-1.4283057,-0.8405699,-1.6623749,-1.6872169,-0.14316127,-0.9659699,-0.5497023,-1.9121258,-2.3292863,-1.5169487,0.3016747,0.5066414,-2.514604,-0.51630706,0.06716147,-0.6695561,0.0018114003,1.2788152,0.7854581,-0.84802216,0.76009333,0.37470397,-1.5389016,-0.10308915,-1.1519848,-1.615319,0.53319484,-0.48117608,2.3652387,0.8533291,0.4641822,1.4580258,-0.13497311,0.5048313,-0.12697855,1.6922693,-2.9366283,0.29407153,-0.011539697,-2.3432117,0.7934046,0.029402088,0.54316974,-0.43067425,0.45784512,1.7207142,-0.08496489,1.0874022,0.76074237,-0.63616645
s1-8,1.0001228,0.619956,-1.8032267,0.48370054,1.5555613,-0.07017133,2.9450924,1.3362867,-0.29816663,-1.2246153,1.704656,0.70887655,0.132644,-0.17328122,0.6128774,-0.10096641,-1.1329826,-0.13310312,-1.6722332,-0.91607124,1.2577432,-0.26191267,-0.54083973,-2.0192666,-1.5425663,2.0589223,1.4984912,0.27190942,-0.7334602,-0.7227968,-2.143379,0.062934734,0.8013298,-0.20447214,1.9336615,0.13105871,-0.65257967,0.21729985,0.55941266,2.8631053,0.13631116,-0.4470138,-0.53349334,-1.7115583,0.49838024,1.4084749,0.14493674,-1.2332432,-0.07027044,-1.4981735
s1-9,0.06571533,0.1764313,-0.10250647,-0.58503836,-0.8209791,-0.4467092,-0.65688336,-0.33253527,2.551398,-1.0662618,2.0702107,0.803902,-0.19698782,1.8662889,-1.3672872,0.22444879,1.311778,0.7131624,1.85926,-1.322645,1.9088538,0.84856,1.0190078,-1.8996005,0.00089174154,-0.88161355,-1.3521472,-2.390875,2.2327201,1.2315952,1.4090041,-1.3775932,-1.2960438,-0.48471558,1.896402,0.85265297,-1.2038797,-0.48343447,0.057776682,1.7359519,-0.335472,-1.6508741,-0.055692647,-0.82588834,0.92135876,2.5216238,-0.19056822,-0.2719601,1.2980086,-1.5670255
s1-10,0.33071506,0.6450605,-0.16434449,0.23473746,-0.22803926,0.017925497,1.2046943,0.3653853,-1.6181942,0.80236584,-1.2139686,-0.1695605,0.5608694,1.2531346,0.96025497,1.120715,-1.6536498,1.8710929,0.2543725,0.34122634,1.0674062,2.268704,-1.2488892,-3.062082,0.03424642,-1.3997236,-0.9982888,-0.22655705,1.735157,2.2351317,1.6247246,0.61308926,-0.49216548,-0.8777604,-0.18813957,2.197477,0.29386428,-1.0692056,-0.04675326,-2.437875,0.8287721,-1.5679306,-0.38941258,0.8590239,-0.2812366,-0.025608236,-0.044483937,-1.1076826,-0.889987,1.0376381
s1-11,-0.02980292,-1.0378861,-1.3745172,0.75399244,-0.5307782,-1.8053215,-1.5607908,-2.350351,1.9968731,0.9182468,1.2825683,-0.7464855,-0.37093082,-0.8649687,0.59140116,0.641338,0.2785149,0.6234509,0.31512704,0.44311953,0.9235725,-0.4215781,0.14603618,-1.3019136,0.17650603,-0.6816236,1.7935126,-0.78450114,-1.1124283,-0.5639413,1.2511129,1.6917926,0.6015059,0.4021345,-0.56279653,0.9407384,-0.69356626,0.3124003,0.31435716,-0.47411555,2.6141205,-0.74455905,-0.19279967,-0.6506262,-0.3293716,1.4136475,-0.24987271,-0.4970041,-0.62817377,0.15406215
s1-12,1.1104442,0.5853058,-0.64141405,0.7075874,0.69700485,-0.54668206,0.69458836,-1.9355227,-0.47247812,-1.3423927,-0.5233123,-0.27690336,-0.33211082,1.3008182,-2.8539762,0.095952906,1.9852617,0.5216864,-1.5204799,-0.44164234,-0.5493161,1.3038956,-0.24425544,-0.12518588,0.09031758,-0.28630495,1.0089176,-2.334039,-0.4305664,-1.160919,0.4369916,-1.8420593,-0.60109997,-1.070199,0.57302713,0.22993661,1.8252618,0.59169525,0.2655403,-0.85991985,-0.5119064,-0.13379002,1.4188796,0.75726104,0.568829,-0.61555326,-0.57437956,-0.09605166,-0.4539829,-1.7425733
s1-13,0.9387143,0.53449607,-1.099162,0.074454404,-2.6298811,0.788387,2.0596638,1.6872325,0.28837535,-1.9930264,-0.37201732,-0.77208316,-0.1825859,0.9556421,0.32776242,-0.5249613,1.6139646,0.24671575,1.2066637,-0.98998743,-0.26247406,2.9794278,-0.43560717,1.7460796,-1.2535096,0.9558102,-0.5501639,-0.6074889,-2.0798502,-1.6467614,1.0984881,3.00263,0.13928342,-0.039953947,-0.57410693,-1.6861055,-2.4803271,2.41684,-1.0924914,0.4948616,0.679834,0.19170621,-0.76826346,0.24860209,0.42087594,1.3730512,2.3672047,0.3727729,-1.1891767,-0.029982712
s1-14,-1.4160825,0.005756697,-1.2060772,-0.6460831,0.9038884,2.814183,1.1683081,-1.0586253,-1.4303066,0.47884968,-2.0063882,1.2269818,0.87310344,0.3458948,0.70978844,-0.1716304,0.10310478,0.88216376,0.6301359,1.9246278,1.2932534,-1.2666838,-1.2813005,-0.80302817,-0.17040192,0.24061462,-1.618975,-1.3016272,0.8090983,-0.10314987,-0.48587102,1.0144683,1.0465857,-2.6542468,0.0617385,-0.0055877096,-0.4645547,1.2971296,0.6037202,0.76153225,0.6320457,0.46740007,-0.24805795,0.89692307,-0.8101032,1.2573982,0.057140198,1.3179185,1.2160408,-0.88641626
s1-15,1.0013814,0.67666245,-1.1000326,-0.4090473,-1.3406911,0.11938973,1.9539503,-1.9280678,-1.4082738,0.34269044,-1.1891032,1.3219073,-0.10310467,-0.9573617,0.54548067,0.95535475,-1.5807236,-0.40075746,-1.1013079,-0.8644108,-0.657075,-0.87930757,-0.08119696,-0.87669945,-0.5604336,0.88692254,-1.1954273,-0.95190877,-0.65399957,0.61873865,2.3061073,-1.3165557,0.574222,-0.4299239,-1.3425276,-1.0004905,0.98435974,-0.2358816,1.0276366,-1.420849,0.9547669,-1.4491283,1.3726571,0.8116832,2.5915778,-1.9521581,1.2756714,0.40894485,2.5447347,-0.30388045
s1-16,0.40617007,-0.63692224,-1.3634536,1.8261,0.29685944,-0.14327392,-0.6041927,1.3301058,0.08016861,-0.25499567,-1.4676486,-0.20260279,2.5506494,0.40245235,-1.2327256,-0.7953452,-0.05218636,-0.6426742,0.91029125,0.7845533,0.7862086,-1.1081821,1.4320388,-1.0883645,-0.78251296,1.3015901,-0.45207918,-1.0537456,-2.0809948,2.02322,-2.3632154,1.9667633,0.65551364,2.6616862,1.6088371,-3.55485,-0.17528065,-2.1712608,-0.94676137,0.06405352,-0.81440157,-0.7260545,-0.061861236,-0.01544628,-0.22025222,-1.7014959,1.3498338,-0.42641538,-0.09267249,0.17195657
s1-17,0.28966498,-0.6327589,-0.85984886,-0.80076075,-0.7835036,1.5054706,0.7425306,-1.4156902,-0.2788107,-1.6141847,2.1293688,-0.6400115,0.45420623,0.3063715,1.2526382,-0.48377654,0.70441294,0.14334296,0.8649499,2.8303642,-0.6256931,1.9760965,0.56193477,0.51119184,-2.0522811,-0.85473394,-1.3324494,1.6063477,2.5054624,-0.35043874,0.17482963,2.0402455,-1.0962048,0.4731448,-0.08104098,-0.3429862,-1.362651,0.36877692,1.3508849,-0.23155981,-1.2922401,-0.23153116,-0.97497016,1.0762683,0.14566876,0.2110337,-2.3754854,0.47377348,-0.31584573,0.63456243
s1-18,0.025740158,1.5692029,-0.021265626,-2.4408529,0.33609512,-0.44855398,-0.56977654,0.20204557,0.42143556,-0.040522482,-0.24134672,0.69808984,-2.2790246,-0.8030019,-0.65070266,-0.5558996,1.0192044,2.4720843,-2.2985058,-0.72020084,-1.1060872,0.5877096,0.8813599,-0.92492926,0.98142105,0.37559584,1.275335,0.59080756,-1.3752261,-1.6837016,-1.056673,-0.7560669,2.2282948,0.74067646,0.73694587,1.356054,-0.22984876,-0.27330628,-0.575964,-0.19032304,0.066717766,0.7936847,-0.29160056,1.0114442,3.2289076,-0.04696751,0.8577432,-0.39501035,-0.3056704,2.05302
s1-19,-2.5088139,-1.8440809,0.78486675,2.2815762,1.4110178,-0.09016697,-1.043643,0.6203954,-0.2235897,-0.1956859,-0.15431614,-0.73157775,-1.234222,-0.3206287,1.8892995,-1.1864246,-0.71293026,0.44309163,-0.6865679,3.309996,-0.08388779,0.5855261,0.38632408,1.601138,0.9873305,-0.051953543,0.4774199,0.076446116,0.44236997,-1.1402193,0.75656754,-0.6122233,0.49479592,0.18103755,0.26509634,1.0034657,-0.39400676,-0.6394848,-0.26068196,1.289504,1.5922924,-0.142759,-1.3927301,1.8913295,1.6639007,-1.6306142,1.6983656,-0.08185004,0.93474835,-0.55571675
s1-20,-2.0965035,-0.9545428,1.9467952,2.5265808,1.0518771,-1.8792926,1.2385557,-0.509095,1.6121167,-0.6191014,-0.22912377,-0.293124,-0.34140307,0.17176655,-0.47218883,1.1133034,0.6573702,-2.6628666,0.7587259,-1.1482188,0.5551693,-0.3020741,-0.18675198,2.052513,-0.99341834,0.7244186,0.50840044,1.9126573,0.08384425,0.8184393,-0.029968351,-1.2207917,1.3727304,-0.46603248,-0.44922164,0.58157957,-1.4967077,-0.44460538,1.6649864,-1.3068056,0.06626428,-0.7906713,0.033690527,0.6360974,-0.7177167,-0.5229984,0.3682612,1.5410411,-0.01832434,-3.6702611
s1-21,-2.5159943,-1.2699406,0.9594422,-2.743059,-1.2630825,0.47374362,-0.83833104,-0.08832808,0.7171849,0.852076,0.95537883,-0.7133902,-0.7392187,-2.2373047,0.847578,0.83943176,-0.32782802,-1.4555153,0.7011295,0.07734636,0.61372566,0.59014356,1.3050748,0.37203053,0.17609286,1.0990584,0.37675098,1.340754,-0.5494987,-0.2041498,-2.2562346,-0.18064374,0.0027673698,0.058262102,-1.0091226,-0.44415465,0.70662355,-0.8625343,-1.947676,1.5758755,0.31519306,-0.14566801,0.36038595,1.8857179,0.096049465,0.21865825,-1.6635635,0.38161108,-0.5480455,0.8072244
s1-22,-0.8685278,-1.0303732,-0.8681983,-2.4611316,0.28733003,-1.442492,0.51037765,-1.7858495,-1.2612728,3.2930508,0.28761005,-0.89360094,-0.4702201,-0.124873936,0.36930603,0.3752715,-0.6011232,1.122292,-1.8051862,-0.877136,0.4722559,-0.15002114,0.904998,-0.78475285,0.34506223,0.18255444,-0.21291561,-0.8709509,-0.5773998,0.97065216,0.5369996,0.7708982,-0.5560689,-0.18648033,0.4087868,1.6983438,0.13895145,0.9757237,0.848628,-2.443964,2.1177583,0.18292944,-0.32800502,-0.029807454,-1.0557796,-1.5382353,1.6687526,0.31957716,-0.20487054,-0.45162255
s1-23,-3.718398,-2.948827,1.0209033,-0.34459037,0.5890967,0.031197462,-0.5383031,-1.1112623,0.16415767,-1.7219435,2.5054247,1.4417436,1.923446,-0.15564367,-0.38005555,1.7144533,-0.5719973,0.79575354,1.4895632,-2.2723198,0.3039651,1.0149472,1.3243574,1.4221601,0.04194448,-2.2716305,0.014227524,0.124681726,1.6974776,0.15818964,-0.6583,-1.2406825,1.8663008,-0.56665134,2.0424588,0.2929782,-1.559055,-1.7785112,0.038713958,-0.29963294,0.99069893,-1.2973244,0.78642285,1.1851999,1.1021326,0.4455774,0.79237676,-1.456975,-0.74180645,-0.7723394
