,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-0,-0.451598,0.1320204,0.14458492,-0.011087716,-0.36094922,0.06792571,-0.07322733,-0.15693113,0.11618784,0.09427831,-0.08380126,-0.02014415,0.07874789,-0.09730567,-0.1000781,-0.4033055,-0.056908097,0.05127316,-0.32287577,0.25995386,0.059213206,0.14462963,0.0011971258,-0.27884978,-0.08280163,0.06645904,0.1214093,0.0064392425,-0.1861127,0.01666696,0.06511436,0.06573148,-0.062601045,-0.22696441,-0.021933947,0.045486663,-0.005266767,0.04545938,0.06464569,0.19719496,0.026958063,0.12591924,0.03495069,0.23669973,0.31587547,0.24669603,-0.056908216,0.04037971,0.024508752,0.19883133,0.2758314,0.16845815,-0.2695698,-0.0083308015,-0.21917678,0.016688805,0.10272617,0.36236036,-0.22039792,0.22701499,0.29172066,-0.12521046,-0.14423291,-0.22132635,-0.45251036,0.24021289,0.3960768,0.21554524,0.23322716,-0.29200745,-0.015115686,-0.19892418,0.029874995,-0.076567024,0.042914007,-0.18990402,0.08883965,-0.06400826,0.04165303,-0.35756767,0.16033347,-0.2671212,0.7251669,0.2486043,0.21148124,-0.33730328,0.012018587,-0.09517804,-0.7722301,0.25018394,-0.4151407,0.29542395,-0.11654484,-0.002521459,0.06766251,0.044375896,-0.26784644,-0.012287523,0.65642655,0.22244625
s1-1,0.045092605,-0.031068757,0.05646073,0.20007858,-0.017459042,0.10580036,-0.055993244,0.31859723,0.41052672,-0.4084955,-0.0113705695,0.30558002,0.14007393,0.18485795,0.16772822,0.16340093,0.11711979,-0.004275605,0.16373056,0.06668766,0.0170515,-0.06730442,-0.17736337,-0.11895473,-0.18268037,-0.029394705,0.22130896,0.3771069,-0.06723812,0.1358357,0.13381393,-0.13889503,-0.18122014,0.13449931,-0.010020155,0.020964973,-0.101365715,0.08796492,-0.12830003,-0.05253534,0.023778325,0.2270714,0.1377604,0.12777728,-0.17940764,-0.17876776,-0.077457964,-0.23892415,0.021388646,-0.021477291,0.0057397485,-0.15687823,0.26119176,0.14323574,0.39217275,-0.019876488,0.106155,-0.33186555,0.035806365,-0.4056636,-0.6125426,0.12629026,0.5717471,-0.16793029,-0.0015532952,0.0066821687,-0.04095705,0.7115164,-0.13637203,-0.05377406,0.19537161,-0.19346662,0.010518754,0.12345526,0.004383687,-0.019032635,-0.5197215,-0.07043385,0.17222232,0.011789804,-0.20815183,0.15918803,0.3497131,0.072160795,-0.14722227,-0.014243815,0.21863636,-0.112209134,-0.07402462,0.3093161,-0.1864096,0.07259314,-0.01713762,-0.101017036,-0.045499366,0.025698852,-0.7447741,-0.17138334,-0.05295667,0.15891318
s1-2,-0.1696323,0.24107033,-0.44056475,0.017846271,0.06751096,0.3132952,0.06370282,-0.09229015,0.106966436,0.17086244,0.15218535,-0.049622975,-0.29995897,0.16857983,0.2174921,0.3177538,0.19228745,0.06748105,0.19279441,-0.32391784,0.12528253,0.2607738,-0.021739483,0.058440603,0.3134473,0.19082808,0.14283413,0.12878188,-0.27912164,0.08690332,0.37749285,-0.05644572,-0.12374036,-0.074136324,-0.09224419,-0.12324762,-0.04460692,0.59314424,0.014976261,-0.10992404,0.21829653,0.06897444,-0.15817186,0.04681167,0.060976475,-0.00060596596,-0.0055587785,-0.033016518,-0.1757083,0.030648243,-0.046804838,0.19533268,0.0937713,0.38706368,0.20039427,-0.060281258,-0.30917096,-0.048337102,0.1315777,0.32835257,-0.61262,0.1436335,-0.18766013,0.0987186,0.65338635,-0.48330986,-0.38244104,0.053949058,-0.11600204,0.18795002,0.14793566,-0.1502437,0.45731366,-0.56785417,0.061057553,0.24785614,-0.14935814,-0.004647594,-0.11624895,0.0024387836,-0.09561224,0.43987116,-0.85207385,-0.21649925,-0.08163366,0.26179653,-0.034538142,-0.064546496,-0.82469696,0.006288767,0.05358915,-0.19659503,0.04505318,0.17772207,0.17734852,-0.29114163,0.5502202,0.057716537,0.16745059,-0.2208969
s1-3,-0.11810885,-0.03667431,0.10949707,0.0023370623,0.2566777,-0.0010913052,-0.26030558,-0.28636816,0.16555634,0.21452585,0.20048904,0.22990298,0.012636222,0.13995497,0.33127195,0.017914131,-0.07268435,-0.20046544,-0.052456807,0.12961864,0.3449791,0.1738693,0.35820448,-0.16143405,0.28113574,0.081553,0.3338486,0.094893366,-0.2008869,0.03586808,-0.29136837,0.009529391,0.10169219,-0.13773556,-0.12153219,-0.01347952,0.082886264,0.4768904,-0.21350634,0.305996,-0.26134932,-0.60705084,-0.3534428,-0.024936529,-0.03499575,-0.107108854,0.1687893,-0.10140104,-0.20854102,-0.12577589,0.25944927,0.24306524,-0.22359736,-0.24230428,0.47212183,-0.3021525,0.24744806,0.03935436,-0.22851562,0.28170502,0.65473676,-0.15955886,-0.3066142,-0.39166623,0.121205695,-0.31612107,-0.014111977,-0.07739222,0.07770779,-0.391079,0.14555164,0.045385405,-0.16069116,-0.29139206,-0.0076803267,-0.13134858,0.23334602,0.08421855,-0.0074195266,-0.0909867,0.27423838,-0.065055914,0.13711841,0.36046317,-0.034221213,-0.21703531,-0.012814045,-0.115283564,-0.69556695,-0.040834107,0.11425273,0.41872877,-0.2287046,0.1023056,0.18264204,-0.012472421,-0.0006547347,0.049218845,0.5664357,-0.04961794
s1-4,-0.3077357,-0.09703837,-0.6273947,-0.124405295,-0.038638916,-0.0015467536,-0.024881259,-0.07793608,0.32140708,-0.04056162,0.38503742,0.12649411,0.02085613,0.04332466,-0.09897174,0.38499832,0.2741304,0.015432678,0.06384957,-0.20315836,-0.006941365,0.10867352,0.00644996,0.061356477,0.13490655,-0.09212155,0.1591798,-0.04441716,0.045995377,-0.22523046,-0.03970825,0.25160497,-0.13617277,0.039403144,-0.21431755,-0.1921356,-0.11043593,-0.18991719,0.13901821,-0.061373677,0.07549892,0.2375516,0.021825252,0.22795652,0.08145386,-0.006138458,-0.056351304,-0.12511604,0.02865103,0.3334147,0.2508291,-0.015457161,-0.10208508,0.16077287,0.20341618,-0.169592,0.036601618,0.0020960532,0.007652537,-0.031726867,-0.1790108,-0.06517582,-0.11006844,0.20222118,0.11626374,-0.16707687,0.032653563,0.32257804,0.30357122,0.23391129,-0.08395616,-0.007468556,0.1607956,-0.042476974,-0.11732858,-0.13731837,0.0090970155,0.042061225,-0.026592836,-0.056044366,-0.16522722,-0.047701955,0.5146069,-0.07330219,-0.017061532,0.30296993,-0.08205642,0.1460723,-0.18843538,0.12843043,-0.16626978,0.13462183,-0.16521734,-0.037485708,-0.22693338,0.010776971,0.33133656,0.08745621,0.62854797,-0.21016216
s1-5,0.15018955,-0.110818155,0.04382564,-0.024004765,-0.025207281,-0.0207827,0.039161827,-0.13614982,0.044926845,-0.09358573,-0.07398418,-0.07719539,0.058206987,-0.09189659,0.07396198,-0.028169712,0.09220434,0.09862726,-0.21311247,-0.06004259,0.052526936,0.314184,-0.059938364,0.11697732,0.16649877,-0.19649361,0.19084871,-0.02985563,-0.17500795,-0.054376952,0.16523072,0.11733277,0.17463154,0.085160896,0.0727577,-0.06666447,0.057742838,0.04493758,0.034818903,-0.032339144,0.12516671,-0.20166907,-0.036279,0.04639008,-0.032409687,0.091774285,-0.05155158,0.07925737,-0.07325575,0.1253804,-0.2748189,-0.17802992,0.05301767,-0.14767602,0.2989478,0.2368147,0.08438106,-0.12563598,0.2167013,-0.33896238,-0.50766754,-0.016331993,-0.19200775,-0.23089287,0.1963535,-0.32979423,0.059305795,0.2073637,-0.2220128,-0.21414736,-0.027927075,0.013048969,0.059152044,0.39889428,-0.46310335,0.11782788,-0.016614392,0.101373866,0.15908727,0.45797867,0.029147208,0.1362144,-0.24508566,-0.20301414,0.07954352,0.14311749,0.03530068,0.22141862,-0.5193276,-0.25933516,0.14888562,0.15682106,-0.077234775,-0.2974316,0.20176022,0.19608673,-0.1480495,0.071673214,0.29777762,-0.011762686
s1-6,-0.25977844,0.19882882,-0.13123873,0.023121925,-0.28237996,-0.18374237,-0.108956665,-0.08292477,0.09268625,-0.18103872,0.16960989,0.06762022,-0.06262907,-0.049036477,-0.108520836,0.013988152,-0.33009642,-0.059306897,0.0037481673,0.008770861,-0.20501827,0.53054523,0.44246626,0.44905746,0.07881129,0.1980562,-0.14873877,-0.053194307,0.36560476,-0.27193552,-0.1320388,-0.13512456,-0.06599316,0.0317189,-0.18483838,-0.011445396,0.14823113,0.67905056,-0.20299563,-0.0077744983,-0.16505729,-1.2376312,0.2103355,0.32892364,-0.14302424,0.19592202,0.14981493,-0.17946719,-0.17421003,-0.42139435,0.49458617,0.280967,-0.33125278,0.3752195,-0.02590105,-0.119071536,-0.105569445,0.4144258,-0.272142,0.60616004,-0.12683651,0.0051789563,0.086255856,0.15132703,0.13858767,-0.2214649,-0.06086677,0.05646845,0.2638223,2.2188678,0.12059829,-0.14221552,0.389368,-0.43515158,0.3466587,0.0666309,-0.07373838,-0.13357605,-0.1651626,-0.60370135,0.096887395,-0.064502195,0.25533453,0.06300135,0.038374193,-0.22395778,0.003963802,-0.30939713,0.83411884,0.36824203,-0.26950786,-0.2720585,0.044254858,0.36182368,0.028167326,-0.112145975,0.27565047,-0.032338344,0.14440843,-0.10384318
s1-7,-0.16568555,0.21618585,-0.52319884,-0.042918738,-0.07310741,-0.003658127,-0.06718054,-0.06074562,-0.03967725,0.19555041,0.24626355,-0.11660382,-0.042553328,0.017795648,0.11836338,0.007413144,0.1232159,0.21665433,-0.004653696,0.3106065,0.4253369,0.99582916,0.13192594,0.011764847,0.13171853,0.08622445,-0.10677316,0.19728562,0.0741611,0.20438409,0.0062077306,-0.10424954,-0.28411365,-0.03361493,0.079381324,-0.07624797,0.17002827,0.10383099,0.115214996,-0.076442495,-0.13524038,-0.89935756,-0.007875375,-0.117146775,0.2069571,-0.24333645,0.112893865,0.03968391,-0.15875375,0.022005878,0.1361766,-0.010189835,-0.30377987,-0.12203076,0.07237788,-0.13258356,-0.030246072,-0.020957954,-0.040344708,-0.03280908,-0.046953693,-0.03600413,0.17123142,-0.0012002178,-0.06564109,-0.8521547,-0.085647486,-0.2412357,0.08681424,1.9778337,0.080583364,0.16464141,-0.0704909,0.2041773,-0.0042899605,-0.15455201,0.018646479,0.06298128,0.05380505,0.018163353,0.018769309,-0.2000582,0.5691503,0.070729524,-0.06711386,-0.3517242,0.14903179,-0.0996072,0.97271276,0.0078078266,0.045299485,0.03405895,0.08435174,0.016637351,-0.09728141,0.2621194,-0.044092275,0.0627171,-0.16854842,-0.046170823
s1-8,-0.49810803,0.08902221,-0.6098778,-0.04216373,-0.23101634,-0.19337717,-0.1378588,-0.4233696,0.38989937,0.123355806,-0.10992821,0.082964316,-0.3624426,-0.01622764,0.03651306,0.32100767,-0.021102212,-0.09878045,0.27943224,0.02517844,-0.05517982,0.23416302,0.59194523,-0.123060495,0.011128988,0.39542156,0.11872282,0.21190462,0.1705024,0.37201965,-0.20183288,-0.049380217,-0.44338816,0.28093722,-0.080659196,0.08954612,0.35289812,0.4642765,0.4500102,0.25707608,-0.23046882,-1.5008166,0.2024537,-0.051915817,0.00246647,-0.012983448,-0.21941522,0.28374678,-0.22247152,0.022131465,0.063130036,0.15165795,-0.3321271,-0.0010902062,0.3860609,0.06438206,0.07130763,0.101708,-0.20410207,-0.036898218,0.4622262,-0.0987485,-0.034092125,0.04080438,0.05594933,-0.8546043,-0.03173227,-0.26170766,0.24225394,1.9633791,-0.0010556476,0.22194013,0.24380612,0.051839992,0.18432026,0.00794057,-0.06716281,-0.16302419,0.059104275,-0.12722668,0.14116536,-0.093685314,0.03929528,0.029265108,-0.018058728,-0.16542403,-0.054607127,-0.14064898,0.85593224,0.0072056055,0.02771238,-0.029699447,-0.12727492,-0.054966144,0.083117664,-0.010144947,-0.0957056,0.076866254,-0.21690157,-0.112363115
s1-9,-0.15415797,-0.042659372,-0.7557001,-0.055673964,0.06873501,-0.10756654,-0.032820925,-0.05598729,0.23534665,0.033032537,0.11393111,0.03952415,-0.23171651,0.1789667,-0.27056858,0.42302743,-0.073482215,-0.11990472,0.17933598,-0.27763915,-0.07401523,0.9569256,0.5253242,-0.0019253977,-0.29153517,0.18621172,-0.005976417,0.02023337,0.13288422,-0.20778115,-0.29281515,0.1659067,-0.4518738,-0.06987379,-0.2686187,-0.08404076,0.028976021,-0.30729792,-0.17869776,-0.024614545,-0.15372011,-1.7221936,0.0150223505,0.31787503,-0.21131636,0.20228675,-0.25704288,-0.017100347,-0.3352524,-0.098464295,-0.24355361,0.34261185,-0.40633988,-0.053339213,0.3971814,0.31788725,0.10504964,0.25515097,-0.27413568,-0.3014304,-0.23550072,0.09097019,-0.013603911,-0.3004418,0.23488118,-0.69670427,-0.027364586,0.018999614,0.07462167,2.468989,0.022944994,0.013497149,0.22633803,0.14657629,0.16377209,0.14852363,0.2620376,-0.191696,0.030491201,-0.029593758,0.15346195,-0.124071896,0.56277,0.0977145,-0.020792982,-0.3744477,0.11427845,-0.10041824,1.1740468,-0.0096260905,-0.15016064,0.04199808,-0.12804568,-0.0067842137,0.24859108,0.19434655,-0.42592454,-0.06571748,0.27089083,0.12336516
