,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,0.92231494,0.8960986,0.5220735,1.0096945,2.605535,-2.8417418,-1.6608995,1.8990868,2.3692894,0.29501522,-0.5176677,-0.013484255,0.84294105,0.11726214,-2.2949984,1.5594093,-1.3964715,-1.1485783,-0.96962184,-0.088010855,-0.59918743,-0.9612305,1.6935294,0.19647834,-1.5354824,0.6312685,-1.4195696,0.8205575,0.9760127,-1.8534513,0.7921069,0.44271746,-1.6184313,0.54528874,-0.9244866,-1.8914329,-1.614649,-2.1861389,-0.17150493,-0.33579332,1.3562422,0.4275524,1.6931448,0.27796423,0.82150877,-1.3740376,-1.3741035,0.20239025,0.44355515,-1.5002767
s1-1,-1.5452397,-0.95444566,0.07502951,-1.2082409,-0.96538675,0.27395526,2.983084,-0.47246903,-0.37030718,-0.07743224,-1.6524769,0.97637063,0.5349116,-1.3690332,-0.25417385,1.7512941,0.6060949,-0.049573775,-0.4703598,0.32469794,0.59719336,-0.07362615,-0.7390572,-1.254365,-0.7236415,-0.09977633,2.1081705,0.28193703,1.3616811,-0.9865704,0.6504276,-0.5210852,0.063032135,-0.39258474,1.1178893,0.99883544,0.5962649,-0.7015534,-1.0145494,0.72700506,-1.2215406,0.5161629,0.5498008,-1.6092945,-0.048351225,0.22205706,0.3121582,-1.248525,0.9821622,1.1802632
s1-2,2.3781893,0.03755939,-1.5725487,-1.181351,-0.19040455,0.6777054,0.16059501,-1.2613508,0.8774096,1.203113,0.5175381,-0.23594978,-1.4127827,0.92199725,-0.5652793,-1.6019921,-1.2097775,3.0288007,-1.2411124,0.24016553,1.2899306,0.018717747,1.1082752,-0.8956427,-0.47399017,-0.3687353,-2.290471,0.1812552,-0.11044448,0.43350026,-1.3872874,-1.3783779,1.3977559,1.9159654,-0.13343434,0.043113288,0.2807906,-0.8001179,0.88092303,1.1477095,-0.40511647,-0.8895784,0.11203481,-0.91403687,-0.5760531,-0.96832585,-0.62887573,-0.42675564,1.1474111,1.5225143
s1-3,-0.14469697,0.6185841,-2.2746496,0.7433709,1.4742142,-0.8364924,0.16275236,0.23051856,-1.7667791,-2.0898223,0.80134267,2.1559048,1.3388212,-1.3976144,1.9141421,0.20114361,0.41290504,-0.6899225,1.8465849,0.87516165,-0.7833279,1.4941605,1.7274987,1.743633,1.2390198,0.5500328,-1.6890805,-0.66163474,1.2032945,0.74217856,-1.8439413,0.016941778,1.632728,-0.57377607,-0.06355258,-0.32405156,0.42164662,-0.86277467,-0.6911145,-0.19099794,0.6911398,-1.425991,0.71555847,0.9140415,2.2142677,0.087521106,0.14916445,1.5854921,0.506353,0.512298
s1-4,0.01482178,0.4292933,-1.9440591,0.6795413,1.8185219,0.053217515,-0.21276806,1.1293324,-1.605951,-1.0454023,-0.018235564,-1.08654,0.3492338,-2.1712484,0.6054976,-2.0777295,-3.2657604,0.58626544,0.70454764,-0.7886407,1.6768637,-0.15018672,-1.5690516,-0.015248925,0.38727477,0.38519296,1.1552516,1.3888642,0.69041896,-1.3078805,-1.4577992,-0.18063135,0.6366315,-0.9094506,1.2020453,-0.652723,0.42762253,-0.010257121,-0.11079533,-1.7141511,-1.0069695,-0.4856547,0.50254583,-1.300567,-0.7071236,0.41276956,0.23413283,1.6105249,0.3211447,0.0754937
s1-5,-0.23458242,-1.4924573,-0.11143965,1.4780442,-0.071004495,-1.6939611,-1.4665974,-0.37966183,-1.1724377,-0.8980505,0.3646652,-1.8630395,2.6712859,0.1686003,-2.4311917,1.6686171,0.6172083,-0.95197225,-1.4252504,-0.27850363,-0.9475378,-0.6911885,0.87456363,-0.64994323,0.6940512,-0.1843831,0.43497953,2.0296102,2.3251574,0.83426666,-0.10251628,0.8606896,0.5431357,0.10873932,-0.410531,0.82736075,1.0918489,-1.4609361,-1.0281726,0.43570083,-0.0035777905,0.14245878,-0.14597419,0.2497631,-0.61836165,1.2554474,-1.3974968,0.28910494,0.56449103,-1.2778215
s1-6,-2.6830049,5.970484,1.7318699,-1.1522901,1.2814497,-2.7057104,1.4217483,-0.74530214,1.8671784,-0.5109545,-0.83992356,0.32819906,-0.20801196,-0.11834308,0.7404667,0.18172497,-0.060836572,0.20929162,-0.57090414,-0.2895422,-2.6489837,0.7869548,0.18859468,1.7230669,-0.858616,-0.7555812,-0.8601734,-1.6957787,0.88803893,-0.85001683,-0.10084779,-1.4614358,0.0635282,0.77362865,-0.39036566,-0.25188777,1.127683,-0.16498925,1.080418,0.49200287,-0.8973758,1.1253577,-0.25924408,-0.049663376,0.5165924,-0.6736656,-0.5762488,-0.06812901,-2.0075765,1.1985968
s1-7,-2.9201834,5.4352226,2.0781019,0.16186455,1.5718305,-0.6850697,-2.472468,1.0883446,0.22738339,1.1058708,0.73353064,0.573388,-0.04447124,0.10804567,-0.026676767,-0.0068752547,2.0006263,-0.0655564,0.026499297,-0.34134817,1.3520019,0.80677086,0.48683187,0.8744557,0.53711337,-1.7061381,-0.755529,0.62686986,-1.1394355,-0.21851312,-0.45038813,-0.75454456,-1.290927,0.930858,1.3366859,-0.38890395,1.0495958,0.6627738,-0.16657539,0.29285532,-0.70810187,0.47422236,-0.7627327,0.48658946,0.48839706,-2.3599737,0.73000926,-0.9171228,-0.68246555,0.46065712
s1-8,-2.0124621,5.0504613,1.9082749,-0.47297788,-2.334607,-1.1147178,0.47668323,0.65703785,1.0032319,-0.59625393,0.019677462,0.3632769,-0.8208398,0.030767804,-0.010547161,-0.20593101,-0.8153755,-0.703943,0.38900703,-1.8325669,-1.4322498,-0.7498237,0.77956533,-0.41197968,0.23493712,-1.3079435,0.8269239,-0.11164519,-1.5815933,1.2286459,0.6755948,-0.8289229,-0.44377968,0.18304867,-0.4273107,0.2469368,0.5116119,1.2554475,-0.0102225905,-0.69970405,-0.8236616,0.2605502,0.17860992,0.31418553,0.84433776,0.6952888,-0.5045129,0.4531868,0.4495152,0.12884544
s1-9,-2.383646,5.741508,1.6378103,-0.10178755,0.2575666,-1.5551594,-0.33853787,0.28288466,1.2680523,0.4078451,0.94736814,-0.11386286,-0.29892316,-0.7167609,-0.12600924,-0.4336893,-0.119572744,0.8281018,-1.9566478,0.3739561,-0.18055883,-1.0533569,0.52652496,1.8323178,1.0921754,-1.1204515,-1.0781564,-0.14710796,-0.7436206,-1.2917216,-0.39428204,1.018514,-1.1924374,-0.52889246,0.513962,-1.3418026,-1.1952223,0.45345888,1.1529086,-1.4212018,-0.9036569,0.2616048,-0.6358524,-0.6140915,-0.8385545,1.7233751,1.3852825,0.59848624,0.5020009,-0.6969927
s1-10,-3.8671503,5.658831,0.73037356,1.2477077,0.23281609,-1.0441324,0.2873548,0.27612662,-0.10527294,0.3536149,0.46401787,0.85825866,2.315538,-0.45094013,-1.019694,-1.1860436,0.5383848,1.6182446,-0.02463962,-1.1238385,1.4582914,-0.57076484,0.7655179,-0.6646895,-0.49195507,1.6006002,-0.4015926,-0.07232279,0.84355325,-0.41543493,-0.50470245,0.23164652,-1.0063661,1.0652571,-0.28042313,1.4632115,0.14255434,1.6422845,0.17896257,0.4132251,-0.09466533,0.18392667,0.0730204,0.4053261,0.3003772,0.79861856,-0.6194582,-1.449863,0.64200777,-1.1362658
s1-11,-1.6253307,5.3184114,2.4606926,-0.102952,0.8341058,-2.3437738,-0.447077,-0.83842057,-0.39193702,-1.9099704,0.51956916,0.7078452,0.6671311,0.3528288,0.67987645,0.29814813,-0.47172523,0.45119762,-1.2458869,-0.49082252,0.5616987,0.1678598,0.88497525,-0.6066411,-0.027777893,-1.3948785,0.47266194,1.6614884,0.40416792,0.5918328,-1.1733985,-0.79749095,0.3324827,-0.07613884,1.7705568,0.9110803,-0.5571638,1.0249244,1.3643109,-0.31407368,0.51149696,0.70662034,-0.09855673,0.47863916,0.6947316,-0.08332731,0.4061823,-0.86857426,0.21926264,-1.4314681
s1-12,-1.0713838,0.4334539,1.7145042,-0.71779364,-0.25202537,-0.86553425,3.0593805,0.011615189,0.8352878,0.7005083,1.5203868,-0.37955645,-0.3450775,-0.6775236,-0.8204019,2.2648652,-0.444655,0.28520396,-0.10992969,0.90515363,1.1486899,0.93486905,0.25644097,2.8728752,0.72925895,0.6067792,0.47845075,0.3750133,0.109013766,0.4390971,0.2751796,0.76745564,0.89796996,-1.6953658,-0.47500727,1.5027301,0.05073468,-0.36052918,1.4395288,-1.598586,2.629133,-0.7265726,0.43835393,-1.0769733,2.3927147,0.082765065,-2.9282174,2.2012355,-0.51865715,-0.6057649
s1-13,1.4102689,-1.0192465,0.6587615,-0.5357159,-1.8402774,1.0117887,0.17338857,0.15827402,0.34685147,0.10529539,-1.3097605,-1.7816133,1.3705424,0.76271963,-1.1075426,-1.6293242,-0.40893644,-0.40339434,0.71386373,0.3964802,2.3381062,0.7081334,1.3073303,0.9234087,0.1412938,-0.48836243,-1.1655003,-1.2907838,-0.6041408,1.8764522,-0.9799352,0.370887,-1.7396342,-0.34459043,-0.7002325,1.544325,0.091309786,-0.59747803,-1.3685757,-0.210717,1.4664402,2.7218673,-0.072363384,1.5687398,0.13303919,0.22353333,-0.27668402,1.3712943,-1.864208,0.07009984
s1-14,0.47477716,-0.74108,-1.3619262,-0.30978048,-1.9233714,-1.1614621,-0.17278342,1.147044,-0.5164431,1.4405566,2.123784,1.2301832,-0.03395236,0.21653041,1.0557675,-2.1077664,-0.8191705,-0.2103209,0.15771903,-0.14029545,0.6618001,0.847911,0.19531679,1.3767723,-0.12103405,0.82522124,-0.6804266,0.09371408,1.034124,-1.1056243,-0.41759884,0.9871622,-1.1904199,0.8795347,-1.3710965,-0.032169938,-1.4434147,0.17606774,-0.2178396,-0.3769571,-2.1483798,0.6360742,-0.5973959,-0.23832959,-1.360178,0.4653225,0.39645955,-1.0600729,-0.8641803,-0.44494414
s1-15,-0.94335085,0.18760121,-0.48810327,2.3801847,-1.6765084,-2.0550337,-0.89378136,1.1093664,-1.3916471,-0.57811254,0.217094,0.782194,-0.36081576,-2.7647989,0.76604503,-0.6648092,0.038470108,1.5857134,-0.38366336,0.7465409,-0.90113455,-0.8624859,1.9376067,-1.2653953,-1.2689002,0.955209,-0.31182945,0.8676437,0.72786504,0.21038216,0.22500551,-0.905902,0.65053064,0.0800409,2.3944159,-0.08329561,0.35134587,-0.867685,-1.1885056,0.08448656,-0.26011896,-0.062682986,-1.4020916,-1.5229534,-0.98515964,-1.0142465,-1.324057,0.10736773,0.8550443,0.2818265
s1-16,-1.1989306,-0.7554565,-0.7264758,-0.14294904,0.80564165,1.2803242,-0.07105326,0.59764916,-1.133522,0.1995698,0.31860495,-1.473323,-2.2060256,0.8048425,0.9644557,-0.828301,0.8112755,0.13557445,2.4111454,-2.373866,0.027066436,0.65855896,0.94658273,1.325361,0.38190237,-0.46823612,0.4626365,3.4269629,-1.6800894,-0.7724923,0.13330165,1.1745325,1.3434292,0.34838393,-0.07271418,-0.14511351,1.0532787,0.13611186,0.92921513,0.15759158,-0.307544,2.5295174,-1.7368921,-0.7209737,-0.6872683,-1.3292683,-1.4847012,-0.0062473286,0.7742627,-0.49380645
s1-17,-2.2558062,0.70962715,-1.3227574,-0.27219906,0.8309392,2.609908,-1.3708118,-0.3367528,0.812644,0.33217272,-0.8671421,-1.0291702,-1.243592,-0.0497982,1.1273255,-0.7517686,1.4117671,1.253711,0.40065157,-0.34108362,-0.28902626,1.3593466,-0.6984518,1.3513484,1.7447304,-0.32104823,0.50187254,-0.29686305,-0.42338347,-0.8534718,-0.38112208,3.3239005,0.34756565,-1.2371833,-0.20290206,-0.9032514,1.2519206,-0.80853885,-1.323119,-2.4066453,0.787451,1.0928477,0.51443076,-1.1870141,-2.3753982,0.5991875,-0.54324406,0.42707133,1.4257712,1.089626
s1-18,6.6427245,0.78017646,1.489277,0.82051456,-1.3880134,0.6070726,0.6987311,1.3518118,0.26060155,-1.0190736,-0.2614116,-0.77004117,-1.0700835,-0.21955842,0.21998857,2.120761,0.26732343,-0.04099482,-0.028051326,1.4802489,-1.2430725,-0.11989739,-0.89600164,-1.1111223,-0.05957359,0.7519528,-0.2585816,-1.5375592,-0.27820873,0.35467884,0.338486,0.43358126,0.619079,0.15757565,-0.26103187,0.02325624,0.38713855,0.0030332687,-0.31411475,-1.6276733,-1.2420422,0.7723111,1.2064611,-0.7501873,0.5422174,0.012629533,-0.41303053,-0.31971306,0.8214513,-0.23539092
s1-19,6.2542853,-2.1359065,1.9895778,1.7618585,1.1968687,0.1899706,-2.0039735,0.27922145,1.0748909,-0.7119119,0.8762089,-0.42178613,-0.94682825,0.26254675,-0.50774336,0.24900319,1.2031567,-0.3647004,-1.8705199,-0.12844141,1.261612,-0.13119464,0.5905911,0.25700325,0.18297535,-0.005278954,-1.2461603,1.5290374,-0.5099424,-1.4479384,0.67615163,0.40822646,-0.7352885,0.71940404,0.25181776,-0.06521369,1.3183504,-0.5594624,-1.5249969,0.68530387,-0.5300374,0.8642278,0.05134217,0.66580933,0.3047655,0.10291074,-0.10403875,1.3851805,0.5469716,0.3317311
s1-20,-0.016350854,-0.09140347,-0.81720364,-0.23273365,0.5375377,0.3109119,-0.3447866,0.7094592,0.84291327,-2.080739,-0.28627917,0.02553297,0.6662333,0.20747049,-1.9221696,0.023938697,-0.044025414,-0.5557027,1.253342,0.19167417,-0.4341418,-0.9804931,1.354612,0.5831843,-1.1041033,-0.81652266,0.66889226,-1.61633,-0.8378103,-1.7819731,-0.2578654,0.2853707,-0.3160675,-0.4517191,1.4269621,-0.6172877,-1.6013231,-0.73043257,-1.2041056,-0.44936988,-0.12484466,-0.28723735,-0.5540362,-0.5294685,-0.17003164,0.7266818,-0.9098306,-0.15538277,0.56151533,0.66250026
