,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,-0.18750024,1.5591697,-1.0251907,-1.6012578,-1.6576302,-1.104681,-0.78463894,0.44128144,-0.12113007,0.33020636,2.129214,-1.5228388,-1.6488152,2.0124092,0.6479826,-0.061878107,-0.41968894,-0.57033795,0.5740481,-0.2948673,0.93881035,-0.27480376,1.7949297,-0.9855458,-2.3745425,1.4007249,2.586667,0.9669478,-0.96979165,1.6848893,-0.8861338,-0.029148033,0.58922344,-0.3482382,-2.4407773,1.1105895,0.21450715,0.000835214,1.2712023,-0.6396718,-1.8137951,1.2032906,-0.03717855,0.15869652,-3.120672,0.27836645,-0.017318685,0.041438993,-0.55845916,-2.0949416
s1-1,0.3261198,-0.9802776,-0.036300786,-1.0825603,0.574647,-0.8895313,-0.16339839,-1.9050231,-1.4057263,0.7315342,-0.5200954,-0.15503427,0.47881165,-0.3154723,-0.7157135,1.2729256,0.29762068,-1.1044654,-0.43007588,1.6553876,0.8671296,-3.4207807,-0.43410683,0.37913758,1.0528736,-1.6061164,0.4147653,-0.14815292,0.96374726,0.84217316,-1.8134911,-0.3362012,0.9604663,0.26738092,-0.2520058,-0.30137303,1.4231188,-1.9909385,-0.29875058,1.089396,1.2502943,0.39646244,1.4987397,-0.4165438,-0.8009833,-0.8088431,-0.72271353,1.0601212,0.04303383,0.4951549
s1-2,-0.51265466,0.83831704,-0.045185383,-1.3377061,0.006217068,2.361333,-1.5309638,0.671299,0.27286577,-2.1930234,-0.60681313,-0.725729,0.985196,0.5479737,0.8561217,1.4362319,1.8944721,-1.6545033,0.8324879,-1.507207,-1.8446629,-0.68078285,0.2748475,-1.5389668,1.7977732,0.09461542,-1.4448186,1.8935012,0.7876415,0.6327885,1.2505488,-0.5838161,0.5722507,-1.0702304,-0.27673933,-1.2945777,0.14707729,2.063379,-0.608056,-0.16542675,-0.4420228,0.1269894,-0.83878523,0.27737355,1.7491002,-0.31146848,-0.7857841,1.2622991,-1.1740917,0.12229569
s1-3,0.39579007,-0.28582805,-0.6090314,1.7069373,1.2845838,0.49800003,0.2516195,1.0737216,-0.772666,0.17811707,0.9084723,0.2014004,0.14324933,0.43443224,-0.8304756,-1.1871911,-0.02775168,-1.9405949,-0.85599977,0.3446146,-0.033661027,-0.77961355,2.5706315,0.67063445,-1.2545458,-2.2873528,0.7022713,-1.4825666,0.78509,0.46562654,2.7765126,-2.2171748,0.23118588,-2.0978446,-0.27766803,1.4522908,-0.14216654,1.1034019,-0.72969645,-0.025543537,0.811849,0.3777188,1.5277116,-0.42827588,-0.24538857,-0.6869605,-1.681611,-0.22276457,-0.23606014,-0.17403124
s1-4,-0.055043507,1.0314474,-0.7587536,-2.6670754,0.91083217,-1.5316051,0.61277544,0.22491063,0.50001657,0.03775763,-0.6616001,-1.3390915,0.81788224,-1.84555,1.0253115,0.80757487,1.2375337,-0.14275366,-0.5340405,1.2643497,1.4167548,0.28610262,-1.5489843,1.3267968,-1.4686359,0.29180798,0.7045432,-0.45324463,-0.954136,-1.0841026,-0.9154793,2.1530988,-0.9203831,1.0711238,-1.2561872,1.232237,1.5073745,-0.3428776,-1.2327033,-1.2354454,-0.14302982,-0.49952728,-2.1255376,-1.4967422,2.5562618,0.33298683,-0.83013505,-0.5141059,0.8978155,0.27068996
s1-5,-0.61710024,-0.14617194,-1.9966207,1.2615446,-0.15642796,-0.082406715,0.75751376,1.5593624,-0.51787436,2.4900444,0.48129186,-0.4553147,0.25718248,0.79776525,1.6071355,0.9996137,0.73623013,1.9605528,-0.21693216,0.2548371,-1.0301119,-0.06423799,-0.100093134,-1.6658218,-1.6373054,0.6170056,0.7075297,0.3567163,-0.30425382,-0.7294664,-0.103017636,1.3623085,0.6660891,-0.023534734,0.77706933,-1.9203409,1.4256352,-0.14200075,-0.8312803,0.66077536,0.49894223,1.2851858,0.17134748,-0.83943176,1.7201389,-1.2574496,-0.4177725,-0.678322,0.46162045,0.8668945
s1-6,-4.7296977,-5.5471582,1.6622782,2.1048076,0.38239688,0.91054446,-0.56492805,-1.2193145,0.10420099,-0.16108967,0.51848435,-0.90325284,-0.5522883,-1.6315988,0.32772088,0.29749486,-1.4700898,-0.9897245,0.63516206,0.41588333,1.1214033,-0.27541474,-1.9478298,0.82610554,-0.46604064,0.33697462,0.96708024,0.32040158,-2.0972369,-0.49240187,0.30625764,-1.1829187,-1.1598926,-0.83851266,-0.6717496,-1.5264394,0.97767144,-0.39969212,1.1454719,-0.18578626,-0.7810145,0.9719394,0.42422685,0.7951099,-0.10817589,0.10985695,-1.1547066,-0.78759086,-1.8715166,-0.51422733
s1-7,-5.7175827,-2.7749317,0.6675571,1.640205,0.89419925,-0.087753,-0.67744493,-0.6911508,-0.43278578,0.9704406,0.6427767,0.40709627,-0.04204078,-0.21451628,-0.41993695,0.6106737,0.35410377,1.1279222,0.2544471,0.29627702,0.08845997,-0.28840953,-0.4909024,0.111729525,-0.16875961,0.19530721,-0.07291837,-0.044610128,-1.4536457,-0.8056252,0.73730826,0.348799,-0.41645026,0.29449973,-0.29706818,-0.08701419,-0.7095359,-0.44747114,-0.44026574,0.7432195,0.45875975,0.18693955,0.56359375,0.57187414,1.3859392,-1.0177983,-0.56259733,0.8815052,-0.2576812,0.09912701
s1-8,-4.782629,-4.5953975,1.0636376,0.49286667,-0.56124383,0.9411385,0.24913922,1.0281923,-0.49131766,-0.3760128,-0.21841,0.43200234,-0.6753833,1.3840951,-1.768828,0.027146583,1.7589499,-0.82063097,-0.64006096,-0.14615898,-0.7168428,0.67384124,0.5111446,-0.5970259,0.6879961,-0.12520535,2.1713226,-0.8096829,-0.86148274,1.4652562,0.5363239,0.21769324,1.5812835,-0.3164543,-0.4018936,1.0975693,0.031799775,-0.004152977,-0.7032219,0.32730246,-0.5695828,-0.62090546,0.7444776,-1.9135671,1.3280659,1.0810652,-0.1892298,-1.2484757,1.5873283,-2.2369597
s1-9,-4.048851,-3.9628894,2.8617055,1.6254264,1.2431026,0.38002315,0.21982375,-0.11862729,0.23721348,0.15087584,0.80517346,-0.46991476,0.68048835,-0.6724328,0.28954598,-0.44062024,0.7424879,-0.3574791,-0.66283053,-1.9154203,-0.47132823,-1.6122513,1.6486694,-0.5820396,-0.039486837,-0.49701878,0.20381616,0.88808835,-0.76168317,-0.3264338,-0.5340475,1.6088148,-0.16725983,0.28185922,0.067745395,0.32301968,-0.74431896,-0.9739014,-0.652536,0.200745,0.48028684,-1.2590141,-0.6512962,-1.9076408,0.20694342,2.0547745,-0.63456595,-0.5410227,0.21875742,0.31819224
s1-10,-5.254566,-2.9962757,0.6075206,0.0013039212,-0.3431757,-0.9464828,-1.612281,0.17345358,-0.5864465,0.6082014,0.24137014,0.24241695,0.2020335,0.28940922,-0.6297444,1.1876585,-0.72451794,0.5267801,0.0132826585,1.1094252,-1.0334834,-0.28095287,-0.88411134,-0.5411523,-0.11782727,0.47261634,-0.5444396,0.10166735,-1.1975931,0.72630435,0.38106972,-0.6022528,1.3204536,-0.07622803,-0.19373766,-1.1458162,-0.7163281,-0.21987909,0.8147278,-0.43134695,-0.39572683,-0.28649575,0.14085688,0.19892956,-1.0101434,0.94904727,-0.29760027,-0.061489776,-1.0996587,-0.03190305
s1-11,-6.2426248,-4.662452,1.0224215,0.16854349,-0.7973713,-1.4079752,1.7719916,0.08107811,-1.2915039,0.48665628,0.661555,0.7468165,0.8895103,0.2871366,0.17693906,-0.12314642,0.10879504,0.53047353,-0.3149096,-0.15643372,0.058069035,1.070681,-0.9785159,0.66026735,2.1790607,0.13637267,1.328305,0.20111822,-0.708713,-0.28634152,1.351474,-0.087949656,-0.292961,-0.95135283,-0.5705955,-0.50837475,-1.595504,1.1705605,0.7753519,-0.061912928,-0.78205776,0.30891296,0.32848027,1.4909502,1.83654,-1.3912637,-0.0314849,-0.047211107,1.5787393,0.7297607
s1-12,0.76848894,2.4634511,-0.72189814,0.46533,0.72717416,1.332313,1.1126041,1.7623183,1.440269,-1.3195044,1.8340089,-1.2691158,0.27833816,0.42853945,1.2022301,-1.7501621,-0.260143,2.5283856,1.5444713,0.59630203,3.2575788,-0.56952703,-1.4913061,-1.4998677,0.61728275,-1.004017,-0.0748605,0.025781171,-0.028412558,0.12931824,0.9663992,-1.7822738,-0.44426164,-0.13133106,-1.6941502,0.16533871,-0.3589212,-0.8894577,-0.90387535,-0.32989448,0.84991395,-0.0019720346,-1.4039143,1.1171182,-1.2316861,-0.13699684,1.6828572,0.22809173,-0.6453227,2.0322852
s1-13,0.029844962,-1.4078062,-1.3235492,-1.3380493,0.15666397,-1.7336318,1.0770153,0.39355278,-2.3824987,-1.1436602,0.55568177,2.5068,1.9954221,1.5104125,-1.354143,-0.0931237,-0.99057513,-0.01908999,-0.28416562,-0.66209185,0.34078345,-1.2134641,-1.2120396,-1.004077,0.38930786,0.48642617,0.22323914,0.40511373,1.4998661,-0.16295391,0.65400016,0.027311282,0.4159108,-0.11612798,0.2678289,0.17584252,0.22487721,0.99712664,-0.16355695,1.1538708,0.31604955,-0.6924135,1.2981944,-0.731596,-0.6365893,0.2969122,0.4602773,-1.0777814,1.21066,-1.3824726
s1-14,0.046297275,2.2452903,-2.0752406,0.06570457,-0.0227402,0.05409718,1.3203433,-1.4129457,-0.87072325,-2.3339791,-0.0024175735,-0.75884676,0.115913235,0.42430747,2.2961679,0.5986578,0.9864568,-0.92158055,-0.4457669,1.0261298,-1.3511132,0.5518295,1.2871107,-1.0162361,0.011629437,-0.10816175,-0.026702287,-0.09218769,0.9860926,-0.25692406,-2.0352004,0.95979226,0.65036446,-0.055459842,1.1538181,1.3800262,0.3328897,0.72812384,-0.036109414,-1.4010736,-0.38462794,1.4730976,1.5500277,-2.7614963,0.40486032,0.9884682,0.468805,-0.44060615,1.7196538,-0.13737908
s1-15,1.2897679,-1.407153,-1.9178666,-1.9693257,-2.4427772,-0.5826772,-2.8167784,-2.3493,1.3351238,2.0848188,-0.10769763,-1.2181106,0.251317,-2.251323,-0.6175187,0.048485015,-1.9578522,-1.3588696,1.8522339,0.21722457,1.8980228,-0.3094166,1.1944567,0.18428677,-0.72090065,0.31180027,-0.5726106,0.7541507,3.329084,0.6504923,-0.47384027,0.6211491,0.8101177,-0.6112186,0.33176348,2.9941714,-1.6555597,0.85753757,-2.2147322,0.2204604,1.9964443,0.43510768,0.64879197,-0.3365471,-0.16704938,0.67623997,-1.5300238,0.021282114,-1.019507,-1.8058172
s1-16,-0.0676996,0.60463595,1.1238123,0.34747538,2.218781,-1.9295833,-0.4613353,2.7550395,1.1805767,-1.0262991,-1.3813492,-3.1036599,1.698667,1.6860783,-0.54977924,-2.96697,0.9083131,0.5803017,0.43242884,0.20695248,-0.26548094,2.409384,1.8496563,-1.4813393,0.698546,-0.7961171,0.38126662,-0.18937626,1.5392221,0.77215594,-1.0841993,-1.4752243,-0.49929208,-0.23510092,3.309909,-1.571516,-1.1163522,-2.1616135,0.8884337,0.44820145,-0.15825781,-1.3256987,-1.4869077,-0.9634401,-0.2501777,0.006468094,0.1563319,-0.06981336,0.43842918,1.5693337
