,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,0.03259057,0.06625677,0.017923828,-0.038329653,-0.46754748,-0.058094457,0.019699128,0.08603899,0.029375937,0.01696576,-0.03167998,0.9589158,0.16232905,0.18404643,0.012618233,0.82140076,-0.096348636,-0.05143463,-0.017991547,-0.03793518,0.06563749,-0.0003514737,0.003826201,-0.018295253,0.05087126,-0.002614893,-0.04305566,-0.049686916,0.02541774,0.049950007,0.06534998,-0.045246787,-0.024173807,-0.050752357,-0.027031643,-0.07082273,0.023837961,-0.015776116,-0.0121430345,0.06862028,-0.077990495,0.0768491,-0.05044973,-0.061522648,-0.117795795,0.023248466,-0.027688645,-0.0057328157,-0.074566305,-0.045491397,0.29554456,0.33992052,-0.27655578,-0.07221548,0.4325024,0.013908461,-0.15551615,-0.05388005,-0.0847975,0.046026833,0.4352264,0.15559334,0.22773522,0.10527629,-0.124013275,-0.257093,-0.19723552,0.5433547,0.04977853,-0.32758838,0.20771833,-0.1288994,-2.2457027,0.06713854,0.20577036,-1.5356427,0.20127068,-0.0515393,0.1379422,-0.099437214,0.10274105,-0.04393651,-0.093406364,0.14461641,-0.010576379,-0.055513363,0.25872785,-0.40697795,-0.109504044,0.1473631,-0.024387069,-0.031726576,-0.084783085,0.21101871,-0.06413307,-0.09428194,0.3238419,-0.045116585,-0.13288793,-0.17427969
s1-11,-0.0015664212,0.09583713,-0.03624734,0.004601883,-0.4895873,-0.055060297,0.040542357,0.029654011,0.046508197,-0.025911113,0.02738937,0.37511718,0.0076034022,0.061972655,-0.06364792,0.44035304,-0.075924926,-0.06367169,0.035057925,-0.020160185,0.111193866,-0.045588735,0.0105547635,-0.071004175,-0.051467415,0.09907669,-0.059166975,0.116087094,0.014410814,-0.13832763,-0.046061363,0.04371787,-0.090465054,-0.07073653,-0.08320808,0.068242155,0.0058718957,0.08823314,0.035981108,-0.034003306,-0.01101075,-0.10194268,0.01674221,-0.038655,0.018473763,-0.014958156,-0.07513508,-0.03579408,0.007585273,-0.012449872,0.009263936,-0.01758204,0.38780552,0.16617586,0.03149985,0.7265451,0.2161263,-0.3808185,-0.080637604,-0.41068792,0.40019947,-1.0456148,-0.05185719,-0.17645305,-0.18581417,0.5776515,-0.086332805,-0.20216075,-0.2651557,-0.22599497,0.13503976,-0.37930828,-1.9479407,0.2820095,-0.15702751,-1.8772815,-0.12528221,0.1049802,-0.018839877,0.398764,-0.37348244,-0.036792185,-0.10191744,-0.34443247,-0.22641346,0.040115245,-0.3417177,-1.3412725,-0.046691284,0.15254515,-0.046735287,0.18168059,-0.3316856,-0.086477265,0.008732773,-0.23990947,-0.08858809,-0.15830702,0.3589491,-1.2630877
s1-12,-0.17167976,-0.10131767,0.056407887,0.008618594,-0.35061932,-0.03918735,0.0543875,0.04815713,0.043650303,0.051818438,0.06574511,0.43311858,-0.07566774,-0.00047935545,-0.019417597,0.22834599,0.1818653,0.05495064,0.023081502,-0.08812621,-0.15859166,-0.018535627,-0.07939996,0.082186446,0.055674993,0.002177814,0.0632582,-0.119475685,-0.09689143,0.07320976,0.09111525,-0.005197957,0.03619394,-0.061125174,0.09426084,-0.003940982,0.11437877,-0.0065016462,-0.03655617,0.053914152,0.026706116,-0.06254075,0.0063186586,0.05423682,0.027166327,-0.03918162,0.017782528,0.037481304,0.03942939,0.14894208,-0.5336006,-0.030019067,0.1870743,-0.15423605,-0.74419665,0.19906601,-0.37769517,0.32935467,1.6198497,-0.27743024,0.2598888,-0.074495114,-0.030403158,0.30290467,-0.47863746,0.34725407,-0.103415884,0.19318767,-0.54006934,0.9116894,0.23066899,0.017983094,1.228288,0.095679455,-0.34840876,-0.41621077,0.17734869,-0.42649502,0.03854191,-0.93912804,-0.23079237,-0.09383994,0.041158874,0.15419358,-0.07775155,-0.13643263,-0.45445254,0.20858353,-0.098971754,0.05133518,-0.075066835,0.008917935,-0.5288235,-0.79246885,-0.43081254,0.5551039,0.032343276,-0.1696258,-0.427395,-0.24249415
s1-13,-0.09090809,-0.013970282,0.044079933,0.09635928,-0.41085654,-0.033365406,-0.007647667,-0.012691745,-0.065277144,0.06082787,-0.03754432,0.34111652,-0.053706788,0.06942974,-0.05647512,0.35515034,0.11120972,0.00082861236,0.101542324,-0.06601539,-0.08361873,-0.03554278,-0.10265064,-0.018669728,0.04066587,0.12984928,0.046305344,0.028119162,0.0084689595,0.03241215,0.09003399,-0.025828166,-0.015009692,-0.07529301,0.1304622,-0.02012404,0.0857997,0.06313717,-0.025529807,0.038898252,0.018193182,-0.009980129,0.017696282,-0.029897444,-0.022314627,-0.012080193,-0.02714379,0.019467149,-0.0051660202,0.08855479,0.05859854,-0.017819308,0.27001494,-0.22017848,-0.42857414,0.98288774,0.68110466,-0.32631844,-0.16454978,-0.38455546,0.7759527,-0.6420636,0.16668597,-0.13605857,-0.4200374,0.3631119,-0.41493264,1.1211891,0.07519393,-0.5204767,0.00034412742,-0.07370246,1.3614349,0.3037937,0.04648494,-0.2169372,-0.086239375,-0.0370528,-0.017530885,0.669405,-0.5258266,-0.3126312,0.10101232,-0.051191997,-0.34780815,0.031573284,-0.065875456,0.119059935,-0.28378075,-0.070244834,-0.024596605,0.35315713,-0.25986743,-0.59244573,-0.2894409,0.3464063,-0.121519096,0.2105019,0.13398026,-1.7371744
s1-14,-0.020893535,0.043964993,0.005529795,0.065511994,-0.051618397,0.039910793,0.038064882,0.10355154,-0.010964409,0.03663653,0.020685066,0.19268534,-0.07587595,0.009187968,-0.008767035,0.4526714,-0.056613516,0.026028076,0.0011043213,0.005872775,-0.009309903,0.0004979633,-0.075932086,-0.025541712,0.025268525,0.038702194,0.027924126,-0.03789991,-0.03145276,-0.08315576,0.117453784,-0.017064322,-0.005361568,-0.039002556,-0.053183928,-0.04795394,0.045898125,-0.02821724,-0.031300105,0.052225612,-0.047939613,-0.14614777,0.048577428,-0.044329036,0.014342618,0.010044802,-0.0075987577,0.027538449,-0.007151777,-0.03188836,-0.0733773,-0.09410549,0.06613894,-0.1965126,-0.26981997,1.1988416,0.3889194,0.28768843,0.39719626,-0.0389262,0.23072068,0.2385861,-0.36745042,-0.06137045,-0.09844807,0.2145786,0.00454282,-0.70102817,-0.37824792,1.277071,-0.024419457,0.18524747,0.75597924,-0.13759781,0.07660887,-0.47780958,-0.041814957,0.4709594,-0.38494676,-0.4051825,0.040063106,0.006059125,-0.11964128,0.12860034,0.27181745,0.038275007,-0.27489623,0.53043205,0.13956773,0.026307885,-0.1548133,-0.17004567,0.13969299,0.012070149,-0.0081564635,-0.06910981,-0.051652662,0.17204724,-0.06574013,-0.45615587
s1-15,-0.16753289,-0.07757777,-0.098259084,0.01752349,-0.27924728,0.052084234,-0.1023508,0.0017802019,-0.017586082,-0.021942873,0.046847194,0.45869413,-0.07423622,-0.055566162,0.022565965,0.16744104,0.06965782,0.04175549,0.065249026,-0.052369766,-0.1787658,0.033836693,0.012702262,0.065997735,0.04740054,-0.1254338,0.12219189,-0.1280523,-0.05823218,0.08521874,-0.005748748,-0.025192652,-0.0032715257,0.0051367655,0.13513628,0.0112798745,0.035300396,-0.068886116,-0.10150922,0.031670623,-0.06280105,-0.013712541,0.015960976,0.12060181,-0.029315712,0.027591133,-0.058975603,-0.0023508416,-0.01138702,0.037223037,-0.29229438,-0.101612106,0.56874985,0.100038715,0.104869395,0.58364064,-0.3851499,-0.42917365,0.32913804,-0.06198465,-0.9370662,-0.012854025,-0.043830987,0.04568939,0.42312476,0.0766956,0.08703537,0.015814707,0.50757724,0.47844246,-0.08171104,0.09315345,1.4451213,-0.44581628,-0.18470165,-0.89149123,-0.34424895,-0.32346362,-0.1346482,0.269127,0.27789223,0.13306111,0.2690512,-0.06840487,0.096257985,0.05428569,-0.15967524,-0.51423955,0.31359953,-0.4411182,-0.020862047,0.22303607,-0.0927476,0.5224695,0.43423226,-0.10235227,0.18676034,-0.10553296,0.40718105,0.21328981
s1-16,0.07054957,0.19932848,0.008647479,-0.054370612,-0.078712836,-0.023269095,0.04053027,-0.03178439,-0.04605252,-0.026390783,-0.1131733,0.66015697,0.11483279,-0.025254108,-0.015184955,0.21975875,-0.10208981,0.035732947,-0.011498837,-0.09493319,0.051294006,-0.043438632,-0.06860323,-0.061425377,0.068544455,0.019603208,0.008491533,0.11345002,-0.013307773,-0.021209419,-0.00021298043,-0.02031118,0.075279586,-0.0021543317,-0.07241837,0.121530116,-0.09950611,0.006258813,0.002872901,0.00014293939,-0.031133108,0.024148088,-0.040427737,-0.06209267,-0.029577818,0.065451846,-0.0042594187,-0.012057611,-0.004145898,-0.092288315,-0.19693676,-0.17879573,-0.09041871,-0.039421093,-0.040426068,-0.41678196,-0.067811005,0.1522026,-0.75682807,0.061609954,0.023757733,0.35257205,0.053830866,0.17097387,-0.15977374,-0.22286497,-0.03308418,0.8401595,-0.036685497,-0.81032395,-0.051843666,0.2302531,0.1454567,-0.20430635,0.3317063,-0.43821794,0.0008400902,-0.03468911,0.11340745,0.06973052,-0.020730946,-0.19963647,0.25804302,0.12795995,0.09916638,0.121928565,0.0015154406,0.17911927,0.03548494,-0.04628557,-0.09175562,0.22821665,0.0123794265,0.0015964583,-0.2920028,0.11325964,-0.2139799,0.1001929,0.06910901,-0.620955
s1-17,0.025304899,0.045527406,0.08417453,-0.046686996,-0.256243,0.11444338,0.029232634,-0.10201397,-0.13402542,-0.0034359414,0.05223184,0.755047,0.02605707,0.039927907,-0.008725754,-0.45499322,0.076421276,0.00366671,0.14942575,-0.061661765,0.013548151,0.069674365,-0.037635572,-0.12443872,-0.02169925,-0.057956412,-0.0395374,0.13641837,-0.056863233,-0.09960677,0.012757441,0.016134096,0.00036409684,0.07558178,0.12019095,0.029106457,-0.06406992,-0.00969897,-0.035140887,-0.026657663,0.05387181,0.11955854,0.020889211,0.06786916,0.04772098,0.05471306,-0.08756452,-0.044679083,0.026478466,-0.116220415,0.21081057,0.2669413,-0.09442863,-0.11937027,-0.2054801,-0.5848559,-0.545158,-0.60735977,0.32139915,-0.09261257,-0.7037711,0.25153708,0.47894606,-0.12847045,0.16865212,-0.3027268,-0.20588577,0.32294106,0.26447046,-0.05779902,0.2015756,-0.2535802,0.5766711,0.4439552,-0.11910695,-0.5537404,2.6461668e-05,-0.6975125,0.21944767,0.12477636,0.11242211,0.16704905,-0.3275898,0.092751354,-0.16752198,-0.27082008,0.06862064,-0.22802526,-0.057105858,0.15555477,0.1188718,-0.04991376,-0.00650144,-0.1260804,0.39704788,0.12290712,0.37493747,-0.20009293,-0.14874439,0.4684182
s1-18,-0.05637783,0.02575703,0.07949392,-0.09231968,-0.03692188,-0.024353579,0.12235828,0.02789767,-0.07404712,0.010549131,-0.038128644,0.18352619,-0.071668305,0.036882605,0.03132692,0.22209868,0.085633546,-0.07669848,0.09507518,-0.04620211,-0.043899305,-0.055520073,-0.03304659,0.03104441,0.10896851,0.14344695,0.016973652,0.021873772,-0.0385596,0.087583825,0.10723233,-0.027851608,0.06755747,0.02551533,0.01685217,-0.07387796,0.09418739,0.11101262,0.02971968,-0.15024318,0.047268976,-0.11879511,0.019105118,0.040191483,0.008035639,-0.03285346,0.0011523701,0.09853347,0.028711561,0.08589965,0.13243221,-0.13426188,-0.29747564,-0.196293,0.32229248,0.4453807,0.11301239,-0.009311095,0.3467359,-0.120947614,0.10080721,-0.071997866,0.24765883,-0.03979552,-0.20602983,-0.2773242,0.017627945,-0.07757312,-0.20454475,-1.1559885,-0.11440626,0.003531646,0.60705245,0.24422827,-0.13801378,1.9980638,0.042663537,0.18864967,0.29310036,0.2900342,-0.24668396,-0.07032747,-0.17434396,0.29260492,-0.19072463,-0.09156138,-0.040273506,-1.9863107,-0.36663413,0.0063207895,-0.19693209,-0.040498488,0.021374874,-0.30845842,0.025943145,0.23428842,0.04841367,0.3035357,-0.38501912,0.10297694
s1-19,-0.069746055,0.10739962,0.0828568,0.059669092,1.8183746,0.08403551,0.037770465,-0.03328565,0.015652027,-0.057020396,-0.040329367,0.119115345,-0.0508959,-0.078468695,0.06247441,-0.08094069,-0.09775908,-0.0817715,0.08515644,0.074165314,0.04499708,0.040917493,0.104214735,0.018318364,0.013728902,-0.002565559,-0.003444435,0.05571709,0.053182468,-0.10552555,0.032403994,-0.06390333,0.07651682,0.029632984,0.018642992,0.040161513,-0.029905591,-0.11570941,0.01614517,-0.033450924,-0.061795086,0.070265606,0.025886215,-0.017610354,-0.059001274,0.13229427,0.09470281,0.074682415,-0.00029666163,-0.13236922,0.258158,0.062369756,0.07978957,0.30339462,-0.026360057,0.6464343,0.0883275,-0.14814822,0.37366098,0.13734666,-0.052083816,-0.17095792,0.073399074,-0.14814426,0.12288657,-0.0540479,-0.041357227,-0.24452221,0.49595565,0.32311106,-0.20597781,-0.19519284,0.39820212,-0.1653841,-0.060917743,1.9433059,-0.0005453341,0.1443334,-0.16315755,0.30359104,0.1506376,0.028023908,-0.02105014,0.0039482266,-0.14188628,-0.10761685,0.26824197,-1.4430096,-0.0062887613,-0.06916292,0.13094762,-0.101189554,0.053863775,0.016977921,0.3562264,0.159247,0.31952295,-0.1608522,0.06849582,0.03628847
