,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,-1.3641696,-0.5859651,-1.7813834,1.6435659,-0.650182,1.8258202,-0.3723073,-0.59193265,0.6378378,0.55822074,0.96331507,0.83375204,-0.6479437,-1.758593,-1.8648256,-0.67918134,-0.5314172,-1.5387175,2.1641204,-0.41014686,0.7770125,-1.1736677,-0.3437227,0.587579,1.5014329,-0.71870613,1.3181971,0.49296296,-0.5533102,-0.6679586,-1.023495,-1.0941199,-0.7215603,-0.38519335,1.0705742,-1.4670312,-1.1953562,-0.9286288,1.6082432,-1.3180655,-0.078351595,-1.7194214,-0.11903388,0.48537612,0.6664988,0.8076352,-0.13302113,-0.8184857,-0.84554857,0.84350497
s1-1,-3.2074103,-1.1815482,2.0759022,-2.4311082,0.22915816,0.7033796,-1.7699485,0.015033827,-1.8642429,-1.1068062,-0.20666286,-0.23151195,-1.7860906,-2.319114,-0.23837326,-0.20435093,1.277171,-0.4875598,-2.6341317,1.7147865,-1.6372752,0.40019375,-1.2851022,0.20933501,0.26038176,0.6330123,-1.7392381,-1.2844136,-0.8871732,1.756341,-0.087787755,0.7950118,-1.3561679,1.0002589,1.3947139,0.0069442224,0.85855216,1.3831187,1.3728752,-2.0313559,2.3784947,-0.95317113,-1.2716861,-0.5191325,-0.20898451,0.061064817,0.4911147,-0.14768115,-1.0543411,-0.569248
s1-2,-0.38102007,1.167431,-0.80881286,-0.6703362,-1.2920595,1.3787272,-0.29942778,1.2058283,-1.0890825,-1.1557418,0.6970279,0.2934824,-2.3006084,0.3469026,0.88469493,0.69947445,0.7283589,1.2178485,-2.4419644,-0.18725212,-0.39916348,-2.3139777,0.56100994,1.0977231,0.19938263,0.9507503,0.030743375,1.9399515,1.8555264,-0.6892713,0.33644873,-0.4519112,-0.13442825,3.3628602,1.0143509,-2.1295526,-0.19933186,0.124595605,-1.9165897,0.64275974,-1.722197,-0.94467634,1.5507126,0.7665657,-0.2124415,0.16440526,-0.41595984,-2.6646953,-2.9494927,-1.1420418
s1-3,-0.6957897,-1.6818067,0.22339055,-0.9815331,-0.43319592,-1.540992,0.14259297,-1.8298494,0.27838844,0.7028899,-0.81430745,-1.7265973,-1.5429816,-0.14296398,-1.8179762,-1.6422052,1.133648,1.7652771,-0.38786054,0.76696444,-2.297017,-0.20129463,-0.42843562,1.469296,1.0168668,0.68433106,-1.1795051,-1.2535515,0.20319775,0.23197751,-0.13236305,2.137278,-0.5893343,-2.188672,-1.5043492,0.13263203,-0.97850674,0.44662732,-0.41941273,2.2603142,-0.9579866,0.4131834,-0.20246528,-1.7094871,1.0832292,-0.9036944,-1.3172559,-0.67262596,-0.314707,-0.41254196
s1-4,-1.1922367,-0.8623346,-1.4183679,-0.76157963,-0.14417566,-1.2303772,-1.9200108,0.33305305,-0.68441,-0.7761818,0.40445906,-0.22284696,-0.09609441,2.104286,-0.0781049,-0.5369726,0.27641088,0.39894003,1.5275111,0.34009245,-0.81759334,0.55783796,-0.15487859,-1.2814647,0.2989136,0.7881471,0.62784994,-1.1561286,1.430483,-1.2842929,-0.07430292,-0.42048612,-0.5582617,0.97660184,0.68029857,0.268838,-0.8181954,-1.0264298,-1.4997274,-1.0784146,0.88469386,-0.25043705,-0.35635835,-0.46071327,0.07440479,0.421908,1.428645,-0.7639277,1.1662586,0.78550774
s1-5,0.7000227,0.8254372,-0.49123767,0.7426173,2.2615917,0.85089767,1.7053685,-1.3624488,3.4790618,0.9368602,-1.9109545,-0.62493104,-1.1157196,2.098207,1.002084,2.7197058,-2.105086,1.8304269,-0.8743608,0.6795023,2.1713202,-0.36338568,0.1783373,-2.9713001,-0.9272155,1.8677603,0.20178805,0.16443491,3.2816577,3.056392,-1.8137932,0.84905875,-0.1549282,0.6136709,1.301426,-0.40641108,1.3510392,-2.3913283,-2.126739,0.77866477,0.74095154,1.8542541,0.09571531,0.2924828,-1.0432559,-0.23537752,0.3262446,1.312375,-1.6172967,0.24842826
s1-6,-2.7414508,3.9910665,-0.18272549,-0.16628139,-1.1516802,0.04480269,0.39873132,-0.0011397554,-0.68784654,-1.1586446,0.49972975,0.32273433,0.91039616,-0.59240884,-0.39578393,0.5481861,0.3727361,0.5110136,0.5464298,-0.43438646,-0.32664147,0.761125,-0.003691875,-1.0726187,-0.44347635,0.69452345,0.46736184,0.5901805,0.45098433,0.6907873,-0.07864551,-0.5447642,0.40203315,-0.9203941,0.012525275,-1.0132904,0.19296092,0.14931722,0.20760126,0.8038271,-0.3420103,0.03940478,0.16840672,-0.092285715,-0.46117675,0.5855007,0.15920454,0.20075433,0.3559753,0.70911944
s1-7,-4.336945,4.803295,2.4736845,0.17758952,0.42385703,0.046435934,0.551256,-1.2933531,0.3494501,0.9607002,0.82533896,-1.8197695,-0.32725543,1.6664099,1.32068,-0.18459791,1.6516694,-1.1344384,-1.6066641,0.36863786,0.96473396,2.0090582,-1.6642023,0.92109036,0.4714468,-0.24888568,0.06534798,-0.36332327,-0.50657684,0.80349004,-0.121477716,0.06356167,0.1377455,-0.92671496,1.401779,-0.57284844,-2.0565875,1.3152092,0.67184454,-1.7903149,-0.30609787,-0.38746545,0.065480314,-0.5091109,-0.103898734,0.17705822,0.44888982,-0.61672735,0.04430145,-0.2810552
s1-8,-2.8912015,5.3441133,0.03731987,-0.0524931,-0.0036254479,0.5063926,1.1935482,-0.10921214,-0.33828902,-0.3332791,-1.247579,-0.07577155,0.46172598,-0.4741411,-0.2892776,1.7626306,-0.057093076,-0.42918655,-0.83658737,0.04509101,0.75156504,0.166857,-0.038344257,-1.0931349,-0.9049244,-1.5530075,0.2986909,-0.96840227,-0.61933374,-0.11354644,-0.05674209,0.17891917,-0.770589,-1.0935683,0.4170793,-1.6306019,0.3043896,-0.34355974,-0.07889347,-0.57941365,-0.20838203,0.45597774,0.1889258,-1.2801647,0.84668267,-1.2718743,0.6073808,0.97866523,-0.55116653,-0.11329669
s1-9,-2.4088051,5.3334618,-0.34243068,-1.1316963,-0.694538,1.2006099,0.6041813,-0.7502215,-0.2055332,0.55619746,0.43252167,-0.77349,-0.71313125,-0.18683673,0.05746441,-0.22144149,0.6841854,0.26358485,0.8005917,1.1715891,0.7718984,0.46642762,0.7839806,-0.4416399,0.43868753,0.75642323,-0.5255975,0.3232064,-0.91444844,0.3123831,-0.70407325,0.37882003,2.0402694,0.03637104,1.161892,-0.6333016,-2.6433282,-0.44351208,1.2233691,0.42022255,-0.61576945,-0.18165115,1.0981145,-0.59564155,0.47924858,-0.4763228,-0.46890193,0.023755087,0.9409328,0.4050519
