,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-10,0.17165402,-0.10548679,-0.02624096,0.025356544,0.9998076,-0.10533588,0.09335416,-0.028927965,0.021103658,0.012030326,0.026156846,-0.28532025,-0.019732688,0.1975376,0.14640617,0.054284792,-0.051332317,0.021513116,-0.15386444,0.111797675,-0.0830578,0.116929114,-0.028348476,0.088395536,0.06840353,0.12031051,-0.15091696,-0.09915681,-0.087320924,0.013636233,-0.18330318,-0.005491389,0.00019471021,-0.067696676,-0.065166846,-0.09093447,-0.009388052,0.022752432,0.08504309,0.28482634,-0.07591202,0.19389263,-0.09178332,0.12634078,0.003067763,0.075335816,0.17814451,-0.13261744,0.062489375,0.3042395,-0.078786485,-0.2592562,0.08224152,2.2984552,-0.1972489,0.3896599,0.12678833,0.070766255,0.08491019,0.14954123,0.053377934,-0.13092181,0.08417667,0.097312436,0.02324519,-0.12656789,-0.003616795,0.121321976,-0.13321646,-0.2741455,0.045935005,-0.049738668,0.039925106,0.099744916,-1.1480196,0.29564887,-0.11646472,0.0872553,-0.05937293,-0.2779318,-0.19388783,-0.14359748,-0.6983173,-0.09685108,0.045986537,0.2735358,-0.16480595,-0.14151804,0.07226405,-0.03596241,0.5949733,-0.116251014,-0.10689998,0.4822785,0.09679933,0.17816533,-0.05016809,0.28584838,0.11011486,-0.34986836
s1-11,0.07031449,0.10643621,-0.06454783,0.004258249,1.6726227,-0.020941023,-0.0040385686,-0.0389549,-0.13097489,-0.051515263,0.11256649,-0.17242919,0.049419068,0.0028892923,-0.014016721,0.07565733,-0.036737394,-0.1441787,0.07269144,-0.06268593,-0.05589735,0.14758663,0.02478458,-0.07862808,-0.056512784,-0.22069108,0.032801047,0.1182186,0.31196824,-0.038143553,-0.021396112,0.004168827,0.06291369,-0.046767846,-0.032366373,0.029742258,-0.06907762,-0.03783664,-0.057271443,-0.2355698,-0.053361546,0.012427739,0.048975557,-0.04107274,0.041673806,-0.082257956,-0.01564043,-0.12250081,0.09533954,0.03644316,-0.017073508,0.42315897,-0.21926033,2.7331593,-0.19262396,0.96478033,0.058147267,0.15729284,-0.24244979,-0.31354505,0.32127553,-0.04297892,0.0291947,0.17399418,-0.15033494,-0.14981742,0.21217574,-0.43647438,0.33556283,-0.5382359,-0.16592756,-0.12256482,0.34557667,-0.20213342,-1.585515,0.55536747,0.18809825,-0.07568116,0.1392299,0.13958405,-0.3080801,0.22647193,-0.1299108,-0.20277779,-0.19741943,-0.33664387,0.110609114,0.008198634,-0.03867989,-0.30765247,0.14221728,0.008533042,0.41195983,-0.109191254,-0.1090142,0.17531858,-0.03799697,0.45172778,-0.1477855,0.20298085
s1-12,0.016667213,-0.06528204,-0.13574795,0.078155085,0.6007403,-0.1159654,-0.09443468,0.101742774,-0.08116533,-0.28908622,0.078079864,-0.3040589,-0.19264147,-0.09797836,0.1183622,-0.16479433,-0.018887565,-0.053931747,-0.2578691,0.014738045,0.22977722,0.13802916,-0.07156044,-0.12872961,-0.11194747,-0.1742368,0.104948,0.02202763,-0.14729573,-0.010790795,-0.052379567,0.06078528,-0.16754632,0.10720236,0.07156338,-0.051066123,-0.027380206,0.15026022,0.0008288454,0.07410108,-0.108116284,0.086033404,-0.1043862,-0.10678563,0.007957499,-0.17116612,0.07560037,0.08295449,0.0066868807,0.18835784,0.02022954,0.02890434,0.49788076,0.013064787,0.043049477,-0.9913341,-0.24694139,0.10458145,-0.1699866,-0.45372325,-0.14497592,-0.3184831,0.16450751,-0.0868174,-0.07311551,0.045328546,-0.2562567,-0.5435163,-0.7086581,-0.15032358,-0.023723904,0.31267476,0.12924281,-0.015245028,0.17803578,0.15228108,0.34324503,0.09838783,-0.41478646,-0.14119093,-0.22151597,-0.03324611,-0.011916034,-0.3028623,0.08103547,0.58670974,-0.011328892,0.22277363,-0.41492772,0.21382147,-0.5158509,0.27404612,-0.7943493,0.560068,0.13563146,0.19432326,0.151607,0.29322532,0.21450156,-1.1313888
s1-13,-0.1405859,0.027281824,-0.027304238,-0.11209515,0.59202915,0.20822681,-0.10092561,-0.1077313,0.09104368,0.055759203,-0.007900504,0.04121701,0.016371865,-0.066659346,0.24529293,0.0048877,0.02724797,0.12840375,0.05663332,-0.049433,-0.025836375,-0.003186042,0.14145163,0.067077965,-0.04353134,-0.1303167,0.13178581,0.13989766,0.17595279,-0.12838301,-0.0023192056,-0.08865301,-0.14892851,0.029782768,0.18882856,-0.057343647,0.12302816,0.050872747,0.014238216,-0.1274246,-0.14307907,-0.011958484,0.19607526,-0.09670888,-0.0711879,-0.01265624,0.2036837,0.04402963,-0.029936977,-0.12614869,0.102972284,-0.5203042,0.09155175,0.43021134,0.0691939,-0.58000267,0.028057907,-0.12321842,0.14064735,0.31970125,-0.30507916,0.20251407,-0.06831193,-0.42695597,0.53098524,0.09039156,-0.16873306,0.6388092,-0.038280327,0.31388518,0.48027623,-0.17780365,-0.40723768,0.41983324,0.23669437,-0.51512194,-0.13532184,-0.017749205,-0.16328081,-0.05124723,0.5201217,-0.13537684,-0.10124269,-0.1284982,-0.11878766,-0.11540919,-0.048520245,-0.18071672,0.12350745,0.39152873,-0.21023396,0.008398104,0.083792254,-0.15021518,-0.087871805,-0.46217996,-0.04631861,-0.15255141,0.10811944,0.45681223
s1-14,-0.03029613,-0.0031074863,0.1818241,-0.023715831,-1.1035068,0.004435202,-0.03714679,0.022040352,0.011438519,-0.105873436,-0.0049426276,-0.63099986,0.06695569,-0.084072486,0.11595492,0.037008334,-0.06656446,0.078446455,-0.044430654,-0.047381084,0.06545948,0.032023296,0.053594794,-0.21338065,-0.09179047,-0.029543616,-0.004722804,-0.0563033,-0.030144561,0.046798334,-0.027045617,-0.013339011,-0.0035744226,0.16424406,-0.06055186,0.010075059,-0.116604894,-0.021192715,0.0524676,0.039775774,-0.029369175,-0.09756033,-0.054858048,-0.14472534,-0.050371885,-0.9100924,0.0992696,0.09305856,-0.01082411,-0.03574685,-0.09934644,0.07446115,-0.009459607,0.04913121,0.15926242,-0.22174884,0.11415014,0.027972635,0.17803961,-0.23911023,0.00916796,0.0951929,0.06577802,-0.015720189,-0.34278303,-0.0042904317,0.13988768,-0.123962834,-0.1304046,-0.5881711,-0.05786064,-0.04285403,0.08963896,0.036611363,0.68722546,0.0019489676,-0.12154189,-0.11680206,0.10404259,-0.09141774,-0.03622769,0.12331842,0.34720075,0.105948865,0.0033250372,0.18976909,-0.15207125,-0.11739445,0.053294238,-0.040102784,-0.5270891,0.07514203,0.0740715,0.13716917,0.16953102,0.071071975,-0.23427509,0.2057038,-0.0748967,-0.3125205
s1-15,0.1744892,-0.012175828,-0.06176703,-0.064815514,0.6801629,0.06882375,-0.13156395,0.10549019,0.0772441,0.226132,0.0764742,-0.10131685,-0.096288204,0.098946355,0.07998976,-0.015962914,0.047574896,0.08326572,-0.012841731,0.03865982,-0.053322636,0.0052851704,0.15600394,0.0011755619,0.053610474,0.12532456,-0.13581888,-0.11731224,-0.1726177,0.019811768,-0.09844524,-0.055514473,-0.10151868,-0.11356252,-0.003158208,0.0040803715,0.04994751,-0.067561045,-0.03726782,0.3965763,-0.12339987,-0.1367466,-0.15218972,0.1928963,-0.020724759,-0.35907236,-0.081493564,-0.0901514,-0.05735375,-0.04587981,0.20702706,-0.09041643,0.03232994,-0.047020234,0.15821308,0.91417253,0.13252807,0.1529052,0.09285519,0.5986177,0.0027000234,-0.18609235,-0.324259,0.13153765,0.43260258,0.046370327,-0.28854674,1.0161324,0.020970386,-0.34283036,0.77935207,-0.14340472,0.18467377,0.46790114,0.59214664,0.019259535,-0.13788643,-0.07192046,0.44519845,-0.44344592,-0.15427995,-0.3106175,0.65235823,0.5337964,-0.00379074,0.5398762,-0.4182769,0.034270026,0.22452977,0.30671695,-1.0899761,0.42625934,0.36621785,0.63278425,-0.23287678,-0.29148078,-0.80828774,0.7595463,0.25711077,-0.31945872
s1-16,0.039545044,0.043010816,0.044565666,-0.066046506,0.6437454,0.13506266,-0.051224396,-0.116092175,-0.0136364475,0.14246646,0.021978151,-0.112228215,0.099401236,0.15973054,-0.016104337,-0.03802464,-0.028928258,0.077787474,0.061703563,0.10855098,0.2351022,-0.07162009,-0.019492678,-0.07132765,-0.30805805,-0.03114727,-0.035112582,-0.12203753,-0.06688307,-0.065399416,0.085997134,-0.1314719,-0.118987724,0.033667322,0.06814383,-0.050084062,-0.085394435,-0.1513722,0.21283945,-0.34769785,0.05775663,-0.13569282,-0.082376115,-0.18357676,-0.046499707,0.062739,0.27891293,0.055077437,-0.25186792,0.17825101,-0.29339248,-0.35459524,0.16751501,0.12157884,-0.31674784,-1.0127022,0.22304365,0.2569562,-0.056298364,-0.23070528,0.043039236,0.0647425,0.13956124,-0.10338483,-0.61952686,-0.1354813,-0.17019723,-0.46403554,-0.44227424,-0.05933678,-0.36542726,0.5269762,0.08869222,-0.043358944,0.057168536,-0.5126718,-0.055992216,0.1612027,-0.37453038,0.07379064,0.0022720834,0.1399339,-0.23552734,0.11971828,0.07198136,-0.12982005,0.034258023,-0.12418145,-0.49687034,0.0006443355,-0.8104893,-0.355207,-0.416931,0.2136017,0.23321953,0.55389214,-0.105307445,-0.29158986,-0.010109611,0.18085542
s1-17,0.0057273423,-0.0035876893,-0.20570698,-0.04429988,0.5952094,-0.062418945,0.0012182966,-0.07244984,0.05524539,-0.06416845,0.12533404,-0.07884932,0.047559503,0.05280695,-0.0827048,-0.037851524,-0.112191066,-0.0040704403,-0.028128421,0.00022329763,0.106523566,0.021309147,0.0063355267,-0.06361548,0.037402496,-0.18491986,0.13300046,0.16970392,0.11741869,-0.033131942,-0.12494765,-0.1275297,0.08947278,-0.011798978,-0.017967144,-0.18991345,0.02002869,0.15724893,0.06937222,-0.28862447,-0.06156311,0.13213505,0.10412112,-0.015621342,-0.08489245,-0.24129286,0.013395755,0.049096163,0.026424041,-0.0758988,-0.09434274,0.08820119,-0.21392797,-0.028814409,-0.1715753,0.17228714,0.029122332,-0.0880616,0.05593128,0.11168015,0.053713128,-0.078264914,-0.0806776,0.093110144,-0.04404389,-0.066648535,0.043605506,-0.029740453,-0.061059833,-0.23492557,0.019715227,0.14448251,0.089670554,-0.05125742,0.057130676,0.1773592,-0.1822938,0.007813195,-0.089014515,-0.21904968,0.02543186,-0.17945728,-0.14143401,-0.10100403,-0.038082696,-0.37255016,0.010427035,-0.096423194,0.051030457,-0.056307565,0.29594555,-0.2317017,0.20543586,0.07093177,0.08003392,-0.051834457,0.09391475,0.021440249,-0.042208537,0.045728013
s1-18,0.08448589,0.049180407,0.3310647,-0.23953223,1.0348016,0.09886202,-0.1547549,-0.018794615,0.10535583,0.26708692,-0.06988761,1.4834626,0.1308737,-0.20635292,0.058197234,0.036332328,0.015543859,-0.14398548,0.07453273,-0.10058959,-0.07012047,0.07876289,-0.00017118081,-0.12168112,0.008967284,0.3528599,0.038752086,0.1270875,0.08151017,0.009881059,-0.027170353,0.11055243,-0.049733166,-0.06617967,-0.13388553,0.18458202,0.051662467,0.003174048,0.019484792,0.024568662,0.14872752,-0.098745875,0.025597744,0.040794156,0.004409251,-0.0108679235,-0.15689832,-0.13651447,-0.16741064,-0.37138125,0.07888611,0.023674808,0.15635142,-1.867929,-0.030581057,0.014685005,-0.05130691,-0.1643649,0.08618683,-0.10790839,0.122152634,-0.21797271,0.19648734,-0.0058005406,0.3223277,0.096919656,-0.0404309,-0.07733604,0.10064123,0.11840368,0.32776415,-0.09457342,-0.022071008,-0.2913643,-1.3335571,0.20420781,0.023832846,-0.04471065,-0.07106268,0.07154232,-0.13802713,0.23012815,-0.31141156,0.27785796,0.10481786,0.15387587,-0.36989248,0.05396444,-0.14866233,0.042220756,-0.028845686,0.19165304,-0.5170983,0.020245235,-0.1400832,-0.3415572,0.5639235,0.034751102,0.08039272,-0.09124798
s1-19,0.001857586,0.12500146,-0.01801375,0.079416096,0.6030463,-0.030674556,0.053152293,-0.05580397,0.009936709,-0.20584649,0.036278334,0.7921936,-0.022316026,-0.051749844,-0.031198647,0.031141512,-0.02861695,0.020159058,0.024317488,0.08390947,-0.18544555,0.09371613,0.15817694,-0.01748836,0.018627472,0.057516977,0.023696266,0.08915252,0.14381486,-0.015434794,-0.02715836,0.060341258,0.13732775,0.1352805,-0.02229802,0.061814196,0.08887629,-0.028180815,-0.044198114,0.120049745,0.00047432818,-0.02922139,-0.06894823,-0.056184333,0.01742826,-0.117907375,-0.07042524,0.08934918,-0.10154207,0.016649265,0.046197135,-0.04623508,-0.022613738,-1.3529662,-0.21542284,-0.35214818,0.024033763,0.0087818615,-0.12799972,-0.32693318,0.28091127,0.07536799,0.21297362,0.05212759,-0.4512879,-0.12384418,0.06701735,-0.14059806,0.30603772,-0.17004402,0.012650132,0.19379812,0.103719264,-0.2309467,-1.5395436,-0.14710312,0.06884092,-0.03741708,0.0091164075,0.18027586,-0.13659799,0.4107832,0.031944036,-0.15597038,0.108225964,0.08387512,0.08149275,0.042564012,-0.18260923,0.011832747,-0.10220582,-0.079457685,-0.20870762,-0.09250602,0.106091484,0.121092096,0.08679202,-0.26925227,-0.13431868,0.10226198
