,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s1-0,-0.68669754,-0.64724904,-2.2316093,-0.62899184,1.4819239,-0.0636179,2.875658,-0.48669437,-0.10152574,0.5264487,-0.090184994,-0.3694106,0.40248525,0.58096397,-1.4217271,0.34700793,0.520655,1.4862494,-0.1354026,-0.88554066,0.94560647,-0.9040668,0.43879887,1.4425654,1.7623808,-1.3391659,0.37455386,0.10769655,-0.27469635,1.4323161,-0.7019281,1.2759705,0.09556164,0.905802,1.0324867,0.695579,0.7137241,-0.16089621,0.5088991,-0.015220247,1.0003214,0.37730047,-1.9860264,-0.5242122,0.33329648,0.86132663,-0.22646351,0.08603486,0.09482646,-1.5940497
s1-1,-1.6653486,-2.1735163,-1.5763594,1.5649585,1.2884603,2.1125765,0.3908523,1.3787584,0.6305825,-3.2971718,-2.5351245,2.9204893,-0.60659224,-0.5087733,1.122931,-0.9412435,-1.4500514,0.7348442,-0.19048205,-1.1799465,0.3892753,1.6756008,-3.2295828,-0.539199,0.5115339,0.26553828,-2.3941133,-1.6573335,0.9674457,0.6475117,1.1571758,2.5359552,0.29976368,0.20898324,2.043397,1.4486073,-0.39279154,0.057394877,0.33230394,-0.79831254,-1.3697927,-0.73695517,0.04714945,-0.016653843,-0.6640281,0.8784165,-0.98530567,1.1514572,1.3365284,0.57567674
s1-2,1.0318664,1.2700559,-2.0606804,-0.72451603,-2.6034153,1.7410146,-0.8280297,0.095934086,0.4090218,2.0879457,-0.7616111,0.63938093,-0.31379554,-1.6751922,0.1873607,-0.94328296,1.1181722,0.40239018,1.5660651,0.43159392,-0.2797311,-1.3000941,0.8964836,0.60529745,0.19167058,1.5130067,-0.19337484,0.83692485,-1.1108708,-0.7195317,-1.8676897,-0.18450381,1.4704881,0.74029833,-2.1623871,2.428895,-2.449085,0.5801307,0.5845804,-1.4961388,1.2285672,1.2250414,-1.9683403,1.4945036,0.1242821,2.222755,1.2871602,1.4861034,0.4171171,0.7410626
s1-3,-2.389903,0.95978427,-3.185063,-0.11068827,-0.41080242,0.9627612,0.82839704,-2.5348234,0.01017963,-0.5756957,0.35042787,1.6223724,0.43556088,1.0740403,0.67028624,-0.3615347,2.1158016,-0.9649046,-1.7984933,1.4956607,0.48757517,0.5599241,0.06597905,-0.9459559,-1.1141241,-0.40706113,-0.06713849,-1.8642057,0.63671005,0.21242319,0.075401396,-0.18343322,-0.529436,-0.28313452,-0.32877883,-0.97788846,-0.6162466,0.38247514,-1.5497721,-0.8825283,-0.9158263,0.24190086,-0.961506,1.4663887,0.13681987,1.2372133,-0.9356303,1.0653882,2.078117,-1.0775748
s1-4,-0.21047182,-0.90624475,-1.4829893,-0.3856288,-0.43787253,3.112565,0.6427591,-1.3162925,-0.4688268,1.0435306,-0.8618153,0.48904532,-1.6600978,0.6566998,0.23618324,0.5048704,2.6317344,0.92553437,-0.77958584,0.6339114,-0.2353705,0.30351216,-0.8362886,1.0603269,-1.1035526,0.283826,-1.0966934,-0.8602197,1.3201479,-1.146641,-0.56505835,1.4635215,-1.0573624,-0.8508248,-0.1706003,-1.6785645,0.98649246,-0.03566636,2.014462,-0.86313975,-0.33836982,-1.8014958,-1.2603474,1.5542846,-2.9824126,-0.09553697,0.051190875,2.1062827,-1.5573717,0.41650507
s1-5,-1.355289,-0.26761353,-1.3008648,-1.7952347,-0.036399186,-2.263007,0.253855,0.7818518,1.1298733,-1.9202337,-2.5529995,0.60316944,-2.4219186,-2.5290198,-0.8322981,1.1134887,0.65596217,1.1471908,1.0894662,0.8536604,-0.4345467,0.4324296,-1.4562771,0.73594517,0.80539364,-0.91076756,-3.0139332,0.3916421,-2.2249417,2.2375703,-2.4080625,1.2480109,1.1417743,-0.47789997,-0.3489362,-1.9479394,-0.5824944,-0.84794956,-0.42261764,0.13000666,0.47257444,-0.10138537,-0.78858745,-1.2187947,-0.44066492,0.63142926,-0.14783946,1.3311152,0.8812955,1.3291507
s1-6,-4.6887546,4.33953,1.4812279,0.7953997,-0.75459874,-1.2786466,-0.44958138,-1.2052906,-1.9594845,0.52011424,-1.0560452,-0.13804822,-0.73298544,-0.14329903,1.7574706,0.2805889,-0.8324399,0.9807306,-0.59033847,-0.57954335,-1.6724329,-0.88142294,1.2914003,-0.0758596,0.7380451,-0.25654516,-1.1025467,0.18694967,-0.1570292,-0.09242724,1.1769643,-0.61848176,-1.6385814,0.7481891,-0.3567308,-0.09148075,0.19411443,-0.19117205,-1.3383085,0.041790906,-0.21829097,0.17959146,-0.61431223,-0.537016,0.32848364,-0.13664766,0.040399145,-0.93177557,0.43144885,0.06548944
s1-7,-4.8809958,4.6769977,2.3592772,-2.533533,-0.9931411,0.35164756,1.2554786,-0.6380675,-0.34759912,-0.06399721,-0.27224755,1.0865111,1.4782054,0.5145869,0.27759624,-0.12520862,1.1775794,-0.32968125,2.4601798,-1.566348,1.2220008,-0.5182636,-0.7022793,0.6848235,0.20311883,1.1511694,-1.234859,0.3558107,0.3860957,-2.8078134,-0.13439485,0.37400252,-0.7407932,-0.060710732,-0.9908418,-1.4385333,-1.8532714,0.3407773,0.8533686,0.24259095,0.70810217,0.92596024,-2.1503754,-0.080864854,-0.7697163,0.67435133,-0.08376091,-0.50899726,-0.25959408,0.08587581
s1-8,-4.830626,5.018581,1.5093445,0.46731156,-0.55076814,0.99374175,-0.21014394,0.95792925,0.7961016,-1.4293264,-0.2817748,0.7566765,1.8266382,-2.0969758,0.34920517,0.22597738,-0.031574458,0.23028234,0.3533813,-0.121634185,-0.53867704,-0.058425393,0.94877476,0.24696422,-0.25990707,0.9346872,-1.794524,0.31995463,-1.8180102,-1.3782072,0.59931034,0.27563077,-2.2668931,-2.3763385,0.3770822,1.0075787,-0.010042239,-1.5673062,1.052396,-0.7564639,-0.6380913,0.124329664,1.2339133,-0.5938104,0.2248435,-0.92859644,-0.8136911,0.3440876,-0.43888888,-0.98296976
s1-9,-3.0437834,3.4217286,1.062952,-1.0361295,0.64631635,0.411274,0.39754155,0.28337306,0.65155303,0.40233123,1.3634984,0.73783416,-1.9669682,-0.5447084,0.0821895,-0.653815,0.18227808,0.112770185,0.022756534,0.3789691,0.692527,-0.5481437,-0.41710877,-0.46596208,0.16860795,0.15945087,0.60448533,-0.032157257,0.81957006,-0.05573806,1.0793043,-0.037091803,-1.3108933,-0.1725307,-0.6996899,0.05838659,-0.78641546,-1.4764851,0.55274856,1.0056193,0.06790084,0.6510402,0.016576622,-0.13105592,1.9301585,-0.41966668,-0.87755173,-0.7551847,-0.618856,-0.60148066
s1-10,-4.3631554,3.8917062,1.8444586,-0.82111853,0.5920008,1.1144869,-0.84727716,0.4474822,1.2563537,1.4975511,0.23429033,-1.5657173,-0.9328653,2.072199,0.34589568,-0.77930784,-0.0693175,1.0715196,0.38647863,0.379433,-1.1309212,0.3218111,0.98394644,0.1518756,-2.179357,-0.6772235,0.34797725,1.3069363,-1.5083866,-0.3847227,-1.3783934,0.18142796,0.6834869,1.3950155,-1.0641334,0.36092576,0.6563045,-0.16086733,0.55893046,-0.1720179,-0.82547057,0.025548313,0.45888633,0.5200328,0.9030605,-1.0262365,-0.14515175,0.24652392,-0.6486481,0.9418995
s1-11,-2.7252154,4.518828,1.1310362,0.69058436,1.4084576,0.22772652,0.7774717,0.9475204,0.07156223,-0.7032711,0.22222891,0.5754202,1.1769222,0.39161792,1.5477798,-0.24254929,-1.1527038,0.7820118,-0.30129838,1.6403,1.0809603,-0.4397226,-0.8063936,0.29700246,0.05430019,0.023072219,0.69351155,0.8763265,0.6172291,-1.509544,0.38429385,-0.8943924,-0.54351133,-1.071557,-1.318876,-0.61541885,-0.9119783,0.34038243,-0.43993878,0.35874635,0.25841704,-0.151537,-0.2891885,-1.3803813,0.36380705,-0.183804,-0.39490175,-1.0027697,1.2324064,0.8162864
s1-12,-1.0235447,-0.86235064,0.24843445,0.52567303,-1.2615608,0.6700253,-0.29111028,1.0513172,-2.821991,0.915588,0.44584298,1.6331768,0.25642577,1.7437587,1.2426956,-0.6362363,-1.2288975,-0.1446128,1.6346934,-0.9656076,-1.1011292,-2.0484948,1.5800776,2.066134,0.59233814,-0.71493334,-1.2586014,-0.377382,0.38953912,1.3268694,-0.36388013,-0.15283209,1.6068571,-0.2748389,-0.46601126,-1.917309,1.6369009,-0.2974781,-0.68236804,1.5371146,0.3269399,-0.048569664,-1.461889,0.32430062,-0.57704985,-0.87959296,0.05448108,-0.5812867,0.4277861,-1.4251962
s1-13,0.9029409,0.37926957,-0.6438792,-1.3738737,1.2091043,-1.1105189,-1.9004602,-1.5207795,-0.7013987,-0.06385644,1.7766516,-0.8127244,-1.0650954,2.6873355,-0.9310221,1.2764286,-0.8143932,1.522573,-0.113442905,-1.6623507,1.8123158,-0.4588337,-1.218311,-0.570427,-1.6649119,-1.0634922,-0.6857145,1.0055923,0.20859931,1.0677664,-1.6291782,0.17477755,-1.0851607,-0.5487866,0.38388622,0.82807434,2.0845997,0.5191859,-0.22301406,-0.29405683,0.24784955,-0.15867059,-1.0317706,1.3380499,0.17208666,1.824928,0.04073269,-0.2600743,0.3634473,0.70718056
s1-14,0.39381757,2.4443023,-0.27277252,0.541742,1.0016545,1.0755086,1.0170062,-1.8987193,-1.2133741,-1.2848941,2.1687434,0.76617575,-1.317187,1.602493,2.7142224,-2.016777,-0.9680026,-0.6833006,-0.6350269,2.38884,-0.024177227,-0.23264459,1.7040026,1.134795,-0.722024,-0.32939476,-0.14691117,0.6971399,0.9216564,-0.638713,-0.032689523,-0.6411397,0.15820496,0.62360746,0.54591316,-1.3062897,0.8489349,2.6655033,-1.4601679,1.256659,-0.010810219,-0.59370524,0.5287056,0.7004893,-1.0206252,0.060523268,0.48108363,1.5483141,2.4384646,-0.679111
s1-15,-1.5626794,-0.2272547,-2.6503017,-0.6837579,0.09548385,-0.63223124,-0.548607,0.06056752,0.08170673,-1.1012311,1.0147793,0.09238936,0.298214,-0.015528568,-0.15950438,-0.74141467,0.4230739,0.91716546,-1.2829565,0.53280795,-0.06668222,-0.32392707,-0.055495195,0.11880915,-0.45921052,0.04924485,-0.308916,-0.4295414,0.53336066,-0.79800534,-0.6164914,-0.2164156,0.36033335,-0.121557295,0.7434206,-0.54564774,1.3434305,-0.35139588,-0.61297476,0.124016844,0.7605967,1.0302705,0.57541436,-0.27292642,-0.097202145,0.46205363,-0.53234905,0.56567085,0.678411,-1.6640729
s1-16,1.0584342,-0.62706673,-2.4908836,1.7434509,-0.30630118,-1.5680969,0.20359424,0.27176002,0.32340446,0.7287317,-1.0901572,-0.36515647,1.1786035,0.51588035,-0.4947189,-1.4154999,-0.5878906,1.4445983,0.44693038,1.1841891,-1.6388733,0.15046604,1.1944396,-0.13199688,-0.8350096,-0.71941173,-0.5398675,-1.2576957,-0.2252451,1.6385185,0.19078207,-1.0091194,0.9732806,-0.61359245,-1.1216751,0.42905632,0.005015596,1.1166477,-0.15858798,0.18412744,0.26978177,0.07870874,0.21657555,-1.4957275,-1.7679541,0.79004437,-0.49099547,-0.11143921,-0.35946846,-0.15036784
s1-17,0.42935535,0.8400915,-0.40273157,0.75406456,0.4831826,-1.4706498,0.17231585,0.82799107,-0.15322967,-2.7062807,0.85165745,0.9630282,-0.022875983,-2.0354595,0.9517766,0.22639953,1.4025862,-0.77453756,0.08349889,0.8768838,-1.9644307,0.098246366,1.7285136,0.92349815,-0.2977888,-0.51508784,2.5180593,-0.32288408,-0.9003844,-0.8912587,-1.6707051,1.6014355,0.005172933,-0.76858026,0.84277517,0.08874995,-0.93840367,-0.11044501,0.70355856,0.917379,0.329981,-0.9763466,0.26117527,-0.35378155,0.7880844,0.47690094,0.11941749,0.85734075,-0.6509092,0.4652323
s1-18,0.17897354,0.39790994,0.19792333,0.31439948,-1.3115962,-0.1616645,0.47200224,-0.79678696,-2.5227737,1.3001217,-0.13683878,-1.9421135,-0.7629349,1.1123174,0.3139622,0.64258885,1.2913264,0.091735095,-1.1192929,-0.49242193,0.21528584,0.9467453,-0.030750211,-0.8156544,0.91176784,1.3499752,-0.26376298,-0.91980374,-1.2792631,0.008611688,-0.26427186,1.3209214,-2.055725,0.63195163,-1.001372,-0.43289542,-1.2724241,0.35267064,0.24469422,0.4675848,0.77683663,-1.038257,-1.9047594,-0.11071463,0.5968607,-0.4720194,-1.1569331,1.0542532,-0.7920363,-1.1409348
s1-19,6.269719,0.6704084,-0.6191188,-0.8743986,-0.38760024,0.6805782,-0.3117401,-0.86359125,0.70143044,-0.6644786,-0.46420863,0.117326625,0.08955729,-0.6506108,-0.47472668,-0.03048958,-0.8723175,0.41558704,0.14464961,0.55683875,0.64793676,0.54926026,-0.40910432,0.54095924,-1.5889806,1.0740082,-0.85753083,0.5120031,0.42374483,0.35321027,1.0679961,0.28280285,0.577731,-0.9579316,-0.9752261,-0.34814832,0.6774105,0.46537033,0.089708805,-0.37482584,-0.5465484,-0.27350798,0.050198633,1.1726261,-0.7923879,-0.1269122,-0.3156453,-0.7104426,0.19615185,0.16570507
s1-20,0.8310292,-0.08151075,0.884285,4.662503,-1.6724664,2.1499867,0.38019294,-0.67901075,1.3691332,1.7641754,0.5546776,-1.045125,2.0862393,-2.0430014,2.594853,1.5111048,-1.6550668,-0.69277227,1.032859,-1.0106903,1.446411,1.6893455,-0.25848374,-0.09213243,-0.19211283,0.28146133,0.4692444,-2.6181798,-1.5660205,-0.0674352,-0.679732,0.46182346,1.3891777,0.39257362,1.3459345,0.35170156,1.5787332,0.9714753,-0.68014413,-0.24885237,-0.5588504,-0.47524914,0.11865387,-0.16252355,2.339729,-1.075548,-0.14235431,-0.77927804,-0.5231569,-0.6606443
s1-21,5.8154635,1.1805644,1.0711263,-0.8570084,-0.41950288,-0.6531067,1.06276,-1.2091286,0.15318146,-0.5871705,0.78782123,-0.33078444,-0.014380763,0.841872,0.719608,-0.26906925,-0.5750653,-0.6656029,-0.19087291,-1.5291178,1.1931634,0.9603154,1.2429718,-0.98968804,-0.2920323,-0.7146477,1.2315869,-0.43854067,-0.28927016,0.057060648,-1.1833887,0.8052707,1.1202915,1.3452436,0.014431276,0.13564481,-1.2912118,-0.89863086,-0.69942117,-0.17754444,0.46229458,1.1556852,0.5684809,-1.2662197,0.3419579,0.119920485,-0.31732222,1.2499889,-0.57677245,-1.0734859
s1-22,6.974335,-0.06253859,1.5322076,-0.48731285,1.9478581,2.6037288,-0.83164626,-0.30324095,-0.5813303,0.8792999,-1.251227,0.7588082,0.30330572,-0.35139534,0.20551953,0.61037254,1.5618167,-0.6408418,-0.61082,0.27585188,-0.5761142,-0.44629955,-0.6975211,-0.2827354,3.1869302,-0.8878303,-0.08172031,1.3054253,0.8138672,0.027902294,1.4831192,-0.44009653,0.80591893,0.70490193,0.2712595,1.2576956,-0.42701018,-0.75821346,0.015006702,-0.9869074,-0.04422802,-0.16580734,-0.67234194,0.85282797,1.1605232,0.24648924,0.43434104,-0.888921,-0.5899543,0.015703673
s1-23,6.7015977,1.2187316,0.36687395,0.5198511,0.70917004,1.0634006,0.1949963,-1.4226403,1.0484258,-0.13601768,-0.92790735,-1.6299345,-0.6818521,-1.2473463,-1.4413753,0.83413583,1.2102631,0.9750287,0.5653169,-0.29149917,0.43353486,-0.43607655,0.2846876,-1.2188802,-0.10986255,1.1432109,-1.3885448,-0.85016096,-0.08289685,0.6722708,-0.08751097,-1.0821694,0.64591324,0.39688057,0.56369495,0.27888936,1.0265747,-0.0074793976,0.90379304,-0.15911198,0.64918685,0.17023638,0.40067557,-0.16193369,-0.5450257,1.1792268,-0.6447056,-0.92325926,-0.6102261,-0.97064763
s1-24,6.8569417,1.2380522,2.418643,0.26844665,1.1697564,-0.32628098,0.5330555,-1.0518631,-0.9758271,-0.4179341,-0.52592474,0.9001092,-1.3005813,-0.37444273,-0.62939394,0.26150787,-0.37881735,0.1179754,-1.1421496,0.112942606,0.16788904,0.7766452,1.6021461,-0.40897298,-1.0147727,0.98262376,-0.7713189,0.87235767,1.4694752,-0.9063504,-0.5844245,0.32431704,-0.14045985,1.1259289,-1.1216276,1.0075921,0.5992103,-0.11149205,0.7302796,-0.31232238,0.25823545,0.6904818,0.63604546,-0.054408148,0.72873086,0.14603004,-0.016396465,-0.40130392,0.9461823,0.4409124
s1-25,7.223411,1.8330874,1.2552248,-0.2789409,-0.24311115,-0.7430849,0.2338261,-2.0012562,1.0113869,-0.24471305,0.19077297,0.6261249,0.21993354,0.11446709,-0.85979325,-0.7875531,-0.87845683,-1.5397652,-0.96550333,0.7815909,0.47006354,1.3420864,-0.40333351,0.4882186,1.1372145,0.09003566,-1.0586919,-1.5491765,-1.0645814,-1.0906003,-0.6807509,-0.73380643,0.6798077,-0.19395393,-0.47303256,-2.0864596,0.4611407,1.864087,-0.5977287,0.81394255,0.4965259,-1.1715708,0.0991806,0.40839842,0.65268105,0.36780643,-0.18387374,-0.5115992,-0.21747676,0.77202755
