,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
s1-0,-0.49201226,0.14165297,0.08271997,0.09058011,0.98684454,0.6168455,0.35009563,-0.6246698,-0.1909319,-0.45959553,0.12333615,0.41478688,-0.1824575,-0.2092036,0.13017312,-0.5273349,-0.48701245,0.09647724,-0.7606993,-0.29311788,-0.13695294,0.43557182,0.2996317,-0.018853426,0.072970666,-0.27244034,0.30434057,-0.36039975,0.3122536,-0.16417745,-0.528739,-0.1357404,-0.4413535,0.040339656,0.44973224,-0.21503557,0.109674655,-0.0880619,-0.0076322183,-0.26168436,-0.24746543,0.37714586,0.35126746,-0.10416347,0.2732672,-0.07037012,0.21751113,-0.4421695,0.020445047,-0.13100252,0.1313684,0.07605541,-0.6090404,-0.20672223,-0.30562282,0.041880243,0.2466833,0.39742115,-0.2788178,-0.35934275,-0.03356587,0.10473504,0.13346213,-0.18199366,-0.24096087,-0.1503592,0.04432437,-0.15707488,-0.21684617,-0.20510823,-0.2249408,0.08884282,-0.14263253,-0.41356492,0.09232086,0.36587214,-0.3211798,0.14626344,-0.16306058,-0.1349599,-0.09906342,0.33528575,-0.039454807,-0.15105323,0.20161298,0.273347,0.400386,0.054451026,0.075871915,-0.3319931,0.2928905,0.28453335,-0.12836634,-0.12488648,-0.14676902,-0.20809293,0.19399738,-1.3436952,-0.65065163,-0.016459137
s1-1,-0.28301644,-0.431528,-0.14926171,0.4605775,0.033725347,-0.17942554,0.095569834,-0.50727546,0.19619262,-0.26899183,-0.040910177,-0.18633544,-0.24398538,-0.31037343,0.039776094,0.5440204,0.08157451,0.12892467,1.078125,-0.02683632,-0.036437318,-0.10796225,-0.12351288,0.12760091,0.39390668,-0.0025198907,0.30834937,0.3021245,0.13382927,-0.60449165,-0.28511748,0.6043489,-0.17732278,0.16764992,0.0015275478,-0.05365231,0.14908177,-0.08401158,0.39755952,-0.11771197,0.2950495,0.42295456,0.45579377,0.1603741,-0.004134625,-0.14411767,-0.058438156,-0.059679963,0.14456838,-0.40292323,-0.054715708,0.2628825,0.533468,-0.007313638,-0.12297317,-0.12161294,-0.33801904,0.2746986,0.2806357,0.064132415,-0.10075033,-0.2563398,-0.225961,0.33434066,0.132403,-0.37173522,0.044854626,-0.40033963,0.052412644,0.022789642,0.16201913,-0.0586242,0.8134445,0.47203878,0.04624241,-0.03470195,0.25117368,-0.076986104,0.19571449,-0.1487314,0.14514178,0.18326232,0.10719462,-0.2515056,0.017955659,-0.31158102,0.22630951,-0.050253615,0.22048089,0.13489641,-0.19852504,-0.57413036,-0.34001234,0.07210646,-0.14785138,0.18989746,-0.26569018,-1.2089386,-0.57240415,-0.0025337338
s1-2,-0.39242214,0.07817802,-0.076581255,0.27479744,-0.1331676,-0.08626487,-0.039314844,0.28178084,0.477745,0.12946469,0.31751657,-0.29779798,-0.17862687,-0.38457718,0.09909714,0.58026886,0.048923396,0.2962891,-0.09552918,-0.23196036,-0.05287092,0.58946526,0.22830446,-0.09014507,0.18299349,0.58778673,0.04617064,0.24579802,-0.004892676,-0.26733935,-0.39716977,0.08724029,-0.24671078,-0.029472614,-0.017970301,-0.12831366,0.5703852,-0.20044367,0.19580106,0.36916623,-0.24899976,0.20675357,0.14981957,-0.020430062,-0.7079768,0.36162773,-0.37915587,0.4455001,0.27106726,-0.105343886,0.053020615,-0.12241943,-0.32144803,0.14045855,-0.1956529,-0.17360108,0.084817424,-0.038748603,0.09958706,-0.0039313547,-0.09695357,0.0017481148,-0.0008458607,0.09612851,-0.06374741,-0.1524529,0.10944087,0.09214793,-0.1474799,0.20016898,0.042961717,-0.087535776,-0.16620323,-0.10057589,0.0026611127,0.19204718,-0.6591666,-0.17981012,0.08174648,-0.40978646,-0.17516012,-0.22700372,0.083587,-0.034920543,0.073145,0.21049264,0.006536184,-0.18563324,0.20232841,-0.45290244,-0.11999689,-0.1065302,-0.45228538,0.054313183,0.08689743,-0.32166398,-0.24928069,-0.80958664,-0.45592356,-0.08509636
s1-3,-0.49055868,-0.21652049,0.0072086155,0.3502682,0.53373814,0.1573085,-0.6866468,0.074289374,0.029330257,-0.13310854,0.068684764,-0.20708391,0.066401616,-0.16008964,-0.04396497,-0.13768853,0.31081912,-0.13656422,-0.65215063,0.31423908,-0.18213043,-0.12648393,-0.40823197,-0.35519683,-0.12659371,0.21740773,-0.100684,0.14802584,0.05712834,0.044623777,-0.14503595,0.11401342,0.14272816,-0.3540449,0.065537,-0.12094607,0.20513147,-0.16272518,0.28202543,-0.13649392,-0.108865626,0.19292358,0.070482105,0.40060884,0.40866524,-0.04026591,0.23273686,-0.6251868,-0.31814805,-0.21263814,-0.22120956,-0.042176384,0.31445503,0.35924888,0.06617252,-0.07296026,-0.33774635,-0.020096239,0.08278378,0.021498296,-0.19837861,-0.050319225,-0.14299136,-0.13243489,-0.027601352,-0.17130016,-0.04124143,0.13448872,0.037963722,0.031140279,0.25346172,0.046365492,0.17536615,0.028167851,-0.09473944,-0.10635334,0.28728157,-0.1792986,0.1929194,-0.11945389,-0.32516253,0.2472577,-0.10934253,0.03614272,-0.050952014,-0.26903382,0.016377298,-0.16613515,-0.15800661,0.19378956,0.04827199,0.045597143,0.08584528,-0.23409626,-0.12591559,0.0008129254,-0.2366853,-0.5939183,0.15881673,0.37611613
s1-4,-0.2739016,0.16802755,0.47798696,-0.15775277,0.5459716,-0.43565235,-1.0242525,-0.17605254,0.2910207,-0.20694108,0.17484298,-0.27606803,-0.098966286,0.19693941,0.38717037,-0.73377585,0.12716289,0.47868705,-0.2045125,0.7673998,0.11329381,0.42657992,-0.04642707,-0.1858044,-0.15688814,0.14202875,-0.0757211,0.24556789,-0.12832662,0.22294965,-0.15469354,0.0013639182,0.08186361,-0.25845265,-0.14214823,0.18288562,0.5778461,-0.20209956,0.14033203,0.51695323,-0.34331495,-0.5210583,0.1069764,0.053302504,-0.2911565,-0.06312115,0.2966483,0.06568499,-0.14991981,0.10854828,0.03815983,-0.1715988,0.21044698,0.0542675,0.03479079,-0.098769926,0.33446524,0.16054142,-0.14787188,-0.029844414,0.32946017,-0.19170076,-0.14719038,-0.3030689,0.12500405,0.3430999,0.076555274,0.4677812,-0.03826897,-0.012793444,-0.24739188,0.28024894,-0.408611,0.38010624,0.015791113,0.17803007,-0.1621837,0.26388216,-0.16256063,0.48226038,0.058063045,-0.01799776,-0.14067186,0.090028144,-0.07624902,0.064042136,-0.19478646,0.16297324,-0.20649278,-0.14746234,0.002160646,-0.13589674,0.42828792,0.14039712,-0.25990814,-0.15678728,0.11056677,-0.7234396,0.6302769,-0.16264859
s1-5,-0.20276609,0.36569357,-0.23387596,0.32104236,0.2843106,-0.20437443,-0.10833117,0.24839687,0.19611491,0.05925375,0.23741792,0.036271952,-0.010772198,-0.07588015,0.2660906,-0.18993995,0.04006298,-0.028113259,0.04520246,0.14485864,-0.29083797,-0.15863495,0.27021098,-0.09571313,0.088254526,0.012208328,0.14664155,0.039127685,0.16600409,0.012934551,-0.018102437,-0.20427918,-0.08696854,0.073097706,-0.11107698,-0.25594825,-0.10571803,0.10480693,-0.005699396,0.025665175,0.09656072,-0.019051582,-0.18984471,-0.19977842,-0.22301066,0.13001445,-0.09604141,-0.46657285,-0.0971127,0.14434622,0.07081747,0.12874351,-0.09198226,-0.13022836,-0.06622147,0.08639392,0.034133933,0.13981904,-0.15278588,-0.054142516,0.05939091,-0.093985245,0.024939328,-0.08934227,0.10456665,0.07711656,0.045392334,-0.012103021,-0.06044632,-0.0015438609,-0.034102518,-0.039473005,-0.23828128,0.18506742,-0.106604666,-0.055646695,-0.3112681,0.027255755,-0.08302479,0.13098118,0.081302635,0.03146367,0.082668915,-0.06392447,-0.048519105,0.14949587,0.158027,0.08858717,0.033166356,-0.16904914,-0.013481882,0.031169422,-0.19026387,-0.10868777,-0.12952107,-0.0593156,0.20299865,0.16043943,-0.031480663,-0.182944
s1-6,0.16742322,0.30730504,0.22095358,-0.055797394,-0.55076647,0.6688639,0.31709623,0.23048124,0.21016245,-0.097523026,-0.14244188,0.07558134,-0.01086776,0.39192635,0.13192712,0.28903913,-0.1441415,-0.086623356,-0.7118175,0.59405726,-0.83062685,-0.27509558,-0.001970265,0.14302267,-0.15587524,0.25191802,0.08435117,-0.47153312,0.2266055,-0.5329659,-0.71737695,-0.23122002,-0.16798347,-0.17737125,-0.17642784,0.1926659,-0.12436594,-0.2903385,0.1592279,0.53506315,-0.48966575,-0.69407713,0.15820676,-0.2160188,-0.55404043,0.032417215,-0.08862889,-0.1746441,0.03673785,-0.038262997,0.078274116,0.13533321,-0.51962817,0.055104524,0.0056474805,0.20221335,0.12647092,2.1054978,-0.2535078,-0.09704499,-0.2320379,0.26941666,0.48109877,-0.042621568,-0.13074917,0.097623885,-0.11089373,-0.07582838,0.065176405,-0.09478262,-0.001370687,0.03871627,0.042425368,-0.37756288,0.06662663,0.03937825,-0.9391564,-0.019954573,0.07077621,-0.12999041,0.082919374,-0.3865916,0.17559895,-0.1313361,-0.05590751,0.24197945,-0.16872501,-0.03576664,-0.09002999,0.11656123,-0.17585602,0.29257616,0.08796819,-0.121278375,0.27025053,0.17391437,-0.07225529,0.6666951,0.00024041906,0.04617755
s1-7,0.085686006,-0.21494569,-0.38270688,0.020044979,1.0102776,-0.35479116,0.053964373,-0.115385704,0.07947591,-0.2398711,0.19258536,-0.24412128,-0.10269869,-0.1858954,-0.16797139,0.047843058,0.06082659,-0.32809275,0.38091004,0.5943864,0.16245191,-0.019976428,0.32142022,-0.1728383,-0.11649606,0.5977094,0.058275476,-0.18525256,0.12153578,-0.64209396,0.47962546,0.037275456,0.26320076,-0.23590755,-0.24687454,-0.3332204,0.2507223,-0.28531095,0.13365379,0.20582557,-0.31182426,-0.04626254,-0.047257144,0.13496633,0.08752628,-0.084249966,0.12200594,0.5022863,0.3604746,0.15842694,0.07347597,0.20378022,0.1271084,-0.017580237,0.17615902,0.14241737,-0.003418304,2.5681138,0.076927066,0.11027746,0.009523455,0.057288736,-0.12698437,0.075968206,0.12218516,0.05319734,0.009058453,-0.09044582,-0.057629693,0.2357684,0.02459507,-0.2464047,0.106258124,-0.1077756,-0.04686007,0.05411373,-0.26496974,0.005005885,-0.04722041,-0.056810156,-0.015090542,0.115961656,-0.044427954,0.012948543,-0.10818178,-0.03965436,-0.11080034,0.23364809,0.120533705,0.037932646,0.09366984,-0.10103251,-0.5262207,-0.0060268827,0.15558305,0.09414189,0.0850621,1.0962373,0.27141163,0.03665498
s1-8,-0.122672126,0.06638039,-0.41325533,-0.21050769,0.60664237,-0.66609406,-0.24716598,0.4033089,-0.15980086,0.08109098,0.26326445,-0.28209507,0.28813523,0.12041698,0.3888941,0.18365394,-0.0051077567,0.26967707,-0.34037846,0.15679398,-0.3783,0.29846343,0.08024613,0.035382137,-0.06895206,0.2077791,0.18820876,-0.09748949,0.1818703,-0.64437956,0.5215392,-0.025285441,-0.2840089,-0.47332364,0.16719559,0.7866218,0.09476514,-0.55671954,0.35531527,0.17042056,-0.5398816,0.27117515,0.08504513,-0.20110801,-0.4241826,0.05313219,0.055419687,0.60369503,-0.08635245,0.3548203,0.05354022,0.2829143,-0.3530962,-0.31172907,-0.070735075,-0.07291708,0.10915924,2.2762094,0.07149171,-0.0064590154,-0.009298593,-0.03174585,0.26172793,0.105836846,0.11133561,-0.044191718,0.09462815,-0.19720872,0.1547282,-0.0988038,-0.3521052,0.016873397,0.19278902,-0.37801808,0.25000936,-0.08542879,-1.4688728,0.1312572,-0.24875244,0.09963124,0.2902854,-0.09421122,0.16063093,-0.29461363,0.03412263,0.22436248,0.010430634,0.08459204,0.0468073,-0.033564266,-0.07872267,-0.21327646,-0.10261152,0.07304772,0.038221978,-0.009120677,-0.0099664405,0.37720734,-0.090305224,-0.31833228
s1-9,0.11992024,-0.08987414,0.017645951,0.057164002,0.8846932,0.038744044,0.12988856,0.10457491,0.06181863,-0.26256937,0.6411718,0.043357797,-0.002674587,-0.42695746,-0.18723579,-0.20188448,-0.12915836,0.04308623,0.07550516,0.29861894,-0.020102357,-1.0443658,0.02814144,0.17044528,-0.02004511,1.2846271,0.04928636,-0.18273664,0.16409153,-0.45109457,-0.2824357,-0.22993872,0.03229642,0.12578323,-0.058534108,-0.08144958,-0.007999101,0.6928023,0.22662571,0.019653173,-0.7128149,-0.12617603,-0.06924397,0.29398146,-0.2917853,0.2640847,0.21829748,0.029158022,-0.15382387,-0.27233225,0.0035553463,0.15348706,-0.06013929,-0.07374721,-0.010786295,-0.013662189,0.0342255,1.9950264,0.23148811,0.18868087,-0.11835773,0.13101608,-0.030531188,0.054793622,0.031155355,-0.21228425,0.010107862,-0.113641486,-0.29089588,0.09020986,-0.1323249,-0.053698283,-0.12128657,-0.24355595,0.12981416,0.33924836,-1.2784278,-0.04127521,0.06412915,-0.14268312,0.06584581,0.16957673,-0.046375297,0.116539136,-0.15148282,-0.17207871,-0.21925043,0.15829639,0.044354975,0.06986625,0.15350944,-0.20570196,-0.33451217,0.025048725,0.35641795,-0.04477782,-0.03966641,0.48440918,0.024524882,0.16975363
